id,scheme,Aum-Domestic,Aum-Foreign,Timeline Quarter
128838,Reliance Fixed Horizon Fund- XXVI- Series 8- Direct Plan - Growth Option,22875.73,0,April - June 2014
128837,Reliance Fixed Horizon Fund- XXVI- Series 8- Dividend payout Option,3.34,0,April - June 2014
128836,Reliance Fixed Horizon Fund- XXVI- Series 8- Growth Option,2591.58,0,April - June 2014
128841,Reliance Fixed Horizon Fund- XXVI- Series 9- Direct Plan - Growth Option,57515.77,0,April - June 2014
128840,Reliance Fixed Horizon Fund- XXVI- Series 9- Dividend payout Option,16.97,0,April - June 2014
128843,Reliance Fixed Horizon Fund- XXVI- Series 9- Growth Option,31653.16,0,April - June 2014
130010,Reliance Fixed Horizon Fund-XXVI-Series 28-Direct Plan-Growth Option,1421.49,0,April - June 2014
130012,Reliance Fixed Horizon Fund-XXVI-Series 28-Dividend Payout Option,1.48,0,April - June 2014
130009,Reliance Fixed Horizon Fund-XXVI-Series 28-Growth Option,814.37,0,April - June 2014
124334,Reliance Interval Fund I - Half yearly Interval Fund - Series 2-Direct Plan -Dividend Payout Option,364.22,0,April - June 2014
124335,Reliance Interval Fund I - Half yearly Interval Fund - Series 2-Direct Plan -Growth Plan,1130.10,0,April - June 2014
124333,Reliance Interval Fund I - Half yearly Interval Fund - Series 2-Dividend Payout option,64.37,0,April - June 2014
124336,Reliance Interval Fund I - Half yearly Interval Fund - Series 2-Growth Plan,611.65,0,April - June 2014
121177,Reliance Yearly Interval Fund - Series 3 - Direct Plan - Growth Plan - Growth Option,15592.12,0,April - June 2014
121178,Reliance Yearly Interval Fund - Series 3 - Dividend Plan - Dividend Option,1.02,0,April - June 2014
121180,Reliance Yearly Interval Fund - Series 3 - Growth Plan - Growth Option,9077.77,0,April - June 2014
121285,Reliance Yearly Interval Fund - Series 4 - Direct Plan - Dividend Plan - Dividend Option,2.55,0,April - June 2014
121286,Reliance Yearly Interval Fund - Series 4 - Direct Plan - Growth Plan - Growth Option,12649.87,0,April - June 2014
121287,Reliance Yearly Interval Fund - Series 4 - Dividend Plan - Dividend Option,1.53,0,April - June 2014
121288,Reliance Yearly Interval Fund - Series 4- Growth Plan - Growth Option,15584.63,0,April - June 2014
122079,Reliance Yearly Interval Fund - Series 6 - Direct Plan - Dividend Option,0.26,0,April - June 2014
122081,Reliance Yearly Interval Fund - Series 6 - Direct Plan - Growth Option,22760.92,0,April - June 2014
122078,Reliance Yearly Interval Fund - Series 6 - Dividend Option,17.20,0,April - June 2014
122080,Reliance Yearly Interval Fund - Series 6 - Growth Option,20138.17,0,April - June 2014
122225,Reliance Yearly Interval Fund - Series 7 - Direct Plan - Dividend Option,3.30,0,April - June 2014
122227,Reliance Yearly Interval Fund - Series 7 - Direct Plan - Growth Option,3787.52,0,April - June 2014
122228,Reliance Yearly Interval Fund - Series 7- Dividend Option,21.22,0,April - June 2014
122226,Reliance Yearly Interval Fund - Series 7- Growth Option,1396.11,0,April - June 2014
108410,R * Shares Banking ETF -Dividend Payout Option,15806.39,0,July - September 2014
107015,R * Shares Gold ETF -Dividend Payout Option,177402.04,0,July - September 2014
125274,R*Shares Nifty ETF,2941.03,0,July - September 2014
118804,Reliance Annual Interval Fund - Series I - Direct Plan Growth Plan - Growth,4738.89,0,July - September 2014
118587,Reliance Arbitrage Advantage Fund - Direct Plan Dividend Plan,11195.65,0,July - September 2014
118585,Reliance Arbitrage Advantage Fund - Direct Plan Growth Plan - Growth Option,929.28,0,July - September 2014
113346,Reliance Arbitrage Advantage Fund - Dividend Plan,9697.90,0,July - September 2014
113345,Reliance Arbitrage Advantage Fund - Growth Plan - Growth Option,3367.36,0,July - September 2014
128821,Reliance Arbitrage Advantage Fund- Direct Plan- Monthly dividend Plan,5351.18,0,July - September 2014
128820,Reliance Arbitrage Advantage Fund-Monthly dividend Plan,12485.72,0,July - September 2014
118591,Reliance Banking Fund - Direct Plan Dividend Plan,861.71,0,July - September 2014
118588,Reliance Banking Fund - Direct Plan Growth Plan - Bonus Option,74.61,0,July - September 2014
118589,Reliance Banking Fund - Direct Plan Growth Plan - Growth Option,4891.57,0,July - September 2014
101864,Reliance Banking Fund-Dividend Plan-Dividend Option,54689.94,0,July - September 2014
101863,Reliance Banking Fund-Growth Plan-Bonus Option,379.08,0,July - September 2014
101862,Reliance Banking Fund-Growth Plan-Growth Option,121278.55,0,July - September 2014
130051,Reliance Corporate Bond Fund - Bonus Option,4.11,0,July - September 2014
130052,Reliance Corporate Bond Fund - Direct Plan - Bonus Option,1.08,0,July - September 2014
130054,Reliance Corporate Bond Fund - Direct Plan - Dividend Plan,10.67,0,July - September 2014
130050,Reliance Corporate Bond Fund - Direct Plan - Growth Option,5069.16,0,July - September 2014
130055,Reliance Corporate Bond Fund - Direct Plan - Quarterly Dividend Plan,0.76,0,July - September 2014
130053,Reliance Corporate Bond Fund - Dividend Plan,395.52,0,July - September 2014
130037,Reliance Corporate Bond Fund - Growth Option,17672.16,0,July - September 2014
130056,Reliance Corporate Bond Fund - Quarterly Dividend Plan,313.30,0,July - September 2014
118760,Reliance Diversified Power Sector Fund - Direct Plan Dividend Plan,587.59,0,July - September 2014
118762,Reliance Diversified Power Sector Fund - Direct Plan Growth Plan - Bonus Option,39.36,0,July - September 2014
118763,Reliance Diversified Power Sector Fund - Direct Plan Growth Plan - Growth Option,2314.54,0,July - September 2014
101264,Reliance Diversified Power Sector Fund-Dividend Plan,68566.14,0,July - September 2014
101262,Reliance Diversified Power Sector Fund-Growth Plan -Growth Option,157406.65,0,July - September 2014
101263,Reliance Diversified Power Sector Fund-Growth Plan-Bonus Option,1102.29,0,July - September 2014
118750,Reliance Dynamic Bond Fund - Direct Plan Dividend Plan,3052.48,0,July - September 2014
118747,Reliance Dynamic Bond Fund - Direct Plan Growth Plan - Growth Option,121286.46,0,July - September 2014
118749,Reliance Dynamic Bond Fund - Direct Plan Quarterly Dividend Plan,2651.27,0,July - September 2014
102851,Reliance Dynamic Bond Fund-Dividend Plan,15457.57,0,July - September 2014
102849,Reliance Dynamic Bond Fund-Growth Plan-Growth Option,267266.29,0,July - September 2014
117974,Reliance Dynamic Bond Fund-Quarterly Dividend Plan,6392.10,0,July - September 2014
106252,Reliance Equity Opportunities  Fund Institutional Dividend Plan,1334.98,0,July - September 2014
106253,Reliance Equity Opportunities  Fund Institutional Plan Growth Plan Growth Option,749.20,0,July - September 2014
101163,Reliance Equity Opportunities  Fund-Dividend Plan,208211.51,0,July - September 2014
101162,Reliance Equity Opportunities  Fund-Growth Plan-Bonus Option,931.24,0,July - September 2014
101161,Reliance Equity Opportunities  Fund-Growth Plan-Growth Option,551245.16,0,July - September 2014
118652,Reliance Equity Opportunities Fund - Direct Plan Dividend Plan,3425.28,0,July - September 2014
118651,Reliance Equity Opportunities Fund - Direct Plan Growth Plan - Bonus Option,141.66,0,July - September 2014
118650,Reliance Equity Opportunities Fund - Direct Plan Growth Plan - Growth Option,33377.69,0,July - September 2014
128331,Reliance ETF Consumption,1316.56,0,July - September 2014
128639,Reliance ETF Dividend Opportunities,1319.81,0,July - September 2014
121146,Reliance ETF Nifty 100,699.62,0,July - September 2014
131331,Reliance ETF Sensex,193.34,0,July - September 2014
102676,Reliance Floating Rate Fund - Short Term Plan - Daily Dividend Reinvestment Option,2575.05,0,July - September 2014
118654,Reliance Floating Rate Fund - Short Term Plan - Direct Plan Daily Dividend Reinvestment Option,299.78,0,July - September 2014
118656,Reliance Floating Rate Fund - Short Term Plan - Direct Plan Growth Plan - Growth Option,66629.32,0,July - September 2014
118655,Reliance Floating Rate Fund - Short Term Plan - Direct Plan Monthly Dividend Plan,1549.12,0,July - September 2014
118660,Reliance Floating Rate Fund - Short Term Plan - Direct Plan Weekly Dividend Plan,285.49,0,July - September 2014
102673,Reliance Floating Rate Fund - Short Term Plan - Growth Plan-Growth Option,42295.41,0,July - September 2014
102675,Reliance Floating Rate Fund - Short Term Plan - Monthly Dividend Plan,3384.21,0,July - September 2014
112942,Reliance Floating Rate Fund - Short Term Plan - Quarterly Dividend Plan,428.56,0,July - September 2014
102677,Reliance Floating Rate Fund - Short Term Plan - Weekly Dividend Plan,1478.58,0,July - September 2014
124590,Reliance Floating Rate Fund-Short Term Plan -Direct Plan -Dividend Plan,16483.92,0,July - September 2014
124589,Reliance Floating Rate Fund-Short Term Plan-Dividend Plan,263.05,0,July - September 2014
118640,Reliance Focused Large Cap Fund - Direct Plan Dividend Plan,89.33,0,July - September 2014
118641,Reliance Focused Large Cap Fund - Direct Plan Growth Plan - Bonus Option,9.13,0,July - September 2014
118643,Reliance Focused Large Cap Fund - Direct Plan Growth Plan - Growth Option,949.29,0,July - September 2014
103749,Reliance Focused Large Cap Fund-Dividend Plan,41525.79,0,July - September 2014
103748,Reliance Focused Large Cap Fund-Growth Plan-Bonus Option,332.38,0,July - September 2014
103747,Reliance Focused Large Cap Fund-Growth Plan-Growth Option,66918.54,0,July - September 2014
118674,Reliance Gilt Securities Fund - Direct Plan - P F Option - Automatic Annual Reinvest Option,0.05,0,July - September 2014
118669,Reliance Gilt Securities Fund - Direct Plan - P F Option - Automatic Capital Appreciation Payout Option,0.05,0,July - September 2014
118673,Reliance Gilt Securities Fund - Direct Plan - P F Option - Defined Maturity Date Option,0.12,0,July - September 2014
118672,Reliance Gilt Securities Fund - Direct Plan Growth Plan - Growth Option,1599.17,0,July - September 2014
118670,Reliance Gilt Securities Fund - Direct Plan- Monthly Dividend Plan,32.51,0,July - September 2014
109717,Reliance Gilt Securities Fund - Institutional Plan-Growth Plan -Growth Option,2618.23,0,July - September 2014
109720,Reliance Gilt Securities Fund -Growth Plan - Growth Option,12964.48,0,July - September 2014
109723,Reliance Gilt Securities Fund -Monthly Dividend Plan,15914.05,0,July - September 2014
109716,Reliance Gilt Securities Fund -P F Option-Automatic Annual Reinvest Option,0.52,0,July - September 2014
109721,Reliance Gilt Securities Fund -P F Option-Defined Maturity Date Option,114.58,0,July - September 2014
109718,Reliance Gilt Securities Fund-Institutional Plan-P F Option-Automatic Capital Appreciation Payout Option,562.31,0,July - September 2014
109724,Reliance Gilt Securities Fund-P F Option-Automatic Capital Appreciation Payout Option,163.50,0,July - September 2014
118662,Reliance Gold Savings Fund - Direct Plan Dividend Plan,0,212.31,July - September 2014
118663,Reliance Gold Savings Fund - Direct Plan Growth Plan - Growth Option,0,2942.12,July - September 2014
114617,Reliance Gold Savings Fund-Dividend Plan,0,13566.68,July - September 2014
114616,Reliance Gold Savings Fund-Growth plan- Growth Option,0,115077.07,July - September 2014
118666,Reliance Growth Fund - Direct Plan Dividend Plan,1180.52,0,July - September 2014
118665,Reliance Growth Fund - Direct Plan Growth Plan - Bonus Option,21.39,0,July - September 2014
118668,Reliance Growth Fund - Direct Plan Growth Plan - Growth Option,5983.55,0,July - September 2014
106260,Reliance Growth Fund Institutional Plan Dividend Plan,1754.30,0,July - September 2014
106258,Reliance Growth Fund Institutional Plan Growth Plan Growth Option,9.05,0,July - September 2014
100375,Reliance Growth Fund-Dividend Plan-(D),148130.10,0,July - September 2014
100376,Reliance Growth Fund-Growth Plan-Bonus Option,3355.75,0,July - September 2014
100377,Reliance Growth Fund-Growth Plan-Growth Option,334761.76,0,July - September 2014
100386,Reliance Income Fund - Annual Dividend Plan,828.23,0,July - September 2014
118680,Reliance Income Fund - Direct Plan Annual Dividend Plan,2.30,0,July - September 2014
118687,Reliance Income Fund - Direct Plan Growth Plan - Growth Option,17197.18,0,July - September 2014
118679,Reliance Income Fund - Direct Plan Growth Plan-Bonus Option,1041.10,0,July - September 2014
118681,Reliance Income Fund - Direct Plan Half Yearly Dividend Plan,1.85,0,July - September 2014
118683,Reliance Income Fund - Direct Plan Monthly Dividend Plan,883.14,0,July - September 2014
118684,Reliance Income Fund - Direct Plan Quarterly Dividend Plan,97.22,0,July - September 2014
100388,Reliance Income Fund - Growth Plan Bonus Option,41920.00,0,July - September 2014
100387,Reliance Income Fund - Growth Plan Growth Option,101817.64,0,July - September 2014
100385,Reliance Income Fund - Half Yearly Dividend Plan,94.93,0,July - September 2014
100383,Reliance Income Fund - Monthly Dividend Plan,2970.53,0,July - September 2014
100384,Reliance Income Fund - Quarterly Dividend Plan,3493.21,0,July - September 2014
118742,Reliance Index Fund - Nifty Plan - Direct Plan Growth Plan - Bonus Option,1.21,0,July - September 2014
118741,Reliance Index Fund - Nifty Plan - Direct Plan Growth Plan - Growth Option,258.90,0,July - September 2014
118745,Reliance Index Fund - Nifty Plan - Direct Plan Half Yearly Dividend Plan,0.35,0,July - September 2014
118740,Reliance Index Fund - Nifty Plan - Direct Plan Quarterly Dividend Plan,2.76,0,July - September 2014
118743,Reliance Index Fund - Nifty Plan - Direct Plan Yearly Dividend Plan,3.76,0,July - September 2014
113297,Reliance Index Fund - Nifty Plan - Growth Plan - Bonus Option,11.88,0,July - September 2014
113296,Reliance Index Fund - Nifty Plan - Growth Plan - Growth Option,2677.86,0,July - September 2014
113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,275.83,0,July - September 2014
113300,Reliance Index Fund - Nifty Plan- Annual Dividend Plan,131.67,0,July - September 2014
113299,Reliance Index Fund - Nifty Plan- Half Yearly Dividend Plan,47.57,0,July - September 2014
113295,Reliance Index Fund - Sensex Plan - Annual Dividend Plan,50.36,0,July - September 2014
118786,Reliance Index Fund - Sensex Plan - Direct Plan - Annual Dividend Plan,11.67,0,July - September 2014
118788,Reliance Index Fund - Sensex Plan - Direct Plan - Half Yearly Dividend Plan,1.14,0,July - September 2014
118790,Reliance Index Fund - Sensex Plan - Direct Plan - Quarterly Dividend Plan,5.84,0,July - September 2014
118785,Reliance Index Fund - Sensex Plan - Direct Plan Growth Plan - Bonus Option,0.16,0,July - September 2014
118791,Reliance Index Fund - Sensex Plan - Direct Plan Growth Plan - Growth Option,39.68,0,July - September 2014
113270,Reliance Index Fund - Sensex Plan - Growth Plan - Bonus Option,1.41,0,July - September 2014
113269,Reliance Index Fund - Sensex Plan - Growth Plan - Growth Option,225.19,0,July - September 2014
113294,Reliance Index Fund - Sensex Plan - Half Yearly Dividend Plan,15.48,0,July - September 2014
113271,Reliance Index Fund - Sensex Plan - Quarterly Dividend Plan,26.59,0,July - September 2014
124679,Reliance Interval Fund - II - Series 1 -Direct Plan -Growth Option,17242.72,0,July - September 2014
124678,Reliance Interval Fund - II - Series 1 -Growth Plan,5535.00,0,July - September 2014
124751,Reliance Interval Fund - II - Series 2 - Direct Plan - Dividend Plan - Dividend Option,0.05,0,July - September 2014
124749,Reliance Interval Fund - II - Series 2 - Direct Plan - Growth Plan - Growth Option,285.11,0,July - September 2014
124750,Reliance Interval Fund - II - Series 2 - Dividend Plan - Dividend Option,4.30,0,July - September 2014
124748,Reliance Interval Fund - II - Series 2 - Growth Plan - Growth Option,3580.93,0,July - September 2014
124755,Reliance Interval Fund - II - Series 3 - Direct Plan - Dividend Plan - Dividend Option,0.05,0,July - September 2014
124753,Reliance Interval Fund - II - Series 3 - Direct Plan - Growth Plan - Growth Option,12842.85,0,July - September 2014
124754,Reliance Interval Fund - II - Series 3 - Dividend Plan - Dividend Option,5.15,0,July - September 2014
124752,Reliance Interval Fund - II - Series 3 - Growth Plan - Growth Option,2674.62,0,July - September 2014
124876,Reliance Interval Fund - II - Series 4-Direct Plan-Growth Plan -Growth Option,6320.27,0,July - September 2014
124877,Reliance Interval Fund - II - Series 4-Dividend Plan -Dividend Option,5.36,0,July - September 2014
124874,Reliance Interval Fund - II - Series 4-Growth Plan-Growth Option,2343.36,0,July - September 2014
118621,Reliance Interval Fund - Quarterly Plan - Series I - Direct Plan Dividend Plan - Dividend Payout Option,611.95,0,July - September 2014
118623,Reliance Interval Fund - Quarterly Plan - Series I - Direct Plan Growth Plan - Growth,850.41,0,July - September 2014
105660,Reliance Interval Fund Annual Interval Fund Series-I -Dividend Option,102.26,0,July - September 2014
105663,Reliance Interval Fund Annual Interval Fund Series-I- Growth Option,8679.49,0,July - September 2014
105661,Reliance Interval Fund Annual Interval Fund Series-I-Retail Plan Growth Option,1528.14,0,July - September 2014
105662,Reliance Interval Fund Annual Interval Fund Series-I-Retail Plan-Dividend Option,39.29,0,July - September 2014
105230,Reliance Interval Fund-Monthly Interval Fund-Series-I -Dividend Option,683.59,0,July - September 2014
105229,Reliance Interval Fund-Monthly Interval Fund-Series-I- Growth Option,3190.94,0,July - September 2014
105232,Reliance Interval Fund-Monthly Interval Fund-Series-I-Institutional Plan-Dividend Option,217.38,0,July - September 2014
105401,Reliance Interval Fund-Monthly Interval Fund-Series-II -Dividend Option,1100.38,0,July - September 2014
105400,Reliance Interval Fund-Monthly Interval Fund-Series-II -Growth Option,1436.81,0,July - September 2014
105402,Reliance Interval Fund-Monthly Interval Fund-Series-II-Institutional Plan-Dividend Option,579.74,0,July - September 2014
105691,Reliance Interval Fund-Quarterly Interval Fund Serie-II-Institutional Plan -Dividend Option,100.43,0,July - September 2014
105692,Reliance Interval Fund-Quarterly Interval Fund Series-II-Dividend Option,2156.18,0,July - September 2014
105689,Reliance Interval Fund-Quarterly Interval Fund Series-II-Growth Option,3191.20,0,July - September 2014
105433,Reliance Interval Fund-Quarterly Interval Fund-Series-I - Growth Option,449.14,0,July - September 2014
105434,Reliance Interval Fund-Quarterly Interval Fund-Series-I -Dividend Option,624.83,0,July - September 2014
105436,Reliance Interval Fund-Quarterly Interval Fund-Series-I-Institutional Plan-Dividend Option,50.87,0,July - September 2014
105885,Reliance Interval Fund-Quarterly Interval Fund-Series-III- Dividend Option,1702.00,0,July - September 2014
105884,Reliance Interval Fund-Quarterly Interval Fund-Series-III- Growth Option,1982.12,0,July - September 2014
105883,Reliance Interval Fund-Quarterly Interval Fund-Series-III-Institutional Plan-Dividend Option,0.04,0,July - September 2014
130864,Reliance Japan Equity Fund- Direct Plan- Dividend Plan,7.23,0,July - September 2014
130861,Reliance Japan Equity Fund- Direct Plan- Growth Plan- Bonus Option,3.98,0,July - September 2014
130860,Reliance Japan Equity Fund- Direct Plan- Growth Plan- Growth Option,604.01,0,July - September 2014
130859,Reliance Japan Equity Fund- Dividend Plan,18.50,0,July - September 2014
130858,Reliance Japan Equity Fund- Growth Plan- Bonus Option,0.51,0,July - September 2014
130863,Reliance Japan Equity Fund- Growth Plan- Growth Option,258.89,0,July - September 2014
118610,Reliance Liquid Fund - Cash Plan - Direct Plan - Growth Plan - Growth Option,153758.94,0,July - September 2014
118618,Reliance Liquid Fund - Cash Plan - Direct Plan Daily Dividend Reinvestment Option,34276.23,0,July - September 2014
118609,Reliance Liquid Fund - Cash Plan - Direct Plan Monthly Dividend Plan,37.12,0,July - September 2014
118612,Reliance Liquid Fund - Cash Plan - Direct Plan Quarterly Dividend Plan,4.93,0,July - September 2014
118611,Reliance Liquid Fund - Cash Plan - Direct Plan Weekly Dividend Reinvestment Option,54.00,0,July - September 2014
118695,Reliance Liquid Fund - Treasury Plan - Direct Plan Daily Dividend Reinvestment Option,342249.64,0,July - September 2014
118701,Reliance Liquid Fund - Treasury Plan - Direct Plan Growth Plan - Growth Option,548466.68,0,July - September 2014
118696,Reliance Liquid Fund - Treasury Plan - Direct Plan Monthly Dividend Plan,423.45,0,July - September 2014
118698,Reliance Liquid Fund - Treasury Plan - Direct Plan Quarterly Dividend Plan,32.73,0,July - September 2014
118700,Reliance Liquid Fund - Treasury Plan - Direct Plan Weekly Dividend Reinvestment Option,6584.83,0,July - September 2014
100849,Reliance Liquid Fund-Cash Plan-Daily Dividend Reinvestment Option,56156.16,0,July - September 2014
100845,Reliance Liquid Fund-Cash Plan-Growth Plan,125234.19,0,July - September 2014
114251,Reliance Liquid Fund-Cash Plan-Monthly Dividend Plan,3360.88,0,July - September 2014
114252,Reliance Liquid Fund-Cash Plan-Quarterly Dividend Plan,138.41,0,July - September 2014
100848,Reliance Liquid Fund-Cash Plan-Weekly Dividend Reinvestment Option,8519.15,0,July - September 2014
112340,Reliance Liquid Fund-Treasury Plan - Quarterly Dividend Plan,132.44,0,July - September 2014
100852,Reliance Liquid Fund-Treasury Plan -Daily Dividend Reinvestment Option,393110.18,0,July - September 2014
100851,Reliance Liquid Fund-Treasury Plan -Growth Plan,755881.36,0,July - September 2014
100855,Reliance Liquid Fund-Treasury Plan -Monthly Dividend Plan,3320.41,0,July - September 2014
100853,Reliance Liquid Fund-Treasury Plan -Weekly Dividend Reinvestment Option,9968.87,0,July - September 2014
100842,Reliance Liquid Fund-Treasury Plan-Retail Option - Daily Dividend Reinvestmetn Option,928.55,0,July - September 2014
100837,Reliance Liquid Fund-Treasury Plan-Retail Option - Growth Plan,13410.97,0,July - September 2014
100838,Reliance Liquid Fund-Treasury Plan-Retail Plan - Weekly Dividend Reinvestment Option,452.35,0,July - September 2014
100843,Reliance Liquid Fund-Treasury Plan-Retail Plan Monthly Dividend Plan,417.91,0,July - September 2014
100844,Reliance Liquid Fund-Treasury Plan-Retail Plan Quarterly Dividend Plan,43.39,0,July - September 2014
118718,Reliance Liquidity Fund - Direct Plan Daily Dividend Reinvestment Option,133649.70,0,July - September 2014
118715,Reliance Liquidity Fund - Direct Plan Growth Plan - Bonus Option,31.49,0,July - September 2014
118719,Reliance Liquidity Fund - Direct Plan Growth Plan - Growth Option,315756.72,0,July - September 2014
118720,Reliance Liquidity Fund - Direct Plan Monthly Dividend Plan,50.95,0,July - September 2014
118716,Reliance Liquidity Fund - Direct Plan Quarterly Dividend Plan,4.29,0,July - September 2014
118717,Reliance Liquidity Fund - Direct Plan Weekly Dividend Reinvestment Option,52.45,0,July - September 2014
103050,Reliance Liquidity Fund-Dividend Plan-Daily Dividend Reinvestment Option,72107.55,0,July - September 2014
103052,Reliance Liquidity Fund-Dividend Plan-Monthly Dividend Plan,136.76,0,July - September 2014
112341,Reliance Liquidity Fund-Dividend Plan-Quarterly Dividend Plan,1.60,0,July - September 2014
103051,Reliance Liquidity Fund-Dividend Plan-Weekly Dividend Reinvesment Option,1129.88,0,July - September 2014
103049,Reliance Liquidity Fund-Growth Plan-Bonus Option,14.86,0,July - September 2014
103048,Reliance Liquidity Fund-Growth Plan-Growth Option,160323.69,0,July - September 2014
118725,Reliance Media & Entertainment Fund - Direct Plan Dividend Plan,67.64,0,July - September 2014
118722,Reliance Media & Entertainment Fund - Direct Plan Growth Plan - Bonus,8.43,0,July - September 2014
118724,Reliance Media & Entertainment Fund - Direct Plan Growth Plan - Growth Option,340.59,0,July - September 2014
102753,Reliance Media & Entertainment Fund-Dividend Plan,2806.65,0,July - September 2014
102752,Reliance Media & Entertainment Fund-Growth Plan-Bonus Option,34.23,0,July - September 2014
102751,Reliance Media & Entertainment Fund-Growth Plan-Growth Option,5713.95,0,July - September 2014
125266,Reliance Medium Term Fund - Direct Plan - Dividend Plan,5893.51,0,July - September 2014
118808,Reliance Medium Term Fund - Direct Plan Daily Dividend Reinvestment Option,18854.78,0,July - September 2014
118807,Reliance Medium Term Fund - Direct Plan Growth Plan - Bonus,5.36,0,July - September 2014
118814,Reliance Medium Term Fund - Direct Plan Growth Plan - Growth Option,108978.29,0,July - September 2014
118809,Reliance Medium Term Fund - Direct Plan Monthly Dividend Plan,2032.94,0,July - September 2014
118811,Reliance Medium Term Fund - Direct Plan Quarterly Dividend Plan,12.98,0,July - September 2014
118812,Reliance Medium Term Fund - Direct Plan Weekly Dividend Plan,56.08,0,July - September 2014
125267,Reliance Medium Term Fund - Dividend Plan,1.32,0,July - September 2014
100859,Reliance Medium Term Fund - Growth Plan - Bonus Option,69.54,0,July - September 2014
100856,Reliance Medium Term Fund - Growth Plan - Growth Option,26391.05,0,July - September 2014
100857,Reliance Medium Term Fund - Monthly Dividend Plan,3486.45,0,July - September 2014
100858,Reliance Medium Term Fund - Quarterly Dividend Plan,430.21,0,July - September 2014
109472,Reliance Medium Term Fund- Daily Dividend Reinvestment Plan,37776.51,0,July - September 2014
109473,Reliance Medium Term Fund- Weekly Dividend Plan,3351.96,0,July - September 2014
118693,Reliance Mid & Small Cap Fund - Direct Plan Dividend Plan,180.77,0,July - September 2014
118692,Reliance Mid & Small Cap Fund - Direct Plan Growth Plan - Growth Option,2107.98,0,July - September 2014
104638,Reliance Mid & Small Cap Fund -Dividend Plan,35361.74,0,July - September 2014
104637,Reliance Mid & Small Cap Fund -Growth Plan -Growth Option,113861.99,0,July - September 2014
125264,Reliance Money Manager Fund - Direct Plan - Dividend Plan,26.02,0,July - September 2014
118703,Reliance Money Manager Fund - Direct Plan Daily Dividend Reinvestment Option,68787.43,0,July - September 2014
118702,Reliance Money Manager Fund - Direct Plan Growth Plan - Bonus Option,10547.33,0,July - September 2014
118709,Reliance Money Manager Fund - Direct Plan Growth Plan - Growth Option,289778.49,0,July - September 2014
118704,Reliance Money Manager Fund - Direct Plan Monthly Dividend Plan,5891.42,0,July - September 2014
118705,Reliance Money Manager Fund - Direct Plan Quarterly Dividend Plan,57.63,0,July - September 2014
118706,Reliance Money Manager Fund - Direct Plan Weekly Dividend Plan,4378.55,0,July - September 2014
125265,Reliance Money Manager Fund - Dividend Plan,785.82,0,July - September 2014
111744,Reliance Money Manager Fund - Retail Plan - Daily Dividend Reinvestment Option,6191.09,0,July - September 2014
111748,Reliance Money Manager Fund - Retail Plan - Growth Plan - Growth Option,17437.50,0,July - September 2014
111743,Reliance Money Manager Fund - Retail Plan - Growth Plan -Bonus Option,2.84,0,July - September 2014
111751,Reliance Money Manager Fund - Retail Plan - Monthly Dividend Plan,1753.50,0,July - September 2014
111752,Reliance Money Manager Fund - Retail Plan - Quarterly Dividend Plan,149.19,0,July - September 2014
111745,Reliance Money Manager Fund - Retail Plan - Weekly Dividend Plan,3513.91,0,July - September 2014
111747,Reliance Money Manager Fund -Daily Dividend Reinvestment Option,167319.87,0,July - September 2014
111746,Reliance Money Manager Fund -Growth Plan -Bonus Option,2587.07,0,July - September 2014
111749,Reliance Money Manager Fund -Monthly Dividend Plan,8620.55,0,July - September 2014
111750,Reliance Money Manager Fund -Quarterly Dividend Plan,526.85,0,July - September 2014
111754,Reliance Money Manager Fund -Weekly Dividend Plan,45082.84,0,July - September 2014
111753,Reliance Money Manager Fund- Growth Plan - Growth Option,406529.55,0,July - September 2014
118726,Reliance Monthly Income Plan - Direct Plan Growth Plan - Growth Option,2707.70,0,July - September 2014
118727,Reliance Monthly Income Plan - Direct Plan Monthly Dividend Plan,330.82,0,July - September 2014
118729,Reliance Monthly Income Plan - Direct Plan Quarterly Dividend Plan,119.73,0,July - September 2014
102172,Reliance Monthly Income Plan-Growth Plan,150631.42,0,July - September 2014
102173,Reliance Monthly Income Plan-Monthly Dividend Plan,45058.47,0,July - September 2014
102174,Reliance Monthly Income Plan-Quarterly Diviend Plan,25582.39,0,July - September 2014
118596,Reliance Monthly Interval Fund - Series I - Direct Plan Dividend Plan - Dividend Payout Option,326.81,0,July - September 2014
118598,Reliance Monthly Interval Fund - Series I - Direct Plan Growth Plan - Growth,1096.53,0,July - September 2014
118594,Reliance Monthly Interval Fund - Series II - Direct Plan Dividend Plan - Dividend Payout Option,91.05,0,July - September 2014
118595,Reliance Monthly Interval Fund - Series II - Direct Plan Growth Plan - Growth,966.25,0,July - September 2014
118738,Reliance NRI Equity Fund - Direct Plan Dividend Plan,39.15,0,July - September 2014
118736,Reliance NRI Equity Fund - Direct Plan Growth Plan - Growth Option,100.74,0,July - September 2014
102848,Reliance NRI Equity Fund-Dividend Plan,4180.58,0,July - September 2014
102847,Reliance NRI Equity Fund-Growth Plan-Bonus Option,40.86,0,July - September 2014
102846,Reliance NRI Equity Fund-Growth Plan-Growth Option,4664.87,0,July - September 2014
118756,Reliance Pharma Fund - Direct Plan Dividend Plan,631.72,0,July - September 2014
118758,Reliance Pharma Fund - Direct Plan Growth Plan - Bonus Option,72.64,0,July - September 2014
