id,scheme,Aum-Domestic,Aum-Foreign,Timeline Quarter
107129,Tata Fixed Income Portfolio Fund - Scheme A3 - Regular Plan - Growth,333.53,0,April - June 2012
107130,Tata Fixed Income Portfolio Fund - Scheme A3 - Regular Plan - Monthly Dividend,4681.46,0,April - June 2012
107146,Tata Fixed Income Portfolio Fund - Scheme B2 - Regular Plan - Growth,220.00,0,April - June 2012
107145,Tata Fixed Income Portfolio Fund - Scheme B2 - Regular Plan - Monthly Dividend,62.18,0,April - June 2012
107144,Tata Fixed Income Portfolio Fund - Scheme B2 - Regular Plan - Quarterly Dividend,322.03,0,April - June 2012
107150,Tata Fixed Income Portfolio Fund - Scheme B3 - Regular Plan - Growth,1110.55,0,April - June 2012
107151,Tata Fixed Income Portfolio Fund - Scheme B3 - Regular Plan - Monthly Dividend,159.87,0,April - June 2012
107152,Tata Fixed Income Portfolio Fund - Scheme B3 - Regular Plan - Quarterly Dividend,1086.70,0,April - June 2012
107162,Tata Fixed Income Portfolio Fund - Scheme C2 - Regular Plan - Growth,102.91,0,April - June 2012
107164,Tata Fixed Income Portfolio Fund - Scheme C2 - Regular Plan - Half Yearly Dividend,82.27,0,April - June 2012
107163,Tata Fixed Income Portfolio Fund - Scheme C2 - Regular Plan - Monthly Dividend,2759.76,0,April - June 2012
107168,Tata Fixed Income Portfolio Fund - Scheme C3 - Regular Plan - Growth,1581.53,0,April - June 2012
107170,Tata Fixed Income Portfolio Fund - Scheme C3 - Regular Plan - Half Yearly Dividend,730.36,0,April - June 2012
107169,Tata Fixed Income Portfolio Fund - Scheme C3 - Regular Plan - Monthly Dividend,44.22,0,April - June 2012
107121,Tata Fixed Income Portfolio Fund Scheme A1 Plan A - Growth,4.46,0,April - June 2012
107122,Tata Fixed Income Portfolio Fund Scheme A1 Plan A - Monthly Dividend,1.52,0,April - June 2012
107124,Tata Fixed Income Portfolio Fund Scheme A2 Plan A -  Monthly Dividend,1888.05,0,April - June 2012
107123,Tata Fixed Income Portfolio Fund Scheme A2 Plan A - Growth,915.38,0,April - June 2012
107127,Tata Fixed Income Portfolio Fund Scheme A3 Regular Plan  - Growth,2346.55,0,April - June 2012
107128,Tata Fixed Income Portfolio Fund Scheme A3 Regular Plan - Monthly Dividend,5406.79,0,April - June 2012
107142,Tata Fixed Income Portfolio Fund Scheme B2 Plan A - Monthly Dividend,2954.59,0,April - June 2012
107143,Tata Fixed Income Portfolio Fund Scheme B2 Plan A - Quarterly Dividend,7603.50,0,April - June 2012
107141,Tata Fixed Income Portfolio Fund Scheme B2 Regular Plan - Growth,947.33,0,April - June 2012
107147,Tata Fixed Income Portfolio Fund Scheme B3 Regular Plan - Growth,939.00,0,April - June 2012
107149,Tata Fixed Income Portfolio Fund Scheme B3 Regular Plan - Quarterly Dividend,674.85,0,April - June 2012
107159,Tata Fixed Income Portfolio Fund Scheme C2 Regular Plan - Growth,770.40,0,April - June 2012
107161,Tata Fixed Income Portfolio Fund Scheme C2 Regular Plan - Half Yearly Dividend,4005.21,0,April - June 2012
107160,Tata Fixed Income Portfolio Fund Scheme C2 Regular Plan - Monthly Dividend,265.25,0,April - June 2012
107167,Tata Fixed Income Portfolio Fund Scheme C3 Regular Plan  - Half Yearly  Dividend,5832.25,0,April - June 2012
107165,Tata Fixed Income Portfolio Fund Scheme C3 Regular Plan - Growth,544.88,0,April - June 2012
102155,Tata Floating Rate Fund - Long Term Plan- Regular Plan - Growth,111.86,0,April - June 2012
102154,Tata Floating Rate Fund - Regular Plan- Dividend,108.94,0,April - June 2012
101902,Tata Gilt High Fund - Dividend Opt,896.99,0,April - June 2012
102016,Tata Gilt High Fund - Growth,692.69,0,April - June 2012
112929,Tata Gilt Mid Term Fund - Regular Plan -Periodic Dividend,11.23,0,April - June 2012
112928,Tata Gilt Mid Term Fund -Regular Plan- Growth,3511.94,0,April - June 2012
112930,Tata Gilt Mid Term Fund -Regular Plan- Quarterly Dividend,8.70,0,April - June 2012
102086,Tata Gilt Retirement Plan (28-2-13) Dividend,2.82,0,April - June 2012
101956,Tata Gilt Retirement Plan (28-2-13) Growth,0.77,0,April - June 2012
102048,Tata Gilt Retirement Plan 28/2/05 Growth Option,7259.74,0,April - June 2012
102046,Tata Gilt Retirement Plan28/2/25 Dividend Option,5.77,0,April - June 2012
101042,Tata Gilt Securities Fund -Regular Plan- Growth,2933.17,0,April - June 2012
101049,Tata Gilt Securities Fund Regular Plan -  Dividend,1852.59,0,April - June 2012
102263,Tata Gilt Securities Fund RIP ( Bonus),9.78,0,April - June 2012
101828,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,18.12,0,April - June 2012
101883,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,5560.46,0,April - June 2012
107623,Tata Growing Economies Infrastructure Fund Scheme A  Plan A - Growth,1508.22,0,April - June 2012
107624,Tata Growing Economies Infrastructure Fund Scheme A Plan A - Dividend,665.26,0,April - June 2012
107626,Tata Growing Economies Infrastructure Fund Scheme B Plan A - Dividend,1994.54,0,April - June 2012
107625,Tata Growing Economies Infrastructure Fund Scheme B Plan A - Growth,5768.07,0,April - June 2012
101659,Tata Index Fund - Nifty-Regular  Plan,825.20,0,April - June 2012
101747,Tata Index Fund - Sensex B,95.48,0,April - June 2012
101746,Tata Index Fund - Sensex-Regular Plan,508.94,0,April - June 2012
100474,Tata India Tax Savings Fund-Dividend- Regular Plan,12011.15,0,April - June 2012
106482,Tata Indo-Global Infrastructure Fund Plan A - Growth,41106.19,0,April - June 2012
106481,Tata Indo-Global Infrastructure Fund Plan A- Dividend,18608.04,0,April - June 2012
101852,Tata Infrastructure Fund-Regular Plan - Dividend,47404.37,0,April - June 2012
101766,Tata Infrastructure Fund-Regular Plan- Growth,59017.96,0,April - June 2012
102036,Tata Large Cap Fund -Regular Plan - Dividend Option,19997.24,0,April - June 2012
100475,Tata Large Cap Fund Regular Plan - Growth,35456.90,0,April - June 2012
101871,Tata Life Science & Technology Fund - Dividend Option,2923.78,0,April - June 2012
101000,Tata Life Sciences & Technology Fund - Growth,1484.24,0,April - June 2012
101987,Tata Liquid Fund Reglar Plan - Monthly Dividend,15.02,0,April - June 2012
101986,Tata Liquid Fund-Regular Plan  -  Daily Dividend,238028.85,0,April - June 2012
101847,Tata Liquid Fund-Regular Plan  -  Growth,472155.54,0,April - June 2012
101861,Tata Liquid Fund-Regular Plan  - Weekly Dividend,1154.03,0,April - June 2012
101984,Tata Liquid High Investment Plan - Daily,2750.76,0,April - June 2012
101860,Tata Liquid High Investment Plan - Growth,3817.55,0,April - June 2012
101985,Tata Liquid High Investment Plan - Monthly,25.63,0,April - June 2012
101859,Tata Liquid High Investment Plan - Weekly,500.01,0,April - June 2012
101982,Tata Liquid Retail Investment PLan - Daily,2812.52,0,April - June 2012
101983,Tata Liquid Retail Investment Plan - Fortnightly,785.09,0,April - June 2012
101858,Tata Liquid Retail Investment Plan - Growth,1869.54,0,April - June 2012
103519,Tata Liquidity Management Fund - Regular Plan  -Weekly Dividend,306.99,0,April - June 2012
103631,Tata Liquidity Management Fund - Regular Plan - Daily Dividend,4453.83,0,April - June 2012
103632,Tata Liquidity Management Fund - Regular Plan - Growth,2639.76,0,April - June 2012
101186,Tata Long Term Debt Fund - Regular Plan  - Periodic Dividend,485.20,0,April - June 2012
101419,Tata Long Term Debt Fund - Regular Plan  -Bonus,23.80,0,April - June 2012
100417,Tata Long Term Debt Fund - Regular Plan - Half Yearly Dividend,1106.27,0,April - June 2012
100416,Tata Long Term Debt Fund - Regular Plan - Quarterly Dividend,496.87,0,April - June 2012
100418,Tata Long Term Debt Fund -Regular Plan  - Growth,2271.53,0,April - June 2012
102280,Tata M I P Plus Fund - Regular Plan-Monthly Dividend,1351.80,0,April - June 2012
102282,Tata M I P Plus Fund -Regular Plan- Half Yearly Dividend,421.90,0,April - June 2012
102281,Tata M I P Plus Fund -Regular Plan- Quarterly Dividend,2237.14,0,April - June 2012
101704,Tata Medium Term Fund B - Growth Option,20.37,0,April - June 2012
101606,Tata Medium Term Fund B - Income / Bonus Option,30.31,0,April - June 2012
101605,Tata Medium Term Fund Regular Plan -  Bonus/Dividend,101.11,0,April - June 2012
101703,Tata Medium Term Fund Regular Plan - Growth,53.43,0,April - June 2012
102329,Tata Mid Cap Growth Fund Regular Plan  - Bonus (Growth),6.71,0,April - June 2012
102328,Tata Mid Cap Growth Fund Regular Plan- Growth,9178.07,0,April - June 2012
102326,Tata Mid Cap Growth Fund-Regular Plan - Dividend,11257.08,0,April - June 2012
102283,Tata MIP Plus Fund -Regular Plan - Growth,3437.93,0,April - June 2012
102672,Tata Money Market Fund -Regular Plan  -  Growth,12904.44,0,April - June 2012
102152,Tata Money Market Fund Regular (Bonus / Dividend),645.05,0,April - June 2012
102153,Tata Money Market Fund Regular (Growth),1177.68,0,April - June 2012
101714,Tata Money Market Fund Regular Plan  - Daily Dividend,10362.07,0,April - June 2012
102118,Tata Regular Savings Equity Fund - Regular Plan-Periodic Dividend,505.25,0,April - June 2012
101906,Tata Regular Savings Equity Fund -Regular Plan-Growth,1207.58,0,April - June 2012
101609,Tata Regular Savngs Equity Fund - RegularPlan- Monthly Dividend,1020.41,0,April - June 2012
115942,Tata Retirement Savings Fund -Regular Plan -Progressive -Growth,1184.73,0,April - June 2012
115943,Tata Retirement Savings Fund Moderate -Regular Plan (Growth),562.79,0,April - June 2012
115944,Tata Retirement Savings Fund Regular Plan-Conservative Plan (Growth),208.81,0,April - June 2012
102930,Tata Service Industries Fund - Appreciation,4967.84,0,April - June 2012
102929,Tata Service Industries Fund - Dividend,3320.49,0,April - June 2012
101547,Tata Short Term Bond Fund - Regular Plan-Monthly Dividend Option,3553.61,0,April - June 2012
101548,Tata Short Term Bond Fund -Regular Plan- Growth Option,3968.62,0,April - June 2012
106136,Tata Treasury Manager Fund Super High Investment Plan Growth,2686.45,0,April - June 2012
106135,Tata Treasury Manager Fund Super High Investment Plan Monthly Dividend,1046.69,0,April - June 2012
106134,Tata Treasury Manager Fund Super High Investment Plan Weekly Dividend,1219.79,0,April - June 2012
103159,Tata Ultra Short Term Fund - Regular Plan  - Growth,97330.32,0,April - June 2012
115464,Tata Ultra Short Term Fund - Regular Plan  - Periodic Dividend Option,39.13,0,April - June 2012
103158,Tata Ultra Short Term Fund -Regular Plan - Weekly Dividend,37087.07,0,April - June 2012
103160,Tata Ultra Short Term Fund- Regular Plan - Daily Dividend,153324.72,0,April - June 2012
101489,Tata Young Citizen Fund [Upto 3 years] Regular Plan,17402.78,0,April - June 2012
117415,Tata Capital Protection Oriented Fund Series I -3 years  -Dividend Payout,811.55,0,April - June 2012
117414,Tata Capital Protection Oriented Fund Series I -3 years  -Growth,2315.06,0,April - June 2012
116677,Tata Fixed Maturity Plan Series 39 Scheme E-Growth,4062.20,0,April - June 2012
116676,Tata Fixed Maturity Plan Series 39 Scheme E-Periodic Dividend,1169.44,0,April - June 2012
113025,Tata Fixed Tenure Fund Series 1 - Dividend Option,2868.23,0,April - June 2012
113024,Tata Fixed Tenure Fund Series 1 - Growth Option,6131.58,0,April - June 2012
115466,Tata Fixed Tenure Fund Series 2 Scheme A Dividend Payout,1104.36,0,April - June 2012
115465,Tata Fixed Tenure Fund Series 2 Scheme A Growth,2565.85,0,April - June 2012
115696,Tata Fixed Tenure Fund Series 2 Scheme B -Dividend Payout,2322.00,0,April - June 2012
115697,Tata Fixed Tenure Fund Series 2 Scheme B- Growth,4884.39,0,April - June 2012
116451,Tata FMP 38 Scheme I- Growth,13592.31,0,April - June 2012
116452,Tata FMP 38 Scheme I- Periodic Dividend,1113.54,0,April - June 2012
111779,Tata Infrastructure Tax Saving Fund - Dividend,424.87,0,April - June 2012
111778,Tata Infrastructure Tax Saving Fund - Growth,585.00,0,April - June 2012
115873,Tata SIP Fund Series 3 - Dividend Payout,274.39,0,April - June 2012
115872,Tata SIP Fund Series 3 - Growth,851.81,0,April - June 2012
112009,Tata Smart Investment Plan - 1 - Scheme A - Dividend,981.59,0,April - June 2012
112008,Tata Smart Investment Plan - 1 - Scheme A - Growth,905.01,0,April - June 2012
112011,Tata Smart Investment Plan - 1 - Scheme B - Dividend,58.00,0,April - June 2012
112010,Tata Smart Investment Plan - 1 - Scheme B - Growth,89.39,0,April - June 2012
103470,Tata Tax Advantage Fund -1,9066.63,0,April - June 2012
115471,TFMP 32- Growth Option,12316.07,0,April - June 2012
115472,TFMP 32-Periodic Dividend Option,3184.31,0,April - June 2012
115162,TFMP 34 Scheme B- Periodic Dividend Payout Option,5925.58,0,April - June 2012
115163,TFMP 34 Scheme B-Growth Option,21641.35,0,April - June 2012
115255,TFMP 34 Scheme C- Growth option,15797.12,0,April - June 2012
115254,TFMP 34 Scheme C- Periodic Dividend Option,66.64,0,April - June 2012
115256,TFMP 35 Scheme A- Growth Option,13650.41,0,April - June 2012
115257,TFMP 35 Scheme A- Periodic Dividend Payout Option,6259.57,0,April - June 2012
115277,TFMP 35 Scheme B- Growth Option,1688.77,0,April - June 2012
115275,TFMP 35 Scheme B- Periodic Dividend Payout Option,556.26,0,April - June 2012
115345,TFMP 35 Scheme C- Growth Option,916.27,0,April - June 2012
115346,TFMP 35 Scheme C- Periodic Dividend Payout Option,3515.91,0,April - June 2012
115508,TFMP 36 Scheme A- Periodic Dividend Option,588.42,0,April - June 2012
115509,TFMP 36 Scheme A-Growth Option,5508.80,0,April - June 2012
115783,TFMP 36 Scheme C- Growth,31510.45,0,April - June 2012
115784,TFMP 36 Scheme C- Periodic Dividend Option,1176.64,0,April - June 2012
115823,TFMP 37 Scheme A- Growth Option,13768.77,0,April - June 2012
115822,TFMP 37 Scheme A- Periodic Dividend Payout Option,822.89,0,April - June 2012
115947,TFMP 37 Scheme B Periodic Dividend Payout Option,486.95,0,April - June 2012
115946,TFMP 37 Scheme B- Growth Option,4358.65,0,April - June 2012
116037,TFMP 37 Scheme C- Growth Option,28966.35,0,April - June 2012
116036,TFMP 37 Scheme C- Periodic Dividend Option,1406.87,0,April - June 2012
116210,TFMP 37 Scheme D Growth option,13009.10,0,April - June 2012
116211,TFMP 37 Scheme D Periodic Dividend option,52.39,0,April - June 2012
115682,TFMP 38 A Growth Option,7762.80,0,April - June 2012
115683,TFMP 38 A Periodic Dividend Option,1426.68,0,April - June 2012
116083,TFMP 38 Scheme B- Growth Option,4728.87,0,April - June 2012
116082,TFMP 38 Scheme B- Periodic Dividend Option,392.18,0,April - June 2012
116302,TFMP 38 Scheme D Growth Option,12604.65,0,April - June 2012
116303,TFMP 38 Scheme D Periodic Divided Option,66.42,0,April - June 2012
115955,TFMP 38 Scheme E - Growth Option,13439.35,0,April - June 2012
115956,TFMP 38 Scheme E- Periodic Dividend Payout Option,37.12,0,April - June 2012
116216,TFMP 38 Scheme F Growth option,6941.90,0,April - June 2012
116217,TFMP 38 Scheme F- Periodic Dividend Payout Option,593.70,0,April - June 2012
116410,TFMP 38 Scheme G   Growth,483.76,0,April - June 2012
116409,TFMP 38 Scheme G Periodic Dividend,286.22,0,April - June 2012
116412,TFMP 38 Scheme H -   Growth,5299.44,0,April - June 2012
116411,TFMP 38 Scheme H - Periodic Dividend,50.78,0,April - June 2012
116559,TFMP 39 Scheme A- Periodic Dividend,1022.27,0,April - June 2012
116561,TFMP 39 Scheme B- Growth Option,5081.53,0,April - June 2012
116562,TFMP 39 Scheme B- Periodic Dividend,129.72,0,April - June 2012
116549,TFMP 39 Scheme D - Growth Option,4951.44,0,April - June 2012
116551,TFMP 39 Scheme D - Periodic Dividend Option,461.86,0,April - June 2012
116954,TFMP 39 Scheme H - Growth Option,19043.13,0,April - June 2012
116955,TFMP 39 Scheme H - Periodic Dividend Payout,6.74,0,April - June 2012
116958,TFMP 39 Scheme J- Growth Option,9849.95,0,April - June 2012
116957,TFMP 39 Scheme J-Periodic Dividend Payout Option,1.59,0,April - June 2012
117609,TFMP Series  40 Scheme F - Growth Option,267.01,0,April - June 2012
115052,TFMP Series 30 Scheme C- Growth Option,925.60,0,April - June 2012
115051,TFMP Series 30 Scheme C- Periodic Dividend Payout Option,56.03,0,April - June 2012
115680,TFMP Series 36 B   Growth,3563.17,0,April - June 2012
115681,TFMP Series 36 B  Periodic Dividend Payout Option,2396.46,0,April - June 2012
116927,TFMP Series 39 Scheme F- Periodic Dividend,154.86,0,April - June 2012
116926,TFMP Series 39 Scheme F-Growth,9409.85,0,April - June 2012
116928,TFMP Series 39 Scheme G-Growth,27425.50,0,April - June 2012
116929,TFMP Series 39 Scheme G-Periodin Dividend,14.35,0,April - June 2012
116952,TFMP Series 39 Scheme I-Growth,10748.33,0,April - June 2012
116953,TFMP Series 39 Scheme I-Periodic Dividend,9.19,0,April - June 2012
117165,TFMP Series 40 Scheme A- Growth Option,17892.85,0,April - June 2012
117166,TFMP Series 40 Scheme A- Periodic Dividend Payout Option,13.51,0,April - June 2012
117460,TFMP Series 40 Scheme B Growth Option,1582.24,0,April - June 2012
117461,TFMP Series 40 Scheme B- Periodic  Dividend Payout Option,139.73,0,April - June 2012
117343,TFMP Series 40 Scheme C - Growth Option,1871.81,0,April - June 2012
117344,TFMP Series 40 Scheme C - Periodic Dividend Payout Option,49.87,0,April - June 2012
117610,TFMP Series 40 Scheme F- Periodic  Dividend Payout Option,59.92,0,April - June 2012
116560,TFMP39 Scheme A-Growth Option,12017.77,0,April - June 2012
101222,Tata Balanced Fund Regular Plan - Dividend Option,9632.82,0,July - September 2012
100414,Tata Balanced Fund Regular Plan - Growth,18319.13,0,July - September 2012
113134,Tata Balanced Fund Regular Plan- Monthly Dividend Option,9434.04,0,July - September 2012
103337,Tata Contra Fund Plan A -  Dividend,4370.35,0,July - September 2012
103336,Tata Contra Fund Plan A -  Growth,4450.75,0,July - September 2012
106130,Tata Corporate Bond Fund -Regular Plan  -  Daily Dividend,3923.71,0,July - September 2012
106129,Tata Corporate Bond Fund -Regular Plan -  Growth,898.18,0,July - September 2012
106132,Tata Corporate Bond Fund -Regular Plan -  Monthly Dividend,468.68,0,July - September 2012
116516,Tata Corporate Bond Fund Retail Investment Plan Daily Dividend Option,1327.38,0,July - September 2012
106128,Tata Corporate Bond Fund Retail Investment Plan Growth,2590.68,0,July - September 2012
106123,Tata Corporate Bond Fund Retail Investment Plan Monthly Dividend,2542.70,0,July - September 2012
106133,Tata Corporate Bond Fund Super High Investment Plan Daily Dividend,17531.43,0,July - September 2012
106131,Tata Corporate Bond Fund-Regular Plan - Weekly Dividend,593.53,0,July - September 2012
102858,Tata Dividend Yield Fund  Regular Plan -( Div),18766.16,0,July - September 2012
102859,Tata Dividend Yield Fund Regular Plan,13794.67,0,July - September 2012
102031,Tata Dynamic Bond Fund B - Dividend,7.30,0,July - September 2012
101910,Tata Dynamic Bond Fund B - Growth,28.86,0,July - September 2012
101224,Tata Dynamic Bond Fund Regular Plan - Dividend,36.24,0,July - September 2012
101909,Tata Dynamic Bond Fund Regular Plan - Growth,85.22,0,July - September 2012
103761,Tata Equity Management Fund Plan A - Growth,7759.09,0,July - September 2012
103760,Tata Equity Management Fund Plan A- Div,5322.10,0,July - September 2012
101823,Tata Equity Opportunities Fund Regular Plan - Dividend,20376.73,0,July - September 2012
101824,Tata Equity Opportunities Fund Regular Plan - Growth,10222.46,0,July - September 2012
112218,Tata Equity P/E Fund Regular Plan (Dividend Trigger Option A - 5%),9452.96,0,July - September 2012
102428,Tata Equity P/E Fund Regular Plan (Dividend Trigger Option B - 10%),15352.72,0,July - September 2012
101672,Tata Equity P/E Fund Regular Plan -(Growth Option),32899.63,0,July - September 2012
100415,Tata Ethical Fund Regular Plan  - Growth,6755.51,0,July - September 2012
101833,Tata Ethical Fund Regular Plan - Dividend,4251.95,0,July - September 2012
107126,Tata Fixed Income Portfolio Fund - Scheme A2 - Regular Plan - Growth,118.12,0,July - September 2012
107125,Tata Fixed Income Portfolio Fund - Scheme A2 - Regular Plan - Monthly Dividend,582.77,0,July - September 2012
107129,Tata Fixed Income Portfolio Fund - Scheme A3 - Regular Plan - Growth,248.83,0,July - September 2012
107130,Tata Fixed Income Portfolio Fund - Scheme A3 - Regular Plan - Monthly Dividend,539.84,0,July - September 2012
107146,Tata Fixed Income Portfolio Fund - Scheme B2 - Regular Plan - Growth,111.09,0,July - September 2012
107145,Tata Fixed Income Portfolio Fund - Scheme B2 - Regular Plan - Monthly Dividend,39.03,0,July - September 2012
107144,Tata Fixed Income Portfolio Fund - Scheme B2 - Regular Plan - Quarterly Dividend,190.81,0,July - September 2012
107150,Tata Fixed Income Portfolio Fund - Scheme B3 - Regular Plan - Growth,422.00,0,July - September 2012
107151,Tata Fixed Income Portfolio Fund - Scheme B3 - Regular Plan - Monthly Dividend,7.60,0,July - September 2012
107152,Tata Fixed Income Portfolio Fund - Scheme B3 - Regular Plan - Quarterly Dividend,617.37,0,July - September 2012
107162,Tata Fixed Income Portfolio Fund - Scheme C2 - Regular Plan - Growth,104.87,0,July - September 2012
107164,Tata Fixed Income Portfolio Fund - Scheme C2 - Regular Plan - Half Yearly Dividend,93.69,0,July - September 2012
107163,Tata Fixed Income Portfolio Fund - Scheme C2 - Regular Plan - Monthly Dividend,2538.61,0,July - September 2012
107168,Tata Fixed Income Portfolio Fund - Scheme C3 - Regular Plan - Growth,294.55,0,July - September 2012
107170,Tata Fixed Income Portfolio Fund - Scheme C3 - Regular Plan - Half Yearly Dividend,43.65,0,July - September 2012
107169,Tata Fixed Income Portfolio Fund - Scheme C3 - Regular Plan - Monthly Dividend,46.80,0,July - September 2012
107121,Tata Fixed Income Portfolio Fund Scheme A1 Plan A - Growth,3.47,0,July - September 2012
107122,Tata Fixed Income Portfolio Fund Scheme A1 Plan A - Monthly Dividend,9.59,0,July - September 2012
107124,Tata Fixed Income Portfolio Fund Scheme A2 Plan A -  Monthly Dividend,96.87,0,July - September 2012
107127,Tata Fixed Income Portfolio Fund Scheme A3 Regular Plan  - Growth,393.63,0,July - September 2012
107128,Tata Fixed Income Portfolio Fund Scheme A3 Regular Plan - Monthly Dividend,347.04,0,July - September 2012
107142,Tata Fixed Income Portfolio Fund Scheme B2 Plan A - Monthly Dividend,1556.93,0,July - September 2012
107143,Tata Fixed Income Portfolio Fund Scheme B2 Plan A - Quarterly Dividend,3091.83,0,July - September 2012
107141,Tata Fixed Income Portfolio Fund Scheme B2 Regular Plan - Growth,362.04,0,July - September 2012
107147,Tata Fixed Income Portfolio Fund Scheme B3 Regular Plan - Growth,109.01,0,July - September 2012
107149,Tata Fixed Income Portfolio Fund Scheme B3 Regular Plan - Quarterly Dividend,28.59,0,July - September 2012
107159,Tata Fixed Income Portfolio Fund Scheme C2 Regular Plan - Growth,541.35,0,July - September 2012
107161,Tata Fixed Income Portfolio Fund Scheme C2 Regular Plan - Half Yearly Dividend,3529.63,0,July - September 2012
107167,Tata Fixed Income Portfolio Fund Scheme C3 Regular Plan  - Half Yearly  Dividend,4774.64,0,July - September 2012
107165,Tata Fixed Income Portfolio Fund Scheme C3 Regular Plan - Growth,1033.25,0,July - September 2012
102155,Tata Floating Rate Fund - Long Term Plan- Regular Plan - Growth,191.34,0,July - September 2012
102154,Tata Floating Rate Fund - Regular Plan- Dividend,123.93,0,July - September 2012
101902,Tata Gilt High Fund - Dividend Opt,401.40,0,July - September 2012
102016,Tata Gilt High Fund - Growth,499.62,0,July - September 2012
112929,Tata Gilt Mid Term Fund - Regular Plan -Periodic Dividend,4.16,0,July - September 2012
112928,Tata Gilt Mid Term Fund -Regular Plan- Growth,5486.07,0,July - September 2012
112930,Tata Gilt Mid Term Fund -Regular Plan- Quarterly Dividend,9.25,0,July - September 2012
102086,Tata Gilt Retirement Plan (28-2-13) Dividend,2.88,0,July - September 2012
101956,Tata Gilt Retirement Plan (28-2-13) Growth,0.79,0,July - September 2012
102048,Tata Gilt Retirement Plan 28/2/05 Growth Option,7381.98,0,July - September 2012
102046,Tata Gilt Retirement Plan28/2/25 Dividend Option,5.91,0,July - September 2012
101042,Tata Gilt Securities Fund -Regular Plan- Growth,2388.60,0,July - September 2012
101049,Tata Gilt Securities Fund Regular Plan -  Dividend,452.02,0,July - September 2012
102263,Tata Gilt Securities Fund RIP ( Bonus),9.72,0,July - September 2012
101828,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,51.13,0,July - September 2012
101883,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,4315.91,0,July - September 2012
107623,Tata Growing Economies Infrastructure Fund Scheme A  Plan A - Growth,1526.63,0,July - September 2012
107624,Tata Growing Economies Infrastructure Fund Scheme A Plan A - Dividend,684.20,0,July - September 2012
107626,Tata Growing Economies Infrastructure Fund Scheme B Plan A - Dividend,2028.04,0,July - September 2012
107625,Tata Growing Economies Infrastructure Fund Scheme B Plan A - Growth,5821.52,0,July - September 2012
101659,Tata Index Fund - Nifty-Regular  Plan,823.15,0,July - September 2012
101747,Tata Index Fund - Sensex B,100.89,0,July - September 2012
101746,Tata Index Fund - Sensex-Regular Plan,544.15,0,July - September 2012
100474,Tata India Tax Savings Fund-Dividend- Regular Plan,12581.41,0,July - September 2012
