id,scheme,Aum-Domestic,Aum-Foreign,Timeline Quarter
121022,Birla Sun Life Fixed Term Plan - Series GM (367 days) - Direct Plan-Growth,8855.53,0,October - December 2013
121018,Birla Sun Life Fixed Term Plan - Series GM (367 days) - Direct Plan-Normal Dividend,1.23,0,October - December 2013
121019,Birla Sun Life Fixed Term Plan - Series GM (367 days) - Direct Plan-Quarterly Dividend,1.82,0,October - December 2013
121023,Birla Sun Life Fixed Term Plan - Series GM (367 days) - Regular Plan-Growth,8039.02,0,October - December 2013
121020,Birla Sun Life Fixed Term Plan - Series GM (367 days) - Regular Plan-Normal Dividend,53.42,0,October - December 2013
121021,Birla Sun Life Fixed Term Plan - Series GM (367 days) - Regular Plan-Quarterly Dividend,9.72,0,October - December 2013
121234,Birla Sun Life Fixed Term Plan - Series GO (369 days) - Direct Plan-Growth,6067.21,0,October - December 2013
121233,Birla Sun Life Fixed Term Plan - Series GO (369 days) - Direct Plan-Normal Dividend,0.16,0,October - December 2013
121237,Birla Sun Life Fixed Term Plan - Series GO (369 days) - Regular Plan-Growth,6028.48,0,October - December 2013
121235,Birla Sun Life Fixed Term Plan - Series GO (369 days) - Regular Plan-Normal Dividend,45.35,0,October - December 2013
121238,Birla Sun Life Fixed Term Plan - Series GO (369 days) - Regular Plan-Quarterly Dividend,0.62,0,October - December 2013
121317,Birla Sun Life Fixed Term Plan - Series GQ (367 days) - Direct Plan-Growth,6983.96,0,October - December 2013
121318,Birla Sun Life Fixed Term Plan - Series GQ (367 days) - Direct Plan-Normal Dividend,1.33,0,October - December 2013
121319,Birla Sun Life Fixed Term Plan - Series GQ (367 days) - Direct Plan-Quarterly Dividend,0.73,0,October - December 2013
121316,Birla Sun Life Fixed Term Plan - Series GQ (367 days) - Regular Plan-Normal Dividend,36.06,0,October - December 2013
121309,Birla Sun Life Fixed Term Plan - Series GQ (367 days)-Regular Plan-Growth,5991.57,0,October - December 2013
121310,Birla Sun Life Fixed Term Plan - Series GQ (367 days)-Regular Plan-Quarterly Dividend,5.57,0,October - December 2013
121324,Birla Sun Life Fixed Term Plan - Series GR (399 days) - Direct Plan-Growth,14144.81,0,October - December 2013
121323,Birla Sun Life Fixed Term Plan - Series GR (399 days) - Direct Plan-Normal Dividend,0.64,0,October - December 2013
121321,Birla Sun Life Fixed Term Plan - Series GR (399 days) - Direct Plan-Quarterly Dividend,0.26,0,October - December 2013
121320,Birla Sun Life Fixed Term Plan - Series GR (399 days) - Regular Plan-Normal Dividend,12.35,0,October - December 2013
121322,Birla Sun Life Fixed Term Plan - Series GR (399 days) - Regular Plan-Quarterly Dividend,84.26,0,October - December 2013
121311,Birla Sun Life Fixed Term Plan - Series GR (399 days)-Regular Plan-Growth,6883.56,0,October - December 2013
121493,Birla Sun Life Fixed Term Plan - Series GS (395 days) - Direct Plan-Growth,1112.93,0,October - December 2013
121492,Birla Sun Life Fixed Term Plan - Series GS (395 days) - Direct Plan-Normal Dividend,171.54,0,October - December 2013
121497,Birla Sun Life Fixed Term Plan - Series GS (395 days) - Direct Plan-Quarterly Dividend,0.05,0,October - December 2013
121495,Birla Sun Life Fixed Term Plan - Series GS (395 days) - Regular Plan-Growth,965.50,0,October - December 2013
121494,Birla Sun Life Fixed Term Plan - Series GS (395 days) - Regular Plan-Normal Dividend,6.64,0,October - December 2013
121496,Birla Sun Life Fixed Term Plan - Series GS (395 days) - Regular Plan-Quarterly Dividend,0.73,0,October - December 2013
122233,Birla Sun Life Fixed Term Plan - Series GT (366 days) - Direct Plan-Growth,18866.54,0,October - December 2013
122229,Birla Sun Life Fixed Term Plan - Series GT (366 days) - Direct Plan-Normal Dividend,2.46,0,October - December 2013
122231,Birla Sun Life Fixed Term Plan - Series GT (366 days) - Direct Plan-Quarterly Dividend,1.62,0,October - December 2013
122234,Birla Sun Life Fixed Term Plan - Series GT (366 days) - Regular Plan-Growth,15047.34,0,October - December 2013
122230,Birla Sun Life Fixed Term Plan - Series GT (366 days) - Regular Plan-Normal Dividend,33.13,0,October - December 2013
122232,Birla Sun Life Fixed Term Plan - Series GT (366 days) - Regular Plan-Quarterly Dividend,12.02,0,October - December 2013
122351,Birla Sun Life Fixed Term Plan - Series GU (368 days) - Direct Plan-Growth,89.97,0,October - December 2013
122350,Birla Sun Life Fixed Term Plan - Series GU (368 days) - Direct Plan-Normal Dividend,0.89,0,October - December 2013
122354,Birla Sun Life Fixed Term Plan - Series GU (368 days) - Regular Plan-Growth,3277.63,0,October - December 2013
122352,Birla Sun Life Fixed Term Plan - Series GU (368 days) - Regular Plan-Normal Dividend,15.41,0,October - December 2013
122353,Birla Sun Life Fixed Term Plan - Series GU (368 days) - Regular Plan-Quarterly Dividend,5.48,0,October - December 2013
122356,Birla Sun Life Fixed Term Plan - Series GV (368 days) - Direct Plan-Normal Dividend,2.39,0,October - December 2013
122357,Birla Sun Life Fixed Term Plan - Series GV (368 days) - Direct Plan-Quarterly Dividend,2.03,0,October - December 2013
122361,Birla Sun Life Fixed Term Plan - Series GV (368 days) - Regular Plan-Growth,11498.92,0,October - December 2013
122359,Birla Sun Life Fixed Term Plan - Series GV (368 days) - Regular Plan-Normal Dividend,70.00,0,October - December 2013
122360,Birla Sun Life Fixed Term Plan - Series GV (368 days) - Regular Plan-Quarterly Dividend,13.74,0,October - December 2013
122358,Birla Sun Life Fixed Term Plan - Series GV (368 days) -Direct Plan-Growth,23789.90,0,October - December 2013
122427,Birla Sun Life Fixed Term Plan - Series GX (366 days) - Direct Plan-Growth,218.16,0,October - December 2013
122426,Birla Sun Life Fixed Term Plan - Series GX (366 days) - Direct Plan-Normal Dividend,8.59,0,October - December 2013
122429,Birla Sun Life Fixed Term Plan - Series GX (366 days) - Direct Plan-Quarterly Dividend,0.26,0,October - December 2013
122430,Birla Sun Life Fixed Term Plan - Series GX (366 days) - Regular Plan-Growth,2542.47,0,October - December 2013
122428,Birla Sun Life Fixed Term Plan - Series GX (366 days) - Regular Plan-Normal Dividend,49.58,0,October - December 2013
122431,Birla Sun Life Fixed Term Plan - Series GX (366 days) - Regular Plan-Quarterly Dividend,4.60,0,October - December 2013
122434,Birla Sun Life Fixed Term Plan - Series GY (366 days) - Direct Plan-Growth,1412.34,0,October - December 2013
122433,Birla Sun Life Fixed Term Plan - Series GY (366 days) - Direct Plan-Normal Dividend,0.31,0,October - December 2013
122435,Birla Sun Life Fixed Term Plan - Series GY (366 days) - Regular Plan-Growth,3944.73,0,October - December 2013
122438,Birla Sun Life Fixed Term Plan - Series GY (366 days) - Regular Plan-Normal Dividend,13.76,0,October - December 2013
122437,Birla Sun Life Fixed Term Plan - Series GY (366 days) - Regular Plan-Quarterly Dividend,7.10,0,October - December 2013
122947,Birla Sun Life Fixed Term Plan - Series HB (366 days) - Direct Plan-Growth,23087.58,0,October - December 2013
122944,Birla Sun Life Fixed Term Plan - Series HB (366 days) - Direct Plan-Normal Dividend,7.21,0,October - December 2013
122946,Birla Sun Life Fixed Term Plan - Series HB (366 days) - Direct Plan-Quarterly Dividend,1.03,0,October - December 2013
122945,Birla Sun Life Fixed Term Plan - Series HB (366 days) - Regular Plan-Growth,13586.81,0,October - December 2013
122948,Birla Sun Life Fixed Term Plan - Series HB (366 days) - Regular Plan-Normal Dividend,16.73,0,October - December 2013
122949,Birla Sun Life Fixed Term Plan - Series HB (366 days) - Regular Plan-Quarterly Dividend,0.41,0,October - December 2013
121762,Birla Sun Life Fixed Term Plan - Series HD (366 days) - Direct Plan-Growth,24164.30,0,October - December 2013
121759,Birla Sun Life Fixed Term Plan - Series HD (366 days) - Direct Plan-Normal Dividend,2.12,0,October - December 2013
121761,Birla Sun Life Fixed Term Plan - Series HD (366 days) - Regular Plan-Growth,20646.51,0,October - December 2013
121760,Birla Sun Life Fixed Term Plan - Series HD (366 days) - Regular Plan-Normal Dividend,2.28,0,October - December 2013
121767,Birla Sun Life Fixed Term Plan - Series HE (386 days) - Direct Plan-Growth,1406.52,0,October - December 2013
121765,Birla Sun Life Fixed Term Plan - Series HE (386 days) - Direct Plan-Normal Dividend,0.69,0,October - December 2013
121770,Birla Sun Life Fixed Term Plan - Series HE (386 days) - Regular Plan-Growth,2224.78,0,October - December 2013
121768,Birla Sun Life Fixed Term Plan - Series HE (386 days) - Regular Plan-Normal Dividend,1.64,0,October - December 2013
121799,Birla Sun Life Fixed Term Plan - Series HF (385 days) - Direct Plan-Growth,2283.31,0,October - December 2013
121797,Birla Sun Life Fixed Term Plan - Series HF (385 days) - Direct Plan-Normal Dividend,0.48,0,October - December 2013
121798,Birla Sun Life Fixed Term Plan - Series HF (385 days) - Direct Plan-Quarterly Dividend,0.31,0,October - December 2013
121802,Birla Sun Life Fixed Term Plan - Series HF (385 days) - Regular Plan-Growth,2864.04,0,October - December 2013
121800,Birla Sun Life Fixed Term Plan - Series HF (385 days) - Regular Plan-Normal Dividend,34.58,0,October - December 2013
121801,Birla Sun Life Fixed Term Plan - Series HF (385 days) - Regular Plan-Quarterly Dividend,5.20,0,October - December 2013
121811,Birla Sun Life Fixed Term Plan - Series HG (381 days) - Direct Plan-Growth,3420.48,0,October - December 2013
121809,Birla Sun Life Fixed Term Plan - Series HG (381 days) - Direct Plan-Normal Dividend,0.61,0,October - December 2013
121813,Birla Sun Life Fixed Term Plan - Series HG (381 days) - Regular Plan-Growth,1896.62,0,October - December 2013
121812,Birla Sun Life Fixed Term Plan - Series HG (381 days) - Regular Plan-Normal Dividend,5.54,0,October - December 2013
121919,Birla Sun Life Fixed Term Plan - Series HH (382 days) - Direct Plan-Growth,1072.58,0,October - December 2013
121917,Birla Sun Life Fixed Term Plan - Series HH (382 days) - Direct Plan-Normal Dividend,0.42,0,October - December 2013
121918,Birla Sun Life Fixed Term Plan - Series HH (382 days) - Direct Plan-Quarterly Dividend,0.52,0,October - December 2013
121921,Birla Sun Life Fixed Term Plan - Series HH (382 days) - Regular Plan-Growth,1206.42,0,October - December 2013
121922,Birla Sun Life Fixed Term Plan - Series HH (382 days) - Regular Plan-Normal Dividend,1.11,0,October - December 2013
121920,Birla Sun Life Fixed Term Plan - Series HH (382 days) - Regular Plan-Quarterly Dividend,0.52,0,October - December 2013
123808,Birla Sun Life Fixed Term Plan - Series HN (197 days) - Direct Plan-Dividend,1254.22,0,October - December 2013
123813,Birla Sun Life Fixed Term Plan - Series HN (197 days) - Direct Plan-Growth,182.56,0,October - December 2013
123812,Birla Sun Life Fixed Term Plan - Series HN (197 days) - Regular Plan-Dividend,2504.83,0,October - December 2013
123810,Birla Sun Life Fixed Term Plan - Series HN (197 days) - Regular Plan-Growth,2239.36,0,October - December 2013
123814,Birla Sun Life Fixed Term Plan - Series HO (91 days) - Direct Plan-Dividend,12190.72,0,October - December 2013
123816,Birla Sun Life Fixed Term Plan - Series HO (91 days) - Direct Plan-Growth,17794.98,0,October - December 2013
123817,Birla Sun Life Fixed Term Plan - Series HO (91 days) - Regular Plan-Dividend,7303.95,0,October - December 2013
123819,Birla Sun Life Fixed Term Plan - Series HO (91 days) - Regular Plan-Growth,6188.92,0,October - December 2013
124055,Birla Sun Life Fixed Term Plan - Series HT (91 days) - Direct Plan-Dividend,3286.11,0,October - December 2013
124056,Birla Sun Life Fixed Term Plan - Series HT (91 days) - Direct Plan-Dividend - Direct Plan-Growth,2623.53,0,October - December 2013
124057,Birla Sun Life Fixed Term Plan - Series HT (91 days) - Regular Plan-Dividend,8440.81,0,October - December 2013
124058,Birla Sun Life Fixed Term Plan - Series HT (91 days) - Regular Plan-Growth,8611.60,0,October - December 2013
124059,Birla Sun Life Fixed Term Plan - Series HU (30 days) - Direct Plan-Dividend,177.42,0,October - December 2013
124060,Birla Sun Life Fixed Term Plan - Series HU (30 days) - Direct Plan-Growth,82.88,0,October - December 2013
124062,Birla Sun Life Fixed Term Plan - Series HU (30 days) - Regular Plan-Dividend,29.99,0,October - December 2013
124061,Birla Sun Life Fixed Term Plan - Series HU (30 days) - Regular Plan-Growth,76.92,0,October - December 2013
124401,Birla Sun Life Fixed Term Plan - Series HX (91 days) - Direct Plan-Dividend,667.80,0,October - December 2013
124402,Birla Sun Life Fixed Term Plan - Series HX (91 days) - Direct Plan-Growth,64.79,0,October - December 2013
124403,Birla Sun Life Fixed Term Plan - Series HX (91 days) - Regular Plan-Dividend,1058.04,0,October - December 2013
124404,Birla Sun Life Fixed Term Plan - Series HX (91 days) - Regular Plan-Growth,840.94,0,October - December 2013
124461,Birla Sun Life Fixed Term Plan - Series IA (1099 days) - Direct Plan-Growth,9559.04,0,October - December 2013
124460,Birla Sun Life Fixed Term Plan - Series IA (1099 days) - Regular Plan-Growth,2278.14,0,October - December 2013
124462,Birla Sun Life Fixed Term Plan - Series IA (1099 days) - Regular Plan-Normal Dividend,52.23,0,October - December 2013
124459,Birla Sun Life Fixed Term Plan - Series IA (1099 days) - Regular Plan-Quarterly Dividend,0.51,0,October - December 2013
124466,Birla Sun Life Fixed Term Plan - Series IB (91 days) - Direct Plan-Growth,3997.65,0,October - December 2013
124463,Birla Sun Life Fixed Term Plan - Series IB (91 days) - Direct Plan-Normal Dividend,1603.26,0,October - December 2013
124464,Birla Sun Life Fixed Term Plan - Series IB (91 days) - Regular Plan-Dividend,2787.59,0,October - December 2013
124465,Birla Sun Life Fixed Term Plan - Series IB (91 days) - Regular Plan-Growth,1356.37,0,October - December 2013
124820,Birla Sun Life Fixed Term Plan - Series IH (1098 days) - Direct Plan-Growth,839.65,0,October - December 2013
124818,Birla Sun Life Fixed Term Plan - Series IH (1098 days) - Direct Plan-Normal Dividend,0.97,0,October - December 2013
124821,Birla Sun Life Fixed Term Plan - Series IH (1098 days) - Regular Plan-Growth,3715.48,0,October - December 2013
124822,Birla Sun Life Fixed Term Plan - Series IH (1098 days) - Regular Plan-Normal Dividend,7.39,0,October - December 2013
124823,Birla Sun Life Fixed Term Plan - Series IH (1098 days) - Regular Plan-Quarterly Dividend,146.76,0,October - December 2013
124845,Birla Sun Life Fixed Term Plan - Series II (1099 days) - Direct Plan-Growth,1930.76,0,October - December 2013
124844,Birla Sun Life Fixed Term Plan - Series II (1099 days) - Direct Plan-Normal Dividend,1.40,0,October - December 2013
124847,Birla Sun Life Fixed Term Plan - Series II (1099 days) - Direct Plan-Quarterly Dividend,0.70,0,October - December 2013
124849,Birla Sun Life Fixed Term Plan - Series II (1099 days) - Regular Plan-Growth,1477.50,0,October - December 2013
124848,Birla Sun Life Fixed Term Plan - Series II (1099 days) - Regular Plan-Normal Dividend,2.41,0,October - December 2013
124846,Birla Sun Life Fixed Term Plan - Series II (1099 days) - Regular Plan-Quarterly Dividend,0.05,0,October - December 2013
124824,Birla Sun Life Fixed Term Plan - Series IJ (91 days) - Direct Plan-Dividend,12.24,0,October - December 2013
124825,Birla Sun Life Fixed Term Plan - Series IJ (91 days) - Direct Plan-Growth,364.34,0,October - December 2013
124826,Birla Sun Life Fixed Term Plan - Series IJ (91 days) - Regular Plan-Dividend,1750.53,0,October - December 2013
124827,Birla Sun Life Fixed Term Plan - Series IJ (91 days) - Regular Plan-Growth,1042.45,0,October - December 2013
125165,Birla Sun Life Fixed Term Plan - Series IT (367 days) - Direct Plan-Growth,16.85,0,October - December 2013
125164,Birla Sun Life Fixed Term Plan - Series IT (367 days) - Direct Plan-Quarterly Dividend,0.35,0,October - December 2013
125163,Birla Sun Life Fixed Term Plan - Series IT (367 days) - Regular Plan-Growth,1580.94,0,October - December 2013
125162,Birla Sun Life Fixed Term Plan - Series IT (367 days) - Regular Plan-Normal Dividend,2.10,0,October - December 2013
125166,Birla Sun Life Fixed Term Plan - Series IT (367 days) - Regular Plan-Quarterly Dividend,0.49,0,October - December 2013
125251,Birla Sun Life Fixed Term Plan - Series IV (368 days) - Direct Plan-Growth,1453.28,0,October - December 2013
125252,Birla Sun Life Fixed Term Plan - Series IV (368 days) - Regular Plan-Growth,1523.01,0,October - December 2013
125249,Birla Sun Life Fixed Term Plan - Series IV (368 days) - Regular Plan-Normal Dividend,5.28,0,October - December 2013
125250,Birla Sun Life Fixed Term Plan - Series IV (368 days) - Regular Plan-Quarterly Dividend,1.25,0,October - December 2013
125276,Birla Sun Life Fixed Term Plan - Series IW (368 days) - Direct Plan-Growth,145.49,0,October - December 2013
125279,Birla Sun Life Fixed Term Plan - Series IW (368 days) - Direct Plan-Quarterly Dividend,0.70,0,October - December 2013
125280,Birla Sun Life Fixed Term Plan - Series IW (368 days) - Regular Plan-Growth,1637.58,0,October - December 2013
125277,Birla Sun Life Fixed Term Plan - Series IW (368 days) - Regular Plan-Normal Dividend,20.92,0,October - December 2013
125278,Birla Sun Life Fixed Term Plan - Series IW (368 days) - Regular Plan-Quarterly Dividend,31.96,0,October - December 2013
125585,Birla Sun Life Fixed Term Plan - Series JB (91 days) - Direct Plan- Dividend,102.33,0,October - December 2013
125587,Birla Sun Life Fixed Term Plan - Series JB (91 days) - Direct Plan-Growth,149.05,0,October - December 2013
125588,Birla Sun Life Fixed Term Plan - Series JB (91 days) - Regular Plan-Dividend,151.80,0,October - December 2013
125590,Birla Sun Life Fixed Term Plan - Series JB (91 days) - Regular Plan-Growth,1072.77,0,October - December 2013
125702,Birla Sun Life Fixed Term Plan - Series JD (91 days) - Direct Plan-Dividend,6.85,0,October - December 2013
125699,Birla Sun Life Fixed Term Plan - Series JD (91 days) - Direct Plan-Growth,15.71,0,October - December 2013
125700,Birla Sun Life Fixed Term Plan - Series JD (91 days) - Regular Plan-Dividend,345.53,0,October - December 2013
125701,Birla Sun Life Fixed Term Plan - Series JD (91 days) - Regular Plan-Growth,228.31,0,October - December 2013
125944,Birla Sun Life Fixed Term Plan - Series JG (368 days) - Direct Plan-Growth,2850.19,0,October - December 2013
125943,Birla Sun Life Fixed Term Plan - Series JG (368 days) - Direct Plan-Normal Dividend,0.41,0,October - December 2013
125942,Birla Sun Life Fixed Term Plan - Series JG (368 days) - Direct Plan-Quarterly Dividend,0.05,0,October - December 2013
125947,Birla Sun Life Fixed Term Plan - Series JG (368 days) - Regular Plan-Growth,676.67,0,October - December 2013
125945,Birla Sun Life Fixed Term Plan - Series JG (368 days) - Regular Plan-Normal Dividend,2.78,0,October - December 2013
125946,Birla Sun Life Fixed Term Plan - Series JG (368 days) - Regular Plan-Quarterly Dividend,0.21,0,October - December 2013
126130,Birla Sun Life Fixed Term Plan - Series JL (368 days) - Direct Plan-Growth,771.88,0,October - December 2013
126131,Birla Sun Life Fixed Term Plan - Series JL (368 days) - Direct Plan-Normal Dividend,84.27,0,October - December 2013
126132,Birla Sun Life Fixed Term Plan - Series JL (368 days) - Regular Plan-Growth,103.10,0,October - December 2013
126133,Birla Sun Life Fixed Term Plan - Series JL (368 days) - Regular Plan-Normal Dividend,0.13,0,October - December 2013
126134,Birla Sun Life Fixed Term Plan - Series JL (368 days) - Regular Plan-Quarterly Dividend,0.17,0,October - December 2013
116258,Birla Sun Life Fixed Term Plan-Series DW-Dividend,582.65,0,October - December 2013
116259,Birla Sun Life Fixed Term Plan-Series DW-Growth,6465.40,0,October - December 2013
116447,Birla Sun Life Fixed Term Plan-Series ED-Dividend,203.42,0,October - December 2013
116448,Birla Sun Life Fixed Term Plan-Series ED-Growth,21496.25,0,October - December 2013
116566,Birla Sun Life Fixed Term Plan-Series EH-Dividend,776.17,0,October - December 2013
116567,Birla Sun Life Fixed Term Plan-Series EH-Growth,17109.52,0,October - December 2013
117017,Birla Sun Life Fixed Term Plan-Series EZ-Dividend,102.17,0,October - December 2013
117018,Birla Sun Life Fixed Term Plan-Series EZ-Growth,8947.81,0,October - December 2013
117112,Birla Sun Life Fixed Term Plan-Series FB-Dividend,822.60,0,October - December 2013
117113,Birla Sun Life Fixed Term Plan-Series FB-Growth,14770.96,0,October - December 2013
118200,Birla Sun Life Fixed Term Plan-Series FU (366 days)-Dividend,2499.70,0,October - December 2013
118201,Birla Sun Life Fixed Term Plan-Series FU (366 days)-Growth,13296.41,0,October - December 2013
118202,Birla Sun Life Fixed Term Plan-Series FV (367 days)-Dividend,100.27,0,October - December 2013
118203,Birla Sun Life Fixed Term Plan-Series FV (367 days)-Growth,20388.21,0,October - December 2013
118240,Birla Sun Life Fixed Term Plan-Series GB (541 days)-Dividend,27.83,0,October - December 2013
118241,Birla Sun Life Fixed Term Plan-Series GB (541 days)-Growth,14738.19,0,October - December 2013
120208,Birla Sun Life Fixed Term Plan-Series GF (539 days)-Direct Plan-Growth,11682.05,0,October - December 2013
120206,Birla Sun Life Fixed Term Plan-Series GF (539 days)-Direct Plan-Normal Dividend,6.69,0,October - December 2013
120207,Birla Sun Life Fixed Term Plan-Series GF (539 days)-Direct Plan-Quarterly Dividend,5.79,0,October - December 2013
120205,Birla Sun Life Fixed Term Plan-Series GF (539 days)-Regular Plan-Growth,4870.26,0,October - December 2013
120204,Birla Sun Life Fixed Term Plan-Series GF (539 days)-Regular Plan-Normal Dividend,8.58,0,October - December 2013
120203,Birla Sun Life Fixed Term Plan-Series GF (539 days)-Regular Plan-Quarterly Dividend,25.23,0,October - December 2013
125156,Birla Sun Life Fixed Term Plan-Series IS (368 days) - Direct Plan-Growth,422.96,0,October - December 2013
125154,Birla Sun Life Fixed Term Plan-Series IS (368 days) - Direct Plan-Normal Dividend,0.29,0,October - December 2013
125155,Birla Sun Life Fixed Term Plan-Series IS (368 days) - Direct Plan-Quarterly Dividend,3.54,0,October - December 2013
125158,Birla Sun Life Fixed Term Plan-Series IS (368 days) - Regular Plan-Growth,777.37,0,October - December 2013
125157,Birla Sun Life Fixed Term Plan-Series IS (368 days) - Regular Plan-Normal Dividend,6.28,0,October - December 2013
125159,Birla Sun Life Fixed Term Plan-Series IS (368 days) - Regular Plan-Quarterly Dividend,12.14,0,October - December 2013
125247,Birla Sun Life Fixed Term Plan-Series IV (368 days) - Direct Plan-Normal Dividend,0.25,0,October - December 2013
125275,Birla Sun Life Fixed Term Plan-Series IW (368 days) - Direct Plan-Normal Dividend,0.24,0,October - December 2013
121027,Birla Sun Life Interval Income Fund - Annual Plan II-Direct Plan-Growth,18363.37,0,October - December 2013
121024,Birla Sun Life Interval Income Fund - Annual Plan II-Direct Plan-Normal Dividend,0.21,0,October - December 2013
121347,Birla Sun Life Interval Income Fund - Annual Plan II-Regular Plan-Growth,5016.72,0,October - December 2013
121025,Birla Sun Life Interval Income Fund - Annual Plan II-Regular Plan-Normal Dividend,0.11,0,October - December 2013
121028,Birla Sun Life Interval Income Fund - Annual Plan II-Regular Plan-Quarterly Dividend,1.04,0,October - December 2013
121327,Birla Sun Life Interval Income Fund - Annual Plan III-Direct Plan-Growth,2157.81,0,October - December 2013
121325,Birla Sun Life Interval Income Fund - Annual Plan III-Direct Plan-Normal Dividend,0.54,0,October - December 2013
121330,Birla Sun Life Interval Income Fund - Annual Plan III-Regular Plan-Growth,1801.28,0,October - December 2013
121329,Birla Sun Life Interval Income Fund - Annual Plan III-Regular Plan-Quarterly Dividend,0.06,0,October - December 2013
122933,Birla Sun Life Interval Income Fund - Annual Plan VIII-Direct Plan-Growth,52225.64,0,October - December 2013
122936,Birla Sun Life Interval Income Fund - Annual Plan VIII-Regular Plan-Growth,15869.39,0,October - December 2013
122934,Birla Sun Life Interval Income Fund - Annual Plan VIII-Regular Plan-Normal Dividend,1.74,0,October - December 2013
119433,Aditya Birla Sun Life Advantage Fund - Dividend - Direct Plan,6.08,0,January - March 2013
119436,Aditya Birla Sun Life Advantage Fund - Growth - Direct Plan,246.47,0,January - March 2013
100033,Aditya Birla Sun Life Advantage Fund - Regular Growth,5807.75,0,January - March 2013
100034,Aditya Birla Sun Life Advantage Fund -Regular Dividend,24022.50,0,January - March 2013
119492,Aditya Birla Sun Life Asset Allocation - Aggressive Plan - Dividend - Direct Plan,0,2.95,January - March 2013
119493,Aditya Birla Sun Life Asset Allocation - Aggressive Plan - Growth - Direct Plan,0,2.90,January - March 2013
119491,Aditya Birla Sun Life Asset Allocation - Moderate Plan - Dividend - Direct Plan,0,0.11,January - March 2013
119495,Aditya Birla Sun Life Asset Allocation - Moderate Plan - Growth - Direct Plan,0,0.28,January - March 2013
102184,Aditya Birla Sun Life Asset Allocation Fund-Aggressive Plan-Dividend Plan,0,499.59,January - March 2013
102185,Aditya Birla Sun Life Asset Allocation Fund-Aggressive Plan-Growth Plan,0,603.66,January - March 2013
102188,Aditya Birla Sun Life Asset Allocation Fund-Conservative Plan-Dividend Plan,0,169.83,January - March 2013
102189,Aditya Birla Sun Life Asset Allocation Fund-Conservative Plan-Growth Plan,0,356.11,January - March 2013
102186,Aditya Birla Sun Life Asset Allocation Fund-Moderate Plan-Dividend Plan,0,273.48,January - March 2013
102187,Aditya Birla Sun Life Asset Allocation Fund-Moderate Plan-Growth Plan,0,503.91,January - March 2013
119494,Aditya Birla Sun Life Asset Allocation-Conservative Plan - Dividend - Direct Plan,0,0.05,January - March 2013
119490,Aditya Birla Sun Life Asset Allocation-Conservative Plan - Growth - Direct Plan,0,0.31,January - March 2013
120518,Aditya Birla Sun Life Balanced '95 Fund - Direct Plan-Dividend,22.60,0,January - March 2013
120517,Aditya Birla Sun Life Balanced '95 Fund - Direct Plan-Growth,126.72,0,January - March 2013
103154,Aditya Birla Sun Life Balanced '95 Fund - Regular Plan-Dividend,24429.93,0,January - March 2013
103155,Aditya Birla Sun Life Balanced '95 Fund - Regular Plan-Growth,33019.80,0,January - March 2013
120533,Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan,371.79,0,January - March 2013
103188,Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Regular Plan,40987.39,0,January - March 2013
103187,Aditya Birla Sun Life Banking & PSU Debt Fund - Regular Plan,4731.13,0,January - March 2013
120532,Aditya Birla Sun Life Banking & PSU Debt Fund - Weekly Dividend - Direct Plan,32.11,0,January - March 2013
120528,Aditya Birla Sun Life Buy India Fund - Dividend - Direct Plan,6.35,0,January - March 2013
103169,Aditya Birla Sun Life Buy India Fund - Dividend - Regular Plan,2334.00,0,January - March 2013
120529,Aditya Birla Sun Life Buy India Fund - Growth - Direct Plan,17.58,0,January - March 2013
103170,Aditya Birla Sun Life Buy India Fund - Growth - Regular Plan,1656.69,0,January - March 2013
119524,Aditya Birla Sun Life Cash Manager - Daily Dividend - Direct Plan,17493.35,0,January - March 2013
113307,Aditya Birla Sun Life Cash Manager - Daily Dividend - Regular Plan,98206.24,0,January - March 2013
119523,Aditya Birla Sun Life Cash Manager - Growth - Direct Plan,18940.33,0,January - March 2013
103192,Aditya Birla Sun Life Cash Manager - Growth Plan,93819.23,0,January - March 2013
103191,Aditya Birla Sun Life Cash Manager - Institutional Plan - Daily Dividend,38140.83,0,January - March 2013
103195,Aditya Birla Sun Life Cash Manager - Institutional Plan - Growth,23120.75,0,January - March 2013
103194,Aditya Birla Sun Life Cash Manager - Institutional Plan - Weekly Dividend,5108.55,0,January - March 2013
119522,Aditya Birla Sun Life Cash Manager - Weekly Dividend - Direct Plan,1167.20,0,January - March 2013
103193,Aditya Birla Sun Life Cash Manager - Weekly Dividend - Regular Plan,25194.55,0,January - March 2013
100046,Aditya Birla Sun Life Cash Plus - Daily Dividend,247587.06,0,January - March 2013
119569,Aditya Birla Sun Life Cash Plus - Daily Dividend - Direct Plan,87046.02,0,January - March 2013
119571,Aditya Birla Sun Life Cash Plus - Dividend - Direct Plan,1.19,0,January - March 2013
100047,Aditya Birla Sun Life Cash Plus - Growth,725790.94,0,January - March 2013
119568,Aditya Birla Sun Life Cash Plus - Growth - Direct Plan,348467.48,0,January - March 2013
100041,Aditya Birla Sun Life Cash Plus - Institutional Dividend,3240.54,0,January - March 2013
100051,Aditya Birla Sun Life Cash Plus - Weekly Dividend,9520.93,0,January - March 2013
119570,Aditya Birla Sun Life Cash Plus - Weekly Dividend - Direct Plan,17936.78,0,January - March 2013
