id,scheme,Aum-Domestic,Aum-Foreign,Timeline Quarter
103394,Sundaram Money Fund Regular weekly Dividend. Rein (Formerly Super Institutional Plan),2628.60,0,April - June 2012
100618,Sundaram Money Fund- Retail Appreciation,1346.39,0,April - June 2012
100620,Sundaram Money Fund- Retail Daily Dividend Reinvestment,2189.32,0,April - June 2012
100622,Sundaram Money Fund- Retail Fortnightly Div Reinvst,9.81,0,April - June 2012
100623,Sundaram Money Fund- Retail Monthly Div. Reinvst,1106.39,0,April - June 2012
100619,Sundaram Money Fund- Retail Quarterly Dividend Reinvestment,62.71,0,April - June 2012
100621,Sundaram Money Fund- Retail Weekly Div. Reinvst,236.41,0,April - June 2012
102701,Sundaram Money Fund-Institutional Plan-Daily Div. Reinvestment,2648.35,0,April - June 2012
102703,Sundaram Money Fund-Institutional Plan-Growth Option,1712.40,0,April - June 2012
102704,Sundaram Money Fund-Institutional Plan-Monthly Div. Reinvestment,175.62,0,April - June 2012
102706,Sundaram Money Fund-Institutional Plan-Weekly Dividend Reinvestment,22.20,0,April - June 2012
112867,Sundaram Monthly Income Plan AGGRESSIVE - DIVDEND,127.59,0,April - June 2012
112868,Sundaram Monthly Income Plan AGGRESSIVE - GROWTH,716.36,0,April - June 2012
112869,Sundaram Monthly Income Plan AGGRESSIVE - Half-yearly Dividend,15.31,0,April - June 2012
112870,Sundaram Monthly Income Plan AGGRESSIVE - Quarterly Dividend,51.56,0,April - June 2012
102178,Sundaram Monthly Income Plan-Growth,1232.72,0,April - June 2012
102177,Sundaram Monthly Income Plan-Half-yearly Dividend,68.93,0,April - June 2012
112295,Sundaram PSU Opportunities Dividend Option,12190.80,0,April - June 2012
112294,Sundaram PSU Opportunities Growth Option,12398.64,0,April - June 2012
112873,Sundaram Regular Savings Fund - DIVIDEND,124.98,0,April - June 2012
112874,Sundaram Regular Savings Fund - GROWTH,722.59,0,April - June 2012
112871,Sundaram Regular Savings Fund - Half-yearly Dividend,3.08,0,April - June 2012
112872,Sundaram Regular Savings Fund - Quarterly Dividend,78.15,0,April - June 2012
103743,Sundaram Rural India Fund Dividend,7663.42,0,April - June 2012
102142,Sundaram Rural India Fund Growth,7775.52,0,April - June 2012
113373,Sundaram Rural India Fund Inst Dividend,0.42,0,April - June 2012
100794,Sundaram S.M.I.L.E.Fund-Dividend,18589.87,0,April - June 2012
100795,Sundaram S.M.I.L.E.Fund-Growth,25810.38,0,April - June 2012
112207,Sundaram S.M.I.L.E.Fund-Inst Dividend,28.14,0,April - June 2012
112064,Sundaram S.M.I.L.E.Fund-iNST Growth,350.82,0,April - June 2012
101562,Sundaram Select  Debt-Short-term Asset Plan-Annual Div,35.61,0,April - June 2012
101563,Sundaram Select  Debt-Short-term Asset Plan-Appreciation Option,317.75,0,April - June 2012
101565,Sundaram Select  Debt-Short-term Asset Plan-Fortnighty Dividend Reinvst,0.60,0,April - June 2012
101561,Sundaram Select  Debt-Short-term Asset Plan-Half-Yearly Div,1.02,0,April - June 2012
101566,Sundaram Select  Debt-Short-term Asset Plan-Monthly Dividend,205.13,0,April - June 2012
101560,Sundaram Select  Debt-Short-term Asset Plan-Quarterly Div,74.06,0,April - June 2012
101564,Sundaram Select  Debt-Short-term Asset Plan-Weekly Dividend,153.41,0,April - June 2012
101536,Sundaram Select Focus-Dividend,29718.25,0,April - June 2012
101537,Sundaram Select Focus-Growth,32904.35,0,April - June 2012
103953,Sundaram Select Focus-Inst Dividend,0.21,0,April - June 2012
108305,Sundaram Select Focus-Inst Growth,5463.18,0,April - June 2012
101538,Sundaram Select Midcap-Dividend,80304.18,0,April - June 2012
101539,Sundaram Select Midcap-Growth,113627.98,0,April - June 2012
111942,Sundaram Select Midcap-Institutional Dividend,1.48,0,April - June 2012
111941,Sundaram Select Midcap-Institutional Growth,3804.49,0,April - June 2012
105554,Sundaram Ultra Short Term  Inst Daily Dividend,4121.84,0,April - June 2012
105560,Sundaram Ultra Short Term  Inst Fortnightly  Dividend,35.31,0,April - June 2012
105562,Sundaram Ultra Short Term  Inst Growth,2269.35,0,April - June 2012
105561,Sundaram Ultra Short Term  Inst Monthly  Dividend,1070.03,0,April - June 2012
105559,Sundaram Ultra Short Term  Inst Weekly  Dividend,649.14,0,April - June 2012
105565,Sundaram Ultra Short Term Regular Daily Dividend (Formerly Super Institutional Plan),51441.73,0,April - June 2012
105563,Sundaram Ultra Short Term Regular Growth (Formerly Super Institutional Plan),15222.78,0,April - June 2012
105556,Sundaram Ultra Short Term Regular Weekly Dividend (Formerly Super Institutional Plan),362.15,0,April - June 2012
105553,Sundaram Ultra Short Term Retail Daily Dividend,10952.61,0,April - June 2012
105550,Sundaram Ultra Short Term Retail fortnightly Dividend,100.42,0,April - June 2012
105564,Sundaram Ultra Short Term Retail Growth,5113.66,0,April - June 2012
105551,Sundaram Ultra Short Term Retail Monthly Dividend,2485.94,0,April - June 2012
105552,Sundaram Ultra Short Term Retail Quarterly Dividend,219.37,0,April - June 2012
105549,Sundaram Ultra Short Term Retail Weekly Dividend,2237.46,0,April - June 2012
106461,SUNDARAM CAPITAL PROTECTION FUND  SERIES 1-5 YEARS,843.16,0,April - June 2012
115407,Sundaram Capital Protection Oriented Fund 2 Years (Series 1) - Dividend Payout Option,3035.06,0,April - June 2012
115408,Sundaram Capital Protection Oriented Fund 2 Years (Series 1) - Growth Option,6044.41,0,April - June 2012
115623,Sundaram Capital Protection Oriented Fund 2 Years (Series 2) - Dividend Payout Option,2593.13,0,April - June 2012
115624,Sundaram Capital Protection Oriented Fund 2 Years (Series 2) - Growth Option,3496.04,0,April - June 2012
115720,Sundaram Capital Protection Oriented Fund 2 Years (Series 3) - Dividend Payout Option,2273.44,0,April - June 2012
115721,Sundaram Capital Protection Oriented Fund 2 Years (Series 3) - Growth Option,7175.87,0,April - June 2012
116140,Sundaram Capital Protection Oriented Fund 2 Years (Series 4) - Dividend Payout Option,1951.54,0,April - June 2012
116139,Sundaram Capital Protection Oriented Fund 2 Years (Series 4) - Growth Option,6481.41,0,April - June 2012
115158,Sundaram Capital Protection Oriented Fund 3 Years (Series 3) - Dividend Payout Option,2322.83,0,April - June 2012
115159,Sundaram Capital Protection Oriented Fund 3 Years (Series 3) - Growth Option,3304.91,0,April - June 2012
115625,Sundaram Capital Protection Oriented Fund 3 Years (Series 4) - Dividend Payout Option,2756.67,0,April - June 2012
115626,Sundaram Capital Protection Oriented Fund 3 Years (Series 4) - Growth Option,8514.11,0,April - June 2012
115723,Sundaram Capital Protection Oriented Fund 3 Years (Series 5) - Dividend Payout Option,1301.72,0,April - June 2012
115722,Sundaram Capital Protection Oriented Fund 3 Years (Series 5) - Growth Option,4555.47,0,April - June 2012
116010,Sundaram Capital Protection Oriented Fund 3 Years (Series 6) - Dividend Payout Option,2167.61,0,April - June 2012
116011,Sundaram Capital Protection Oriented Fund 3 Years (Series 6) - Growth Option,3018.34,0,April - June 2012
116220,Sundaram Capital Protection Oriented Fund 3 Years (Series 7) - Dividend Payout Option,1722.71,0,April - June 2012
116221,Sundaram Capital Protection Oriented Fund 3 Years (Series 7) - Growth Option,3276.65,0,April - June 2012
116008,Sundaram Capital Protection Oriented Fund 5 Years (Series 3) - Dividend Payout Option,3340.99,0,April - June 2012
116009,Sundaram Capital Protection Oriented Fund 5 Years (Series 3) - Growth Option,7375.87,0,April - June 2012
116141,Sundaram Capital Protection Oriented Fund 5 Years (Series 4) - Dividend Payout Option,2424.30,0,April - June 2012
116142,Sundaram Capital Protection Oriented Fund 5 Years (Series 4) - Growth Option,5980.55,0,April - June 2012
114300,Sundaram Capital Protection Oriented Fund Series 2-3 years,31702.79,0,April - June 2012
115014,Sundaram Capital Protection Oriented Fund Series 2-5 years - Dividend Payout Option,2939.51,0,April - June 2012
115015,Sundaram Capital Protection Oriented Fund Series 2-5 years - Growth Option,3747.14,0,April - June 2012
107002,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN C INST  DIVIDEND,1972.02,0,April - June 2012
107001,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN C INST  GROWTH,513.36,0,April - June 2012
107000,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN C REG DIVIDEND,1630.19,0,April - June 2012
106999,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN C REG GROWTH,316.95,0,April - June 2012
109962,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN E INST   DIVIDEND,4172.13,0,April - June 2012
109961,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN E INST   GROWTH,521.63,0,April - June 2012
109964,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN E REG  GROWTH,614.21,0,April - June 2012
109963,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN E REG DIVIDEND,3871.05,0,April - June 2012
115303,Sundaram Fixed Term Plan - AT - Dividend Payout,81.88,0,April - June 2012
114667,Sundaram Fixed Term Plan -AD- Dividend Payout Option,10.88,0,April - June 2012
114668,Sundaram Fixed Term Plan -AD- Growth Option,955.21,0,April - June 2012
114672,Sundaram Fixed Term Plan -AE- Dividend Payout Option,44.75,0,April - June 2012
114671,Sundaram Fixed Term Plan -AE- Growth Option,953.62,0,April - June 2012
114663,Sundaram Fixed Term Plan -AF- Dividend Payout Option,173.84,0,April - June 2012
114664,Sundaram Fixed Term Plan -AF- Growth Option,3496.65,0,April - June 2012
114665,Sundaram Fixed Term Plan -AG- Dividend Payout Option,692.21,0,April - June 2012
114666,Sundaram Fixed Term Plan -AG- Growth Option,11565.16,0,April - June 2012
114418,Sundaram Fixed Term Plan -AH- Dividend Payout Option,91.30,0,April - June 2012
114419,Sundaram Fixed Term Plan -AH- Growth Option,2050.44,0,April - June 2012
114424,Sundaram Fixed Term Plan -AI- Dividend Payout Option,800.31,0,April - June 2012
114425,Sundaram Fixed Term Plan -AI- Growth Option,2786.12,0,April - June 2012
114420,Sundaram Fixed Term Plan -AJ- Dividend Payout Option,125.35,0,April - June 2012
114421,Sundaram Fixed Term Plan -AJ- Growth Option,1093.28,0,April - June 2012
114669,Sundaram Fixed Term Plan -AK- Dividend Payout Option,22.30,0,April - June 2012
114670,Sundaram Fixed Term Plan -AK- Growth Option,1031.29,0,April - June 2012
114422,Sundaram Fixed Term Plan -AL- Dividend Payout Option,23.08,0,April - June 2012
114423,Sundaram Fixed Term Plan -AL- Growth Option,872.20,0,April - June 2012
114426,Sundaram Fixed Term Plan -AM- Dividend Payout Option,45.78,0,April - June 2012
114427,Sundaram Fixed Term Plan -AM- Growth Option,649.16,0,April - June 2012
115240,Sundaram Fixed Term Plan -AU- Dividend Payout Option,394.63,0,April - June 2012
115239,Sundaram Fixed Term Plan -AU- Growth Option,2540.97,0,April - June 2012
115086,Sundaram Fixed Term Plan -AZ- Dividend Payout Option,119.40,0,April - June 2012
115087,Sundaram Fixed Term Plan -AZ- Growth Option,3727.09,0,April - June 2012
115235,Sundaram Fixed Term Plan -BB- Dividend Payout Option,232.91,0,April - June 2012
115236,Sundaram Fixed Term Plan -BB- Growth Option,2999.56,0,April - June 2012
115403,Sundaram Fixed Term Plan -BC- Dividend Payout Option,580.33,0,April - June 2012
115404,Sundaram Fixed Term Plan -BC- Growth Option,4081.28,0,April - June 2012
115405,Sundaram Fixed Term Plan -BD- Dividend Payout Option,1414.23,0,April - June 2012
115406,Sundaram Fixed Term Plan -BD- Growth Option,2423.59,0,April - June 2012
115621,Sundaram Fixed Term Plan -BE- Dividend Payout Option,981.50,0,April - June 2012
115622,Sundaram Fixed Term Plan -BE- Growth Option,2624.74,0,April - June 2012
115715,Sundaram Fixed Term Plan -BF- Dividend Payout Option,67.50,0,April - June 2012
115714,Sundaram Fixed Term Plan -BF- Growth Option,2275.89,0,April - June 2012
115987,Sundaram Fixed Term Plan -BK- Dividend Payout Option,673.44,0,April - June 2012
115988,Sundaram Fixed Term Plan -BK- Growth Option,5199.63,0,April - June 2012
116000,Sundaram Fixed Term Plan -BM- Dividend Payout Option,267.53,0,April - June 2012
116001,Sundaram Fixed Term Plan -BM- Growth Option,3122.70,0,April - June 2012
116003,Sundaram Fixed Term Plan -BN- Dividend Payout Option,204.10,0,April - June 2012
116002,Sundaram Fixed Term Plan -BN- Growth Option,5312.05,0,April - June 2012
116004,Sundaram Fixed Term Plan -BO- Dividend Payout Option,145.48,0,April - June 2012
116005,Sundaram Fixed Term Plan -BO- Growth Option,3090.69,0,April - June 2012
116137,Sundaram Fixed Term Plan -BP- Dividend Payout Option,118.23,0,April - June 2012
116138,Sundaram Fixed Term Plan -BP- Growth Option,4306.01,0,April - June 2012
115989,Sundaram Fixed Term Plan -BQ- Dividend Payout Option,610.44,0,April - June 2012
115990,Sundaram Fixed Term Plan -BQ- Growth Option,7243.72,0,April - June 2012
116006,Sundaram Fixed Term Plan -BR- Dividend Payout Option,491.30,0,April - June 2012
116007,Sundaram Fixed Term Plan -BR- Growth Option,3772.64,0,April - June 2012
116144,Sundaram Fixed Term Plan -CA- Dividend Payout Option,413.82,0,April - June 2012
116143,Sundaram Fixed Term Plan -CA- Growth Option,5252.49,0,April - June 2012
116146,Sundaram Fixed Term Plan -CB- Dividend Payout Option,1081.01,0,April - June 2012
116145,Sundaram Fixed Term Plan -CB- Growth Option,2164.24,0,April - June 2012
116222,Sundaram Fixed Term Plan -CC- Dividend Payout Option,1699.89,0,April - June 2012
116223,Sundaram Fixed Term Plan -CC- Growth Option,9475.45,0,April - June 2012
116462,Sundaram Fixed Term Plan -CD- Dividend Payout Option,108.37,0,April - June 2012
116463,Sundaram Fixed Term Plan -CD- Growth Option,2017.48,0,April - June 2012
116147,Sundaram Fixed Term Plan -CF- Dividend Payout Option,66.71,0,April - June 2012
116148,Sundaram Fixed Term Plan -CF- Growth Option,3454.16,0,April - June 2012
116349,Sundaram Fixed Term Plan -CG - Dividend Payout Option,255.57,0,April - June 2012
116348,Sundaram Fixed Term Plan -CG- Growth Option,10517.63,0,April - June 2012
116700,Sundaram Fixed Term Plan -CH- Dividend Payout Option,309.55,0,April - June 2012
116699,Sundaram Fixed Term Plan -CH- Growth Option,3199.67,0,April - June 2012
116522,Sundaram Fixed Term Plan -CJ- Dividend Payout Option,149.32,0,April - June 2012
116523,Sundaram Fixed Term Plan -CJ- Growth Option,6518.10,0,April - June 2012
116596,Sundaram Fixed Term Plan -CK- Dividend Payout Option,221.60,0,April - June 2012
116597,Sundaram Fixed Term Plan -CK- Growth Option,4005.64,0,April - June 2012
116702,Sundaram Fixed Term Plan -CL- Dividend Payout Option,142.75,0,April - June 2012
116701,Sundaram Fixed Term Plan -CL- Growth Option,8664.00,0,April - June 2012
116991,Sundaram Fixed Term Plan -CM- Dividend Payout Option,244.20,0,April - June 2012
116992,Sundaram Fixed Term Plan -CM- Growth Option,4311.42,0,April - June 2012
116990,Sundaram Fixed Term Plan -CO- Dividend Payout Option,24.31,0,April - June 2012
116989,Sundaram Fixed Term Plan -CO- Growth Option,6311.69,0,April - June 2012
117216,Sundaram Fixed Term Plan -CP- Dividend Payout Option,197.69,0,April - June 2012
117217,Sundaram Fixed Term Plan -CP- Growth Option,8003.84,0,April - June 2012
117218,Sundaram Fixed Term Plan -CQ- Dividend Payout Option,100.94,0,April - June 2012
117219,Sundaram Fixed Term Plan -CQ- Growth Option,24063.46,0,April - June 2012
117220,Sundaram Fixed Term Plan -CR- Dividend Payout Option,305.02,0,April - June 2012
117221,Sundaram Fixed Term Plan -CR- Growth Option,7260.68,0,April - June 2012
117322,Sundaram Fixed Term Plan -CS- Dividend Payout Option,346.92,0,April - June 2012
117323,Sundaram Fixed Term Plan -CS- Growth Option,8240.82,0,April - June 2012
117374,Sundaram Fixed Term Plan -CT- Dividend Payout Option,385.46,0,April - June 2012
117373,Sundaram Fixed Term Plan -CT- Growth Option,7882.85,0,April - June 2012
117482,Sundaram Fixed Term Plan -CU- Dividend Payout Option,226.22,0,April - June 2012
117481,Sundaram Fixed Term Plan -CU- Growth Option,2142.83,0,April - June 2012
117581,Sundaram Fixed Term Plan -CV- Dividend Payout Option,472.05,0,April - June 2012
117582,Sundaram Fixed Term Plan -CV- Growth Option,2322.42,0,April - June 2012
117613,Sundaram Fixed Term Plan -CW- Dividend Payout Option,289.54,0,April - June 2012
117614,Sundaram Fixed Term Plan -CW- Growth Option,2572.30,0,April - June 2012
115304,Sundaram Fixed Term Plan AT - Growth,3599.14,0,April - June 2012
109545,SUNDARAM INTERVAL FUND QUARTERLY SERIES PLAN  D INST  DIVIDEND,297.76,0,April - June 2012
109543,SUNDARAM INTERVAL FUND QUARTERLY SERIES PLAN  D REG DIVIDEND,888.27,0,April - June 2012
109544,SUNDARAM INTERVAL FUND QUARTERLY SERIES PLAN  D REG GROWTH,211.36,0,April - June 2012
102175,Sundaram  Monthly Income Plan-Monthly Dividend,300.22,0,July - September 2012
102176,Sundaram  Monthly Income Plan-Quarterly-Dividend,436.15,0,July - September 2012
100617,Sundaram Balanced Fund - Appreciation Option,1216.73,0,July - September 2012
101472,Sundaram Balanced Fund - Dividend Option,4029.67,0,July - September 2012
111924,Sundaram Balanced Fund - Institutional Dividend Option,4.49,0,July - September 2012
100780,SUNDARAM BANKING AND PSU DEBT FUND  RETAIL MONTHLY DIVIDEND,1552.65,0,July - September 2012
100783,SUNDARAM BANKING AND PSU DEBT FUND - Regular Weekly Dividend,11480.68,0,July - September 2012
100782,SUNDARAM BANKING AND PSU DEBT FUND REGULAR DAILY REINVESTMENT,100.60,0,July - September 2012
100784,SUNDARAM BANKING AND PSU DEBT FUND REGULAR GROWTH,17676.12,0,July - September 2012
100793,SUNDARAM BANKING AND PSU DEBT FUND REGULAR MONTHLY DIVIDEND RE INVESTMENT,4070.53,0,July - September 2012
100781,SUNDARAM BANKING AND PSU DEBT FUND Retail - Growth,1053.53,0,July - September 2012
100610,Sundaram Bond Saver-Annual Dividend,25.34,0,July - September 2012
100604,Sundaram Bond Saver-Bonus Option,246.75,0,July - September 2012
100603,Sundaram Bond Saver-Growth,1623.55,0,July - September 2012
100609,Sundaram Bond Saver-Half-Yearly Dividend,32.81,0,July - September 2012
100611,Sundaram Bond Saver-Institutional Plan - Bonus Option,2228.74,0,July - September 2012
100608,Sundaram Bond Saver-Institutional Plan(Growth),100.87,0,July - September 2012
100602,Sundaram Bond Saver-Qtrly Dividend,909.05,0,July - September 2012
103210,Sundaram CAPEX Opportunities Fund-Dividend,19598.87,0,July - September 2012
103211,Sundaram CAPEX Opportunities Fund-Growth,22372.30,0,July - September 2012
100614,Sundaram Diversified Equity - A Long-term Tax Saver Fund - Dividend,71272.41,0,July - September 2012
101853,Sundaram Diversified Equity-A Long-term Tax Saver Fund OE- App,66478.97,0,July - September 2012
107350,Sundaram Energy Opportunities Fund Dividend,18217.17,0,July - September 2012
107351,Sundaram Energy Opportunities Fund Growth,52873.09,0,July - September 2012
109130,Sundaram Entertainment Opportunities Fund - Inst  Growth,0.66,0,July - September 2012
109131,Sundaram Entertainment Opportunities Fund - Regular Dividend,1329.28,0,July - September 2012
109129,Sundaram Entertainment Opportunities Fund - Regular Growth,1984.21,0,July - September 2012
105000,Sundaram Equity Multiplier Fund Dividend,5707.30,0,July - September 2012
105001,Sundaram Equity Multiplier Fund Growth,10955.40,0,July - September 2012
115242,Sundaram Equity Plus- Dividend Option,4804.39,0,July - September 2012
115243,Sundaram Equity Plus- Dividend Re-Investment Option,652.10,0,July - September 2012
115241,Sundaram Equity Plus- Growth Option,8697.97,0,July - September 2012
109060,Sundaram Financial Services Opportunities Fund Inst  Dividend,2.08,0,July - September 2012
109061,Sundaram Financial Services Opportunities Fund Inst  Growth,8.94,0,July - September 2012
109058,Sundaram Financial Services Opportunities Fund Reg Dividend,7939.92,0,July - September 2012
109059,Sundaram Financial Services Opportunities Fund Reg Growth,12255.63,0,July - September 2012
106553,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN A INST  DIVIDEND,1259.72,0,July - September 2012
106555,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN A INST  GROWTH,111.92,0,July - September 2012
106556,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN A REGULAR DIVIDEND,1786.44,0,July - September 2012
106554,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN A REGULAR GROWTH,255.36,0,July - September 2012
106701,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN B INST DIVIDEND,196.54,0,July - September 2012
106700,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN B REGULAR  DIVIDEND,1577.63,0,July - September 2012
106702,SUNDARAM FIXED INCOME INTERVAL FUND QTRLY PLAN B REGULAR  GROWTH,244.61,0,July - September 2012
100788,Sundaram Flexible Fund -Flexible Income Plan  Regular - Annual  Dividend,2.03,0,July - September 2012
100789,Sundaram Flexible Fund -Flexible Income Plan  Regular - Growth,89.78,0,July - September 2012
100787,Sundaram Flexible Fund -Flexible Income Plan  Regular - Half  Yearly Dividend,0.06,0,July - September 2012
100786,Sundaram Flexible Fund -Flexible Income Plan  Regular - Quarterly Dividend,19.02,0,July - September 2012
100785,Sundaram Flexible Fund -Flexible Income Plan Regular - Monthly Dividend,25.77,0,July - September 2012
101059,SUNDARAM GILT FUND (DIV. OPTION),3.93,0,July - September 2012
101092,SUNDARAM GILT FUND (Growth. OPTION),27.65,0,July - September 2012
106369,Sundaram Global Advantage Fund Dividend,2019.33,0,July - September 2012
106370,Sundaram Global Advantage Fund Growth,3407.56,0,July - September 2012
112063,Sundaram Growth Fund- Inst Dividend,0.33,0,July - September 2012
100612,Sundaram Growth Fund-Dividend,14435.71,0,July - September 2012
100613,Sundaram Growth Fund-Growth,9081.99,0,July - September 2012
101545,Sundaram Income Plus-Appreciation,58.92,0,July - September 2012
101544,Sundaram Income Plus-Dividend,28.25,0,July - September 2012
102483,Sundaram India Leadership Fund-Dividend,6641.81,0,July - September 2012
102482,Sundaram India Leadership Fund-Growth,4327.44,0,July - September 2012
114462,Sundaram India Leadership Fund-Inst Dividend,0.21,0,July - September 2012
103392,Sundaram Money Fund Regular Daily Div. Reinvest (Formerly Super Institutional Plan),41462.33,0,July - September 2012
103397,Sundaram Money Fund Regular Growth (Formerly Super Institutional Plan),66260.69,0,July - September 2012
103394,Sundaram Money Fund Regular weekly Dividend. Rein (Formerly Super Institutional Plan),5571.59,0,July - September 2012
