id,scheme,Aum-Domestic,Aum-Foreign,Timeline Quarter
103455,UTI Bluechip Flexicap Fund - Regular Plan - Dividend Option,28950.09,0,April - June 2012
103457,UTI Bluechip Flexicap Fund - Regular Plan - Growth option,30346.12,0,April - June 2012
100741,UTI Bond Fund-Growth (for rep. After 6 months- No Load),52304.67,0,April - June 2012
100742,UTI Bond Fund-Quarterly Div Option,30141.80,0,April - June 2012
100678,UTI C C BALANCED FUND,280868.48,0,April - June 2012
102267,UTI CCP Advantage Fund - Growth,6620.70,0,April - June 2012
102266,UTI CCP Advantage Fund - Income,529.26,0,April - June 2012
103534,UTI Contra Fund-Growth-Growth Option,6341.78,0,April - June 2012
103532,UTI Contra Fund-Income-Dividend Option,8204.43,0,April - June 2012
113077,UTI Dynamic Bond Fund - Regular Plan - Growth Option,27078.65,0,April - June 2012
113078,UTI Dynamic Bond Fund - Regular Plan - Quarterly Div Option,49350.46,0,April - June 2012
100805,UTI Energy Fund-Growth Option,17052.16,0,April - June 2012
100804,UTI Energy Fund-Income Option,15544.33,0,April - June 2012
105463,UTI GOLD Exchange Traded Fund,67769.83,0,April - June 2012
102395,UTI Infrastructure Fund-Growth Option,121647.30,0,April - June 2012
102396,UTI Infrastructure Fund-Income Option,64992.14,0,April - June 2012
102394,UTI Mid Cap Fund-Growth Option,8954.52,0,April - June 2012
102393,UTI Mid Cap Fund-Income Option,19577.18,0,April - June 2012
112077,UTI MMF - Instn Growth Plan,73118.21,0,April - June 2012
112076,UTI MMF - Instn Plan-Daily Dividend,41523.91,0,April - June 2012
112635,UTI MMF - Instn Weekly Option,92.43,0,April - June 2012
100723,UTI MMF-Growth,12446.03,0,April - June 2012
100724,UTI MMF-Regular Plan - Flexi Dividend Option,475.27,0,April - June 2012
100725,UTI MMF-Regular Plan - Periodic Dividend Option,2067.31,0,April - June 2012
103097,UTI Opportunities Fund-Dividend Option,135729.03,0,April - June 2012
103098,UTI Opportunities Fund-Growth Option,142249.88,0,April - June 2012
100807,UTI Pharma & Healthcare Fund-Growth Option,1834.44,0,April - June 2012
100806,UTI Pharma & Healthcare Fund-Income Option,7568.16,0,April - June 2012
100809,UTI Services Industries Fund-Growth Option,2488.16,0,April - June 2012
100808,UTI Services Industries Fund-Income Option,20090.89,0,April - June 2012
112067,UTI Smart Woman Savings Plan - Dividend Option,7054.37,0,April - June 2012
112066,UTI Smart Woman Savings Plan - Growth Option,17596.50,0,April - June 2012
104074,UTI Spread Fund - Dividend Option,1204.44,0,April - June 2012
104075,UTI Spread Fund - Growth Option,1736.02,0,April - June 2012
102009,UTI-  Liquid Fund-Cash Plan-Growth,45930.45,0,April - June 2012
102010,UTI-  Liquid Fund-Cash Plan-INST - Daily Dividend Reinvestment Option,522578.63,0,April - June 2012
102012,UTI-  Liquid Fund-Cash Plan-INST Growth,710752.70,0,April - June 2012
102011,UTI-  Liquid Fund-Cash Plan-INST Mthl,1444.57,0,April - June 2012
102013,UTI-  Liquid Fund-Cash Plan-INST Wkly,11627.64,0,April - June 2012
102008,UTI-  Liquid Fund-Cash Plan-MTLY,259.54,0,April - June 2012
102007,UTI-  Liquid Fund-Cash Plan-Regular Plan Periodic Dividend Option,3130.29,0,April - June 2012
103026,UTI-Dividend Yield Fund.-Growth,117730.24,0,April - June 2012
103025,UTI-Dividend Yield Fund.-Income,236362.79,0,April - June 2012
102397,UTI-Transportation and Logistics Fund-Income Option,4311.66,0,April - June 2012
102398,UTI-Transpotation and Logistics  Fund-Growth Option,1510.35,0,April - June 2012
106145,UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Growth Option,1591.94,0,April - June 2012
106146,UTI - Fixed Income Interval Fund - Monthly Interval Plan - Dividend Option,2719.58,0,April - June 2012
106549,UTI - Fixed Income Interval Fund - Monthly Interval Plan - Institutional Dividend Option,3135.99,0,April - June 2012
106550,UTI - Fixed Income Interval Fund - Monthly Interval Plan - Institutional Growth Option,752.00,0,April - June 2012
116739,UTI - FMP Quarterly Series Feb 2012 - Dividend Option,555.59,0,April - June 2012
116740,UTI - FMP Quarterly Series Feb 2012 - Growth Option	,324.46,0,April - June 2012
116741,UTI - FMP Quarterly Series Feb 2012 - Instn Growth Option,538.30,0,April - June 2012
116742,UTI - FMP Quarterly Series Feb 2012 - Instn. Dividend Option,1585.03,0,April - June 2012
116943,UTI - FMP Quarterly Series Feb 2012 Plan II - Dividend Option,429.46,0,April - June 2012
116942,UTI - FMP Quarterly Series Feb 2012 Plan II - Growth Option,464.28,0,April - June 2012
116944,UTI - FMP Quarterly Series Feb 2012 Plan II - Instn Dividend Option,2104.76,0,April - June 2012
116945,UTI - FMP Quarterly Series Feb 2012 Plan II - Instn Growth Option,317.29,0,April - June 2012
117122,UTI - FMP Quarterly Series Mar 2012 Plan I - Dividend Option,839.78,0,April - June 2012
117123,UTI - FMP Quarterly Series Mar 2012 Plan I - Growth Option,739.79,0,April - June 2012
117124,UTI - FMP Quarterly Series Mar 2012 Plan I - Inst. Dividend Option,7227.23,0,April - June 2012
117125,UTI - FMP Quarterly Series Mar 2012 Plan I - Inst. Growth Option,419.23,0,April - June 2012
107497,UTI - Investment Bond Fund - Dividend Option,20.11,0,April - June 2012
107498,uti - Investment Bond Fund - Growth Option,18.15,0,April - June 2012
101834,UTI - Master Equity Plan Unit Scheme,113301.61,0,April - June 2012
109464,UTI F I I F Series II -Quarterly Interval Plan - IV -Dividend Option,3311.09,0,April - June 2012
109465,UTI F I I F Series II -Quarterly Interval Plan - IV -Growth Option,1207.26,0,April - June 2012
109467,UTI F I I F Series II -Quarterly Interval Plan - IV -Instn. Dividend  Option,4060.00,0,April - June 2012
109466,UTI F I I F Series II -Quarterly Interval Plan - IV -Instn. Growth  Option,3426.45,0,April - June 2012
109618,UTI F I I F Series II -Quarterly Interval Plan - V - Dividend Option,3443.23,0,April - June 2012
109617,UTI F I I F Series II -Quarterly Interval Plan - V - Growth Option,1766.55,0,April - June 2012
109619,UTI F I I F Series II -Quarterly Interval Plan - V - Instn Dividend Option,11770.97,0,April - June 2012
109620,UTI F I I F Series II -Quarterly Interval Plan - V - Instn Growth Option,3632.58,0,April - June 2012
110021,UTI F I I F Series II -Quarterly Interval Plan - VI-Divided Option,2946.18,0,April - June 2012
110024,UTI F I I F Series II -Quarterly Interval Plan - VI-Growth Option,1818.54,0,April - June 2012
110022,UTI F I I F Series II -Quarterly Interval Plan - VI-Institutional Divided Option,16123.24,0,April - June 2012
110023,UTI F I I F Series II -Quarterly Interval Plan - VI-Institutional Growth Option,2795.88,0,April - June 2012
110469,UTI F I I F Series II -Quarterly Interval Plan - VII - Dividend Option,1577.63,0,April - June 2012
110468,UTI F I I F Series II -Quarterly Interval Plan - VII - Growth Option,1179.62,0,April - June 2012
110466,UTI F I I F Series II -Quarterly Interval Plan - VII - Instn Dividend Option,4169.41,0,April - June 2012
110467,UTI F I I F Series II -Quarterly Interval Plan - VII - Instn Growth Option,612.78,0,April - June 2012
106337,UTI F I I F-Annual Interval Plan Series - II - Dividend Option,1024.73,0,April - June 2012
106338,UTI F I I F-Annual Interval Plan Series - II - Growth Option,2577.00,0,April - June 2012
106339,UTI F I I F-Annual Interval Plan Series - II - Institutional  Growth Option,21149.02,0,April - June 2012
106340,UTI F I I F-Annual Interval Plan Series - II - Institutional Dividend Option,1942.13,0,April - June 2012
107089,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Dividend Option,1022.13,0,April - June 2012
107088,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Growth Option,610.99,0,April - June 2012
107090,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Instn Dividend Option,958.50,0,April - June 2012
107091,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Instn Growth Option,2466.55,0,April - June 2012
106057,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Dividend Plan,2775.66,0,April - June 2012
106058,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Inst Dividend Plan,3714.60,0,April - June 2012
106059,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Inst Growth Plan,3964.53,0,April - June 2012
106060,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) -Growth Plan,1801.29,0,April - June 2012
106365,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Dividend Plan,3614.67,0,April - June 2012
106368,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Inst Growth Plan,3975.69,0,April - June 2012
106366,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) -Growth Plan,2075.90,0,April - June 2012
106367,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan -III) - Inst Dividend Plan,15188.25,0,April - June 2012
107226,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Dividend Option,1030.27,0,April - June 2012
107228,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Growth Option,447.13,0,April - June 2012
107225,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Instn. Dividend Option,476.16,0,April - June 2012
107227,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Instn. Growth Option,788.14,0,April - June 2012
106186,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Dividend Option),222.81,0,April - June 2012
106183,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Growth Option ),752.52,0,April - June 2012
106184,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Instn Dividend Option ),1622.38,0,April - June 2012
106185,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Instn Growth Option ),6578.04,0,April - June 2012
107195,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Dividend Option,2734.65,0,April - June 2012
107193,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Growth Option,1384.12,0,April - June 2012
107196,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Instn Growth Option,157.61,0,April - June 2012
107194,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Instn. Dividend Option,2424.59,0,April - June 2012
106707,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Growth Option,2493.46,0,April - June 2012
106708,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Instn Dividend Option,833.53,0,April - June 2012
106709,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Instn Growth Option,11139.97,0,April - June 2012
106706,UTI Fixed Interval Income Fund (Annual Interval Fund) Series III - Dividend Option,351.24,0,April - June 2012
107070,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Dividend Option,939.71,0,April - June 2012
107071,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Growth Option,4505.67,0,April - June 2012
111478,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Instn Dividend Option,3050.77,0,April - June 2012
111467,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Instn Growth Option,22115.05,0,April - June 2012
116806,UTI Fixed Maturity Plan -Half Yearly Feb 2012 - Dividend Option,334.87,0,April - June 2012
116807,UTI Fixed Maturity Plan -Half Yearly Feb 2012 - Growth Option,216.32,0,April - June 2012
116809,UTI Fixed Maturity Plan -Half Yearly Feb 2012 - Instn Growth Option,1539.48,0,April - June 2012
106426,UTI India Lifestyle Fund - Dividend Option,9483.74,0,April - June 2012
106425,UTI India Lifestyle Fund - Growth Option,29341.91,0,April - June 2012
105497,UTI Long Term Advantage Fund  - Dividend Option,9044.45,0,April - June 2012
105498,UTI Long Term Advantage Fund  - Growth Option,14060.98,0,April - June 2012
115171,UTI-FMP-Yearly Series Apr 2011 - Dividend Option,381.82,0,April - June 2012
115168,UTI-FMP-Yearly Series Apr 2011 - Growth option,2783.87,0,April - June 2012
115169,UTI-FMP-Yearly Series Apr 2011 - Instn Dividend Option,60.95,0,April - June 2012
115170,UTI-FMP-Yearly Series Apr 2011 - Instn Growth Option,99.59,0,April - June 2012
116844,UTI-FMP-Yearly Series Feb 2012- Dividend Option,424.99,0,April - June 2012
116845,UTI-FMP-Yearly Series Feb 2012- Growth Option	,1985.85,0,April - June 2012
116606,UTI-FMP-Yearly Series Jan 2012 - Dividend Option,294.30,0,April - June 2012
116607,UTI-FMP-Yearly Series Jan 2012 - Growth Option,2606.28,0,April - June 2012
116609,UTI-FMP-Yearly Series Jan 2012 - Instn. Growth Option,1532.39,0,April - June 2012
115539,UTI-FMP-Yearly Series June 2011 - Dividend Option,456.93,0,April - June 2012
115540,UTI-FMP-Yearly Series June 2011 - Growth Option,1519.89,0,April - June 2012
115542,UTI-FMP-Yearly Series June 2011 - Instn.Growth Option,548.05,0,April - June 2012
115046,UTI-FMP-Yearly Series Mar 2011 - Dividend Option,94.76,0,April - June 2012
115044,UTI-FMP-Yearly Series Mar 2011 - Growth Option,1119.13,0,April - June 2012
115045,UTI-FMP-Yearly Series Mar 2011 - Instn Growth Option,1515.61,0,April - June 2012
117207,UTI-FMP-Yearly Series Mar 2012 - Dividend Option,182.02,0,April - June 2012
117208,UTI-FMP-Yearly Series Mar 2012 - Growth Option,7575.74,0,April - June 2012
117209,UTI-FMP-Yearly Series Mar 2012 - Instn Growth Option,2880.21,0,April - June 2012
115307,UTI-FMP-Yearly Series May 2011 - Dividend Option,482.78,0,April - June 2012
115308,UTI-FMP-Yearly Series May 2011 - Growth Option,1372.03,0,April - June 2012
115309,UTI-FMP-Yearly Series May 2011 - Instn Dividend Option,295.99,0,April - June 2012
115310,UTI-FMP-Yearly Series May 2011 - Instn Growth Option,401.19,0,April - June 2012
117551,UTI-FMP-Yearly Series May 2012 - Dividend Option,253.51,0,April - June 2012
117552,UTI-FMP-Yearly Series May 2012 - Growth Option,2874.27,0,April - June 2012
117550,UTI-FMP-Yearly Series May 2012 - Instn Growth Option,33.17,0,April - June 2012
115134,UTI-FTIF  Sr. IX  Plan II (369 Days) - Dividend Option,1080.44,0,April - June 2012
115133,UTI-FTIF  Sr. IX  Plan II (369 Days) - Growth Option,3804.25,0,April - June 2012
115172,UTI-FTIF  Sr. IX  Plan III (367 Days) - Dividend Option,669.70,0,April - June 2012
115173,UTI-FTIF  Sr. IX  Plan III (367 Days) - Growth Option,3242.66,0,April - June 2012
115305,UTI-FTIF  Sr. IX  Plan IV (368 Days)- Dividend Option,2157.09,0,April - June 2012
115306,UTI-FTIF  Sr. IX  Plan IV (368 Days)- Growth Option,6810.82,0,April - June 2012
115371,UTI-FTIF  Sr. IX  Plan V (367 Days) - Dividend Option,983.70,0,April - June 2012
115372,UTI-FTIF  Sr. IX  Plan V (367 Days) - Growth Option,9279.85,0,April - June 2012
116961,UTI-FTIF Series-XI  Plan I (369 Days) - Dividend Option,124.24,0,April - June 2012
116962,UTI-FTIF Series-XI  Plan I (369 Days) - Growth Option,2212.27,0,April - June 2012
116964,UTI-FTIF Series-XI  Plan II (400 Days) - Dividend Option	,24.99,0,April - June 2012
116963,UTI-FTIF Series-XI  Plan II (400 Days) - Growth Option,5783.44,0,April - June 2012
117354,UTI-FTIF Series-XI  Plan IX(368 Days) - Dividend Option,578.03,0,April - June 2012
117355,UTI-FTIF Series-XI  Plan IX(368 Days) - Growth Option,12064.58,0,April - June 2012
117118,UTI-FTIF Series-XI Plan III (368 Days) - Dividend Option,5251.51,0,April - June 2012
117119,UTI-FTIF Series-XI Plan III (368 Days) - Growth Option,28330.48,0,April - June 2012
117071,UTI-FTIF Series-XI Plan IV (367 Days)- Dividend Option,3120.83,0,April - June 2012
117070,UTI-FTIF Series-XI Plan IV (367 Days)- Growth Option,12176.51,0,April - June 2012
117121,UTI-FTIF Series-XI Plan V (1120 Days) - Dividend Option,205.19,0,April - June 2012
117120,UTI-FTIF Series-XI Plan V (1120 Days) - Growth Option,6265.72,0,April - June 2012
117188,UTI-FTIF Series-XI Plan VI (367 Days) - Dividend Option,884.45,0,April - June 2012
117187,UTI-FTIF Series-XI Plan VI (367 Days) - Growth Option	,5709.85,0,April - June 2012
117210,UTI-FTIF Series-XI Plan VII (366 Days)- Dividend Option,247.26,0,April - June 2012
117211,UTI-FTIF Series-XI Plan VII (366 Days)- Growth Option,70481.35,0,April - June 2012
117308,UTI-FTIF Series-XI Plan VIII(366 Days) - Dividend Option,734.58,0,April - June 2012
117309,UTI-FTIF Series-XI Plan VIII(366 Days) - Growth Option,26879.47,0,April - June 2012
117505,UTI-FTIF Series-XI Plan X (366 Days) - Growth Option,9738.33,0,April - June 2012
117506,UTI-FTIF Series-XI Plan X (366 Days) -Dividend Option,3579.49,0,April - June 2012
117598,UTI-FTIF Series-XII Plan I  (368 Days) - Dividend Option,2005.07,0,April - June 2012
117599,UTI-FTIF Series-XII Plan I  (368 Days) - Growth Option,6307.25,0,April - June 2012
117644,UTI-FTIF Series-XII Plan II  (368 Days) - Dividend  Option,13.18,0,April - June 2012
117643,UTI-FTIF Series-XII Plan II  (368 Days) - Growth Option,475.34,0,April - June 2012
117689,UTI-FTIF Series-XII Plan III (366 Days) - Dividend Option,61.32,0,April - June 2012
117690,UTI-FTIF Series-XII Plan III (366 Days) - Growth Option,567.90,0,April - June 2012
115578,UTI-FTIF Sr. IX  Plan VI (368 Days) - Dividend Option,2731.02,0,April - June 2012
115577,UTI-FTIF Sr. IX  Plan VI (368 Days)- Growth Option,14128.96,0,April - June 2012
115614,UTI-FTIF Sr. X  Plan II (369 Days) - Dividend Option,842.33,0,April - June 2012
115615,UTI-FTIF Sr. X  Plan II (369 Days) - Growth Option,3897.24,0,April - June 2012
115658,UTI-FTIF Sr. X Plan III (370 Days) - Dividend Option,788.33,0,April - June 2012
115659,UTI-FTIF Sr. X Plan III (370 Days) - Growth Option,3489.79,0,April - June 2012
115661,UTI-FTIF Sr. X Plan IV (369 Days) - Dividend Option,960.87,0,April - June 2012
115660,UTI-FTIF Sr. X Plan IV (369 Days) - Growth Option,2251.91,0,April - June 2012
116923,UTI-FTIF Sr. X Plan IX (368 Days) - Dividend Option,50.71,0,April - June 2012
116922,UTI-FTIF Sr. X Plan IX (368 Days) - Growth Option	,3036.56,0,April - June 2012
115704,UTI-FTIF Sr. X Plan V (369 Days) - Dividend Option,561.86,0,April - June 2012
115703,UTI-FTIF Sr. X Plan V (369 Days) - Growth Option,2672.43,0,April - June 2012
116600,UTI-FTIF Sr. X Plan VI (368 Days) - Dividend Option,1297.81,0,April - June 2012
116601,UTI-FTIF Sr. X Plan VI (368 Days) - Growth Option,41556.90,0,April - June 2012
116752,UTI-FTIF Sr. X Plan VII (368 Days) - Dividend Option,889.04,0,April - June 2012
116753,UTI-FTIF Sr. X Plan VII (368 Days) - Growth Option,55697.87,0,April - June 2012
116842,UTI-FTIF Sr. X Plan VIII (368 Days) - Dividend Option,2024.90,0,April - June 2012
116843,UTI-FTIF Sr. X Plan VIII (368 Days) - Growth Option,57206.29,0,April - June 2012
116947,UTI-FTIF Sr. X Plan X (367 Days)- Dividend Option,598.70,0,April - June 2012
116946,UTI-FTIF Sr. X Plan X (367 Days)- Growth Option,12103.33,0,April - June 2012
108231,UTI-Long Term Advantage Fund Series -II - Growth Option,10673.15,0,April - June 2012
108232,UTI-Long Term Advantage Fund Series-II - Dividend Option,4908.57,0,April - June 2012
100684,UTI - Balanced Fund-Growth,34838.33,0,July - September 2012
100685,UTI - Balanced Fund-Income,57363.22,0,July - September 2012
100648,UTI - CRTS 81 - Dividend Option,31494.23,0,July - September 2012
104588,UTI - CRTS 81 - Growth Option,3544.31,0,July - September 2012
100669,UTI - Equity Fund-Growth Option,11950.23,0,July - September 2012
100668,UTI - Equity Fund-Income Option,199409.82,0,July - September 2012
112083,UTI - FLOATING RATE STP - INSTN GROWTH OPTION,15935.46,0,July - September 2012
112082,UTI - FLOATING RATE STP - INSTN PLAN - PERIODIC DIVIDEND OPTION,11722.84,0,July - September 2012
112106,UTI - FLOATING RATE STP -INSTN PLAN - FLEXI Dividend OPTION,1092.65,0,July - September 2012
109501,UTI - FLOATING RATE STP-DAILY DIVIDEND,2824.02,0,July - September 2012
102531,UTI - FLOATING RATE STP-DIVIDEND,1456.67,0,July - September 2012
102532,UTI - FLOATING RATE STP-GROWTH,10465.42,0,July - September 2012
100812,UTI - G-Sec Fund-Growth,7044.30,0,July - September 2012
100811,UTI - G-Sec Fund-Income,1497.35,0,July - September 2012
100814,UTI - G-Sec Fund-STP Growth,1853.41,0,July - September 2012
100813,UTI - G-Sec Fund-STP Periodic Div Option,113.79,0,July - September 2012
102511,UTI - GILT ADVANTAGE-LONG TERM PF-DIVIDEND,315.16,0,July - September 2012
102512,UTI - GILT ADVANTAGE-LONG TERM PF-GROWTH,4906.09,0,July - September 2012
102514,UTI - GILT ADVANTAGE-LONG TERM PF-PRESCRIBED DATE AUTO REDEMPTION,2.67,0,July - September 2012
102509,UTI - GILT ADVANTAGE-LONG TERM-DIVIDEND,1574.25,0,July - September 2012
102510,UTI - GILT ADVANTAGE-LONG TERM-GROWTH,9425.51,0,July - September 2012
100820,UTI - Long Term Equity Fund (Tax Saving) - Regular Plan - Dividend Option,33777.52,0,July - September 2012
100821,UTI - Long Term Equity Fund (Tax Saving) - Regular Plan - Growth Option,12625.07,0,July - September 2012
100656,UTI - Master Plus Unit Scheme-Growth Option,748.80,0,July - September 2012
100657,UTI - Master Plus Unit Scheme-Income Option,83810.39,0,July - September 2012
100651,UTI - Master Share-Growth Option,18834.58,0,July - September 2012
100650,UTI - Master Share-Income Option,217474.01,0,July - September 2012
100751,UTI - Master Value Fund-Growth Option,20036.41,0,July - September 2012
100750,UTI - Master Value Fund-Income Option,43652.19,0,July - September 2012
102534,UTI - MIS-ADVANTAGE-FLEXI DIVIDEND,984.55,0,July - September 2012
102535,UTI - MIS-ADVANTAGE-GROWTH,39157.06,0,July - September 2012
102536,UTI - MIS-ADVANTAGE-MONTHLY DIVIDEND,22135.04,0,July - September 2012
102533,UTI - MIS-ADVANTAGE-MONTHLY PAYMENT,323.27,0,July - September 2012
101608,UTI - MIS-Growth,20357.45,0,July - September 2012
101607,UTI - MIS-Income,14308.03,0,July - September 2012
100740,UTI - MNC Fund (UGS 10000)-Growth Option,4918.11,0,July - September 2012
100739,UTI - MNC Fund (UGS 10000)-Income Option,19712.88,0,July - September 2012
100822,UTI - NIFTY Index Fund-Growth Option,13013.60,0,July - September 2012
100823,UTI - NIFTY Index Fund-Income Option,3862.44,0,July - September 2012
100682,UTI - Retirement Benefit Pension Fund,85701.53,0,July - September 2012
106383,UTI - Short Term Income Fund - Dividend Option,15536.71,0,July - September 2012
106384,UTI - Short Term Income Fund - Growth Option,30472.32,0,July - September 2012
106624,UTI - Short Term Income Fund -Institutional Growth Option,34856.78,0,July - September 2012
