id,scheme,Aum-Domestic,Aum-Foreign,Timeline Quarter
101001,SBI MAGNUM GILT FUND - LONG TERM - REGULAR PLAN - GROWTH,4112.26,0,April - June 2012
100999,SBI MAGNUM GILT FUND - REGULAR PLAN - LONG TERM - DIVIDEND,989.44,0,April - June 2012
101003,SBI MAGNUM GILT FUND - SHORT TERM - REGULAR PLAN - DIVIDEND,55.29,0,April - June 2012
101002,SBI MAGNUM GILT FUND - SHORT TERM - REGULAR PLAN - GROWTH,3965.50,0,April - June 2012
103114,SBI MAGNUM GLOBAL FUND - REGULAR PLAN -DIVIDEND,39893.76,0,April - June 2012
103034,SBI MAGNUM GLOBAL FUND - REGULAR PLAN -GROWTH,50977.95,0,April - June 2012
100638,SBI Magnum Income Fund-REGULAR PLAN - Half Yearly- Dividend,1363.71,0,April - June 2012
100640,SBI Magnum Income Fund-REGULAR PLAN-Bonus,249.06,0,April - June 2012
100639,SBI Magnum Income Fund-REGULAR PLAN-Growth,3873.86,0,April - June 2012
102056,SBI Magnum Income Plus Fund - Savings Plan (D),45.00,0,April - June 2012
102055,SBI Magnum Income Plus Fund - Savings Plan (G),159.94,0,April - June 2012
101206,SBI MAGNUM INSTA CASH FUND - LIQUID FLOATER - REGULAR PLAN - GROWTH,39002.42,0,April - June 2012
103140,SBI MAGNUM INSTA CASH FUND - LIQUID FLOATER - REGULAR PLAN - WEEKLY DIVIDEND,1773.25,0,April - June 2012
114297,SBI MAGNUM INSTA CASH FUND - LIQUID FLOATER - REGULAR PLAN -DAILY DIVIDEND,8699.10,0,April - June 2012
105080,SBI MAGNUM INSTA CASH FUND - REGULAR PLAN - DAILY  DIVIDEND,65763.51,0,April - June 2012
100641,SBI MAGNUM INSTA CASH FUND - REGULAR PLAN - GROWTH,68752.29,0,April - June 2012
103884,SBI MAGNUM INSTA CASH FUND - REGULAR PLAN - WEEKLY DIVIDEND,2634.99,0,April - June 2012
102941,SBI Magnum MIDCAP FUND - REGULAR PLAN - GROWTH,10313.90,0,April - June 2012
102942,SBI Magnum MIDCAP FUND - REGULAR PLAN -DIVIDEND,10658.17,0,April - June 2012
103400,SBI MAGNUM MONTHLY INCOME PLAN - FLOATER -  REGULAR PLAN - MONTHLY DIVIDEND,99.64,0,April - June 2012
103409,SBI MAGNUM MONTHLY INCOME PLAN - FLOATER - REGULAR PLAN - ANNUAL DIVIDEND,123.82,0,April - June 2012
103408,SBI MAGNUM MONTHLY INCOME PLAN - FLOATER - REGULAR PLAN - GROWTH,570.13,0,April - June 2012
103401,SBI MAGNUM MONTHLY INCOME PLAN - FLOATER - REGULAR PLAN - QUARTERLY DIVIDEND,91.13,0,April - June 2012
100968,SBI MAGNUM MONTHLY INCOME PLAN - REGULAR PLAN - GROWTH,13367.74,0,April - June 2012
100929,SBI Magnum Monthly Income Plan-Dividend-REGULAR PLAN - Annual,1394.59,0,April - June 2012
100927,SBI Magnum Monthly Income Plan-Dividend-REGULAR PLAN -Monthly,3220.61,0,April - June 2012
100928,SBI Magnum Monthly Income Plan-REGULAR PLAN - Dividend-Quaterly,2719.09,0,April - June 2012
103216,SBI Magnum Multicap Fund - REGULAR PLAN -Dividend Option,18445.43,0,April - June 2012
103215,SBI Magnum Multicap Fund - REGULAR PLAN -Growth Option,20656.47,0,April - June 2012
101530,SBI Magnum Multiplier Fund - REGULAR PLAN -Dividend,67738.95,0,April - June 2012
103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,41175.49,0,April - June 2012
102208,SBI MAGNUM NRI FLEXIASSET PLAN-DIVIDEND,475.43,0,April - June 2012
102207,SBI MAGNUM NRI FLEXIASSET PLAN-GROWTH,225.10,0,April - June 2012
103883,SBI MAGNUM TAXGAIN SCHEME 1993 - REGULAR PLAN - DIVIDEND,275481.28,0,April - June 2012
105628,SBI MAGNUM TAXGAIN SCHEME 1993 - REGULAR PLAN- GROWTH,176331.00,0,April - June 2012
101950,SBI MGLT-  DIVIDEND - PF (Fixed Period - 1 Yr) Option,118.75,0,April - June 2012
101951,SBI MGLT-  DIVIDEND - PF (Fixed Period - 2 Yrs) Option,10.80,0,April - June 2012
101952,SBI MGLT-  DIVIDEND - PF (Fixed Period - 3 Yrs) Option,202.90,0,April - June 2012
101935,SBI MGLT-  DIVIDEND - PF (Regular) Option,28.65,0,April - June 2012
102061,SBI MGLT-  GROWTH - PF (Fixed Period - 1 Yr) Option,118.27,0,April - June 2012
101933,SBI MGLT-  GROWTH - PF (Fixed Period - 2 Yrs) Option,958.24,0,April - June 2012
101934,SBI MGLT-  GROWTH - PF (Fixed Period - 3 Yrs) Option,112.78,0,April - June 2012
101932,SBI MGLT-  GROWTH - PF (Regular) Option,9765.44,0,April - June 2012
102272,SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH,3002.94,0,April - June 2012
102273,SBI NIFTY INDEX FUND- REGULAR PLAN - DIVIDEND,465.67,0,April - June 2012
104763,SBI ONE INDIA FUND - DIVIDEND (PREVIOUSLY CLOSE ENDED UPTO 14/01/2010),13447.25,0,April - June 2012
104762,SBI ONE INDIA FUND - GROWTH (PREVIOUSLY CLOSE ENDED UPTO 14/01/2010),32690.66,0,April - June 2012
100644,SBI PHARMA - REGULAR PLAN - DIVIDEND,2858.48,0,April - June 2012
102823,SBI PHARMA - REGULAR PLAN -GROWTH,1380.54,0,April - June 2012
105279,SBI Premier Liquid Fund - Institutional  - Fortnightly Dividend,377.24,0,April - June 2012
105278,SBI Premier Liquid Fund - Institutional  - Weekly Dividend,1040.82,0,April - June 2012
105275,SBI Premier Liquid Fund - Institutional - Daily Dividend,41152.14,0,April - June 2012
105274,SBI Premier Liquid Fund - Institutional - Growth,81311.71,0,April - June 2012
105281,SBI Premier Liquid Fund - REGULAR PLAN - Daily Dividend,346595.75,0,April - June 2012
105280,SBI Premier Liquid Fund - REGULAR PLAN -Growth,550363.06,0,April - June 2012
105282,SBI Premier Liquid Fund - REGULAR PLAN -Weekly Dividend,391.12,0,April - June 2012
112923,SBI PSU Fund - REGULAR PLAN -Dividend,15450.96,0,April - June 2012
113099,SBI PSU Fund - REGULAR PLAN -Growth,24170.61,0,April - June 2012
102054,SBI REGULAR SAVINGS FUNDS - REGULAR PLAN - DIVIDEND,1922.27,0,April - June 2012
102053,SBI REGULAR SAVINGS FUNDS - REGULAR PLAN - GROWTH,1926.49,0,April - June 2012
114348,SBI SAVINGS FUND - REGULAR PLAN - DAILY DIVIDEND,8486.42,0,April - June 2012
106221,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Daily Dividend,351497.89,0,April - June 2012
106217,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Growth,173944.76,0,April - June 2012
106224,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Monthly Dividend,951.32,0,April - June 2012
106222,SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Dividend,39645.34,0,April - June 2012
106227,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH,885.09,0,April - June 2012
106230,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL DIVIDEND - FORTNIGHTLY,222.57,0,April - June 2012
106229,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL DIVIDEND - MONTHLY,305.88,0,April - June 2012
106228,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL DIVIDEND - WEEKLY,1079.24,0,April - June 2012
106231,SBI SHORT TERM DEBT FUND - REGULAR PLAN -GROWTH,17132.83,0,April - June 2012
106233,SBI SHORT TERM DEBT FUND - REGULAR PLAN -MONTHLY DIVIDEND,333.39,0,April - June 2012
106232,SBI SHORT TERM DEBT FUND - REGULAR PLAN -WEEKLY DIVIDEND,5418.17,0,April - June 2012
106215,SBI ULTRA SHORT TERM DEBT FUND - REGULAR PLAN - FORTNIGHTLY DIVIDEND,367.45,0,April - June 2012
106212,SBI ULTRA SHORT TERM DEBT FUND - REGULAR PLAN - GROWTH,23408.66,0,April - June 2012
106216,SBI ULTRA SHORT TERM DEBT FUND - REGULAR PLAN - MONTHLY DIVIDEND,3593.50,0,April - June 2012
106214,SBI ULTRA SHORT TERM DEBT FUND - REGULAR PLAN - WEEKLY DIVIDEND,4387.29,0,April - June 2012
106213,SBI ULTRA SHORT TERM DEBT FUND - REGULAR PLAN -DAILY DIVIDEND,43884.66,0,April - June 2012
111954,SBI-ETF Gold,109231.22,0,April - June 2012
114839,REDEEMED-SBI Debt Fund Series - 13 Months 11 - Dividend Payout,328.97,0,April - June 2012
114838,REDEEMED-SBI Debt Fund Series 13 Months 11 - Growth,4604.06,0,April - June 2012
106864,SBI Capital Protection Oriented Fund - Series I Growth,22952.10,0,April - June 2012
114781,SBI Capital Protection Oriented Fund - Series II -,11486.94,0,April - June 2012
115824,SBI Capital Protection Oriented Fund - Series III - Growth,11278.25,0,April - June 2012
116872,SBI DEBT FUND SERIES - 13 MONTHS - 12 - DIVIDEND,1078.11,0,April - June 2012
116873,SBI DEBT FUND SERIES - 13 MONTHS - 12 - GROWTH,39277.48,0,April - June 2012
117054,SBI DEBT FUND SERIES - 13 MONTHS - 13 - DIVIDEND,136.12,0,April - June 2012
117055,SBI DEBT FUND SERIES - 13 MONTHS - 13 - GROWTH,41801.08,0,April - June 2012
117110,SBI DEBT FUND SERIES - 15 MONTHS - 10 - DIVIDEND,143.15,0,April - June 2012
117111,SBI DEBT FUND SERIES - 15 MONTHS - 10 - GROWTH,1916.06,0,April - June 2012
114554,SBI Debt Fund Series - 15 Months - 6 Dividend,1064.83,0,April - June 2012
114555,SBI Debt Fund Series - 15 Months - 6 Growth,4323.12,0,April - June 2012
116505,SBI DEBT FUND SERIES - 15 MONTHS - 7 - DIVIDEND,19.36,0,April - June 2012
116506,SBI DEBT FUND SERIES - 15 MONTHS - 7 - GROWTH,12639.74,0,April - June 2012
116546,SBI DEBT FUND SERIES - 15 MONTHS - 8 - DIVIDEND,92.61,0,April - June 2012
116545,SBI DEBT FUND SERIES - 15 MONTHS - 8 - GROWTH,3672.78,0,April - June 2012
116750,SBI DEBT FUND SERIES - 15 MONTHS - 9 - DIVIDEND,150.26,0,April - June 2012
116751,SBI DEBT FUND SERIES - 15 MONTHS - 9 - GROWTH,5516.05,0,April - June 2012
116408,SBI DEBT FUND SERIES - 18 MONTHS - 10 - DIVIDEND,1070.71,0,April - June 2012
116407,SBI DEBT FUND SERIES - 18 MONTHS - 10 - GROWTH,4940.01,0,April - June 2012
114442,SBI Debt Fund Series - 18 Months - 6 - Dividend Option,456.48,0,April - June 2012
114443,SBI Debt Fund Series - 18 Months - 6 - Growth Option,2641.06,0,April - June 2012
115899,SBI DEBT FUND SERIES - 18 Months - 7 - DIVIDEND,1881.04,0,April - June 2012
115900,SBI DEBT FUND SERIES - 18 Months - 7 - GROWTH,7039.68,0,April - June 2012
116016,SBI DEBT FUND SERIES - 18 Months - 8 - DIVIDEND,325.57,0,April - June 2012
116017,SBI DEBT FUND SERIES - 18 Months - 8 - GROWTH,11318.36,0,April - June 2012
116400,SBI DEBT FUND SERIES - 18 MONTHS - 9 - DIVIDEND,393.70,0,April - June 2012
116399,SBI DEBT FUND SERIES - 18 MONTHS - 9 - GROWTH,6212.92,0,April - June 2012
117337,SBI DEBT FUND SERIES - 180 DAYS - 24 - DIVIDEND,4164.30,0,April - June 2012
117338,SBI DEBT FUND SERIES - 180 DAYS - 24 - GROWTH,657.93,0,April - June 2012
117383,SBI DEBT FUND SERIES - 180 DAYS - 25 - DIVIDEND,8694.84,0,April - June 2012
117384,SBI DEBT FUND SERIES - 180 DAYS - 25 - GROWTH,1068.77,0,April - June 2012
113275,SBI Debt Fund Series - 24 Months - 2 - Dividend,499.45,0,April - June 2012
113363,SBI Debt Fund Series - 24 Months - 2 - Growth,2448.79,0,April - June 2012
117252,SBI DEBT FUND SERIES - 366 DAYS - 1 - DIVIDEND,576.17,0,April - June 2012
117253,SBI DEBT FUND SERIES - 366 DAYS - 1 - GROWTH,62738.48,0,April - June 2012
117294,SBI DEBT FUND SERIES - 366 DAYS - 2 - DIVIDEND,666.37,0,April - June 2012
117295,SBI DEBT FUND SERIES - 366 DAYS - 2 - GROWTH,8547.82,0,April - June 2012
117335,SBI DEBT FUND SERIES - 366 DAYS - 3 - DIVIDEND,3244.18,0,April - June 2012
117336,SBI DEBT FUND SERIES - 366 DAYS - 3 - GROWTH,15519.87,0,April - June 2012
117408,SBI DEBT FUND SERIES - 366 DAYS - 4 - DIVIDEND,148.00,0,April - June 2012
117407,SBI DEBT FUND SERIES - 366 DAYS - 4 - GROWTH,4141.54,0,April - June 2012
117475,SBI DEBT FUND SERIES - 366 DAYS - 5 - DIVIDEND,3052.78,0,April - June 2012
117476,SBI DEBT FUND SERIES - 366 DAYS - 5 - GROWTH,7877.17,0,April - June 2012
117557,SBI DEBT FUND SERIES - 366 DAYS - 6 - DIVIDEND,248.15,0,April - June 2012
117558,SBI DEBT FUND SERIES - 366 DAYS - 6 - GROWTH,2759.95,0,April - June 2012
117625,SBI DEBT FUND SERIES - 366 DAYS - 7 - DIVIDEND,1734.47,0,April - June 2012
117626,SBI DEBT FUND SERIES - 366 DAYS - 7 - GROWTH,1387.43,0,April - June 2012
116405,SBI DEBT FUND SERIES - 367 DAYS - 12 - DIVIDEND,2315.95,0,April - June 2012
116406,SBI DEBT FUND SERIES - 367 DAYS - 12 - GROWTH,23460.98,0,April - June 2012
116466,SBI DEBT FUND SERIES - 367 DAYS - 13 - DIVIDEND,5822.97,0,April - June 2012
116467,SBI DEBT FUND SERIES - 367 DAYS - 13 - GROWTH,20545.32,0,April - June 2012
116602,SBI DEBT FUND SERIES - 367 DAYS - 14 - DIVIDEND,267.09,0,April - June 2012
116603,SBI DEBT FUND SERIES - 367 DAYS - 14 - GROWTH,11817.14,0,April - June 2012
116624,SBI DEBT FUND SERIES - 367 DAYS - 15 - DIVIDEND,103.48,0,April - June 2012
116625,SBI DEBT FUND SERIES - 367 DAYS - 15 - GROWTH,3524.14,0,April - June 2012
116687,SBI DEBT FUND SERIES - 367 DAYS - 16 - DIVIDEND,2023.56,0,April - June 2012
116686,SBI DEBT FUND SERIES - 367 DAYS - 16 - GROWTH,45457.19,0,April - June 2012
117142,SBI DEBT FUND SERIES - 367 DAYS - 17 - DIVIDEND,10574.42,0,April - June 2012
117143,SBI DEBT FUND SERIES - 367 DAYS - 17 - GROWTH,41797.15,0,April - June 2012
117184,SBI DEBT FUND SERIES - 367 DAYS - 18 - DIVIDEND,232.93,0,April - June 2012
117183,SBI DEBT FUND SERIES - 367 DAYS - 18 - GROWTH,45853.38,0,April - June 2012
117189,SBI DEBT FUND SERIES - 367 DAYS - 19 - DIVIDEND,125.98,0,April - June 2012
117190,SBI DEBT FUND SERIES - 367 DAYS - 19 - GROWTH,42617.25,0,April - June 2012
115598,SBI DEBT FUND SERIES - 367 DAYS - 4 - DIVIDEND,3395.07,0,April - June 2012
115599,SBI DEBT FUND SERIES - 367 DAYS 4 - GROWTH,3390.52,0,April - June 2012
115260,SBI DEBT FUND SERIES - 370 DAYS - 15 - DIVIDEND,3112.93,0,April - June 2012
115261,SBI DEBT FUND SERIES - 370 DAYS - 15 - GROWTH,26679.26,0,April - June 2012
115012,SBI DEBT FUND SERIES - 370 DAYS 11 - GROWTH,3810.18,0,April - June 2012
115013,SBI DEBT FUND SERIES - 370 DAYS 11- DIVIDEND,208.70,0,April - June 2012
115048,SBI Debt Fund Series - 370 Days 12 - Dividend Payout,301.68,0,April - June 2012
115047,SBI Debt Fund Series - 370 Days 12 - Growth,2254.42,0,April - June 2012
115075,SBI Debt Fund Series - 370 Days 13 - Dividend Payout,135.94,0,April - June 2012
115076,SBI Debt Fund Series - 370 Days 13 - Growth,2076.33,0,April - June 2012
113321,SBI Debt Fund Series - 60 Months - 1 - Dividend,373.49,0,April - June 2012
113401,SBI Debt Fund Series - 60 Months - 1 - Growth,735.26,0,April - June 2012
116495,SBI DEBT FUND SERIES - 90 DAYS - 54 - DIVIDEND,523.80,0,April - June 2012
116496,SBI DEBT FUND SERIES - 90 DAYS - 54 - GROWTH,274.38,0,April - June 2012
116612,SBI DEBT FUND SERIES - 90 DAYS - 55 - DIVIDEND,6976.02,0,April - June 2012
116611,SBI DEBT FUND SERIES - 90 DAYS - 55 - GROWTH,1141.92,0,April - June 2012
116667,SBI DEBT FUND SERIES - 90 DAYS - 56 - DIVIDEND,2517.56,0,April - June 2012
116668,SBI DEBT FUND SERIES - 90 DAYS - 56 - GROWTH,1666.04,0,April - June 2012
116818,SBI DEBT FUND SERIES - 90 DAYS - 57 - DIVIDEND,17550.76,0,April - June 2012
116819,SBI DEBT FUND SERIES - 90 DAYS - 57 - GROWTH,7576.01,0,April - June 2012
116936,SBI DEBT FUND SERIES - 90 DAYS - 58 - DIVIDEND,30303.47,0,April - June 2012
116937,SBI DEBT FUND SERIES - 90 DAYS - 58 - GROWTH,5720.48,0,April - June 2012
117139,SBI DEBT FUND SERIES - 90 DAYS - 59 - DIVIDEND,27198.77,0,April - June 2012
117140,SBI DEBT FUND SERIES - 90 DAYS - 59 - GROWTH,3228.94,0,April - June 2012
117151,SBI DEBT FUND SERIES - 90 DAYS - 60 - DIVIDEND,38402.81,0,April - June 2012
117152,SBI DEBT FUND SERIES - 90 DAYS - 60 - GROWTH,9536.61,0,April - June 2012
117287,SBI DEBT FUND SERIES - 90 DAYS - 61 - DIVIDEND,2229.41,0,April - June 2012
117286,SBI DEBT FUND SERIES - 90 DAYS - 61 - GROWTH,2354.38,0,April - June 2012
117326,SBI DEBT FUND SERIES - 90 DAYS - 62 - DIVIDEND,3773.48,0,April - June 2012
117327,SBI DEBT FUND SERIES - 90 DAYS - 62 - GROWTH,1140.44,0,April - June 2012
117405,SBI DEBT FUND SERIES - 90 DAYS - 63 - DIVIDEND,3492.28,0,April - June 2012
117406,SBI DEBT FUND SERIES - 90 DAYS - 63 - GROWTH,817.60,0,April - June 2012
117442,SBI DEBT FUND SERIES - 90 DAYS - 64 - DIVIDEND,7018.94,0,April - June 2012
117443,SBI DEBT FUND SERIES - 90 DAYS - 64 - GROWTH,1267.61,0,April - June 2012
117555,SBI DEBT FUND SERIES - 90 DAYS - 65 - DIVIDEND,689.89,0,April - June 2012
117556,SBI DEBT FUND SERIES - 90 DAYS - 65 - GROWTH,1038.71,0,April - June 2012
117603,SBI DEBT FUND SERIES - 90 DAYS - 66 - DIVIDEND,152.74,0,April - June 2012
117602,SBI DEBT FUND SERIES - 90 DAYS - 66 - GROWTH,184.61,0,April - June 2012
117638,SBI DEBT FUND SERIES - 90 DAYS - 67 - DIVIDEND,112.00,0,April - June 2012
117637,SBI DEBT FUND SERIES - 90 DAYS - 67 - GROWTH,37.90,0,April - June 2012
116113,SBI DEBT FUND SERIES 367 DAYS - 10 - DIVIDEND,5124.43,0,April - June 2012
116114,SBI DEBT FUND SERIES 367 DAYS - 10 - GROWTH,12735.94,0,April - June 2012
116124,SBI DEBT FUND SERIES 367 DAYS - 11 - DIVIDEND,2829.65,0,April - June 2012
116123,SBI DEBT FUND SERIES 367 DAYS - 11 - GROWTH,64331.19,0,April - June 2012
115640,SBI DEBT FUND SERIES 367 DAYS - 5 - DIVIDEND,9399.06,0,April - June 2012
115855,SBI DEBT FUND SERIES 367 DAYS - 6 - DIVIDEND,11984.33,0,April - June 2012
115958,SBI DEBT FUND SERIES 367 DAYS - 7 - DIVIDEND,1703.26,0,April - June 2012
116021,SBI DEBT FUND SERIES 367 DAYS - 8 - DIVIDEND,2587.74,0,April - June 2012
116058,SBI DEBT FUND SERIES 367 DAYS - 9 - DIVIDEND,4240.25,0,April - June 2012
116059,SBI DEBT FUND SERIES 367 DAYS - 9 - GROWTH,15083.75,0,April - June 2012
115639,SBI DEBT FUND SERIES 367 DAYS 5 - GROWTH,8690.66,0,April - June 2012
115856,SBI DEBT FUND SERIES 367 DAYS 6 - GROWTH,35675.46,0,April - June 2012
115959,SBI DEBT FUND SERIES 367 DAYS 7 - GROWTH,12774.10,0,April - June 2012
116022,SBI DEBT FUND SERIES 367 DAYS 8 - GROWTH,3541.86,0,April - June 2012
115263,SBI SDFS - 36 MONTHS - 1 - DIVIDEND,1222.09,0,April - June 2012
115262,SBI SDFS - 36 MONTHS - 1 - GROWTH,3489.43,0,April - June 2012
115347,SBI SDFS 367 DAYS - 1 - DIVIDEND PAYOUT,2365.95,0,April - June 2012
115348,SBI SDFS 367 DAYS - 1 - GROWTH,6279.63,0,April - June 2012
115449,SBI SDFS 367 DAYS - 2 - DIVIDEND PAYOUT,4764.85,0,April - June 2012
115450,SBI SDFS 367 DAYS - 2 - GROWTH,9204.44,0,April - June 2012
115558,SBI SDFS 367 DAYS - 3 - DIVIDEND PAYOUT,3741.93,0,April - June 2012
115559,SBI SDFS 367 DAYS - 3 - GROWTH,5846.55,0,April - June 2012
108144,SBI TAX ADVANTAGE FUND - SERIES I - DIVIDEND,13378.82,0,April - June 2012
108145,SBI TAX ADVANTAGE FUND - SERIES I - GROWTH,30453.67,0,April - June 2012
116353,SBI TAX ADVANTAGE FUND - SERIES II - DIVIDEND,962.76,0,April - June 2012
116352,SBI TAX ADVANTAGE FUND - SERIES II - GROWTH,1479.76,0,April - June 2012
114343,Z-REDEEMED-SBI Debt Fund Series - 18 Months - 4 - Dividend Option,1694.14,0,April - June 2012
114303,Z-REDEEMED-SBI Debt Fund Series - 18 Months - 4 - Growth Option,12951.64,0,April - June 2012
114388,Z-REDEEMED-SBI Debt Fund Series - 18 Months - 5 - Dividend Option,506.18,0,April - June 2012
114389,Z-REDEEMED-SBI Debt Fund Series - 18 Months - 5 - Growth Option,6982.59,0,April - June 2012
115978,Z-REDEEMED-SBI DEBT FUND SERIES - 180 DAYS - 22 - DIVIDEND,1964.71,0,April - June 2012
115979,Z-REDEEMED-SBI DEBT FUND SERIES - 180 DAYS - 22 - GROWTH,362.32,0,April - June 2012
116095,Z-REDEEMED-SBI DEBT FUND SERIES - 180 DAYS - 23 - DIVIDEND,9754.49,0,April - June 2012
116094,Z-REDEEMED-SBI DEBT FUND SERIES - 180 DAYS - 23 - GROWTH,544.04,0,April - June 2012
115152,Z-REDEEMED-SBI Debt Fund Series - 370 days - 14 - Dividend Payout,1180.69,0,April - June 2012
115151,Z-REDEEMED-SBI Debt Fund Series - 370 Days - 14 - Growth,4680.74,0,April - June 2012
102504,SBI  SAVINGS FUND - REGULAR PLAN - DIVIDEND,398.13,0,July - September 2012
102503,SBI  SAVINGS FUND - REGULAR PLAN - GROWTH,8409.41,0,July - September 2012
102860,SBI  SAVINGS FUND - REGULAR PLAN - WEEKLY  DIVIDEND,592.90,0,July - September 2012
104458,SBI Arbitrage Opportunities Fund - Regular Plan - Div,1175.49,0,July - September 2012
104457,SBI Arbitrage Opportunities Fund - Regular Plan - Gr,2636.24,0,July - September 2012
103616,SBI BLUE CHIP FUND- REGULAR PLAN - DIVIDEND,29843.63,0,July - September 2012
103504,SBI BLUE CHIP FUND-REGULAR PLAN GROWTH,40934.50,0,July - September 2012
102414,SBI CONTRA - REGULAR PLAN -GROWTH,169558.25,0,July - September 2012
100915,SBI CONTRA-REGULAR PLAN -DIVIDEND,97162.50,0,July - September 2012
102506,SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND,374.08,0,July - September 2012
102505,SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH,733.19,0,July - September 2012
102206,SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09),54993.17,0,July - September 2012
102205,SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09),191672.90,0,July - September 2012
102765,SBI EMERGING BUSINESSES FUND - REGULAR  PLAN - DIVIDEND,28251.60,0,July - September 2012
102756,SBI EMERGING BUSINESSES FUND - REGULAR PLAN -GROWTH,45127.92,0,July - September 2012
100645,SBI FMCG FUND - REGULAR PLAN - DIVIDEND,10772.55,0,July - September 2012
115677,SBI GOLD FUND - REGULAR PLAN - DIVIDEND,0,10451.24,July - September 2012
115676,SBI GOLD FUND REGULAR PLAN - GROWTH,0,68279.75,July - September 2012
106095,SBI INFRASTRUCTURE FUND - REGULAR PLAN - DIVIDEND (6/7/2007),20589.24,0,July - September 2012
106096,SBI INFRASTRUCTURE FUND - SERIES I - REGULAR PLAN - GROWTH (6/7/2007),45251.70,0,July - September 2012
100643,SBI IT FUND - REGULAR PLAN - DIVIDEND,4013.15,0,July - September 2012
101551,SBI Magnum Balanced Fund - REGULAR PLAN - Dividend,17753.63,0,July - September 2012
102885,SBI Magnum Balanced Fund - REGULAR PLAN -Growth,18631.92,0,July - September 2012
101169,SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year,2422.81,0,July - September 2012
