,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
33875,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,,,,02-Jan-2013
33876,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,,,,03-Jan-2013
33877,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.65,8.56,8.65,04-Jan-2013
33878,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.61,8.52,8.61,07-Jan-2013
33879,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.61,8.52,8.61,08-Jan-2013
33880,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.58,8.49,8.58,09-Jan-2013
33881,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.53,8.44,8.53,10-Jan-2013
33882,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.36,8.28,8.36,11-Jan-2013
33883,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.48,8.4,8.48,14-Jan-2013
33884,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.56,8.47,8.56,15-Jan-2013
33885,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.42,8.34,8.42,16-Jan-2013
33886,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.46,8.38,8.46,17-Jan-2013
33887,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.49,8.41,8.49,18-Jan-2013
33888,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.54,8.45,8.54,21-Jan-2013
33889,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.47,8.39,8.47,22-Jan-2013
33890,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.47,8.39,8.47,23-Jan-2013
33891,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.32,8.24,8.32,24-Jan-2013
33892,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.44,8.36,8.44,25-Jan-2013
33893,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.43,8.35,8.43,28-Jan-2013
33894,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.37,8.29,8.37,29-Jan-2013
33895,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.35,8.27,8.35,30-Jan-2013
33896,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.31,8.23,8.31,31-Jan-2013
33897,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.24,8.16,8.24,01-Feb-2013
33898,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.19,8.11,8.19,04-Feb-2013
33899,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.12,8.04,8.12,05-Feb-2013
33900,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.12,8.04,8.12,06-Feb-2013
33901,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.03,7.95,8.03,07-Feb-2013
33902,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,8.0,7.92,8.0,08-Feb-2013
33903,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.98,7.9,7.98,11-Feb-2013
33904,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.9827,7.9029,7.9827,12-Feb-2013
33905,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.9262,7.8469,7.9262,13-Feb-2013
33906,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.7562,7.6786,7.7562,14-Feb-2013
33907,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.7684,7.6907,7.7684,15-Feb-2013
33908,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.8243,7.7461,7.8243,18-Feb-2013
33909,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.8887,7.8098,7.8887,19-Feb-2013
33910,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.8446,7.7662,7.8446,20-Feb-2013
33911,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.681,7.6042,7.681,21-Feb-2013
33912,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.7255,7.6482,7.7255,22-Feb-2013
33913,119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,7.6575,7.5809,7.6575,25-Feb-2013
