,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
70759,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.62,87.73,88.62,01-Jan-2013
70760,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,89.11,88.22,89.11,02-Jan-2013
70761,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,89.28,88.39,89.28,03-Jan-2013
70762,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,89.27,88.38,89.27,04-Jan-2013
70763,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.93,88.04,88.93,07-Jan-2013
70764,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.91,88.02,88.91,08-Jan-2013
70765,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.72,87.83,88.72,09-Jan-2013
70766,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.44,87.56,88.44,10-Jan-2013
70767,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,87.63,86.75,87.63,11-Jan-2013
70768,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.48,87.6,88.48,14-Jan-2013
70769,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.71,87.82,88.71,15-Jan-2013
70770,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,87.79,86.91,87.79,16-Jan-2013
70771,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.46,87.58,88.46,17-Jan-2013
70772,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.61,87.72,88.61,18-Jan-2013
70773,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.86,87.97,88.86,21-Jan-2013
70774,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,88.16,87.28,88.16,22-Jan-2013
70775,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,87.69,86.81,87.69,23-Jan-2013
70776,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,86.48,85.62,86.48,24-Jan-2013
70777,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,87.68,86.8,87.68,25-Jan-2013
70778,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,87.79,86.91,87.79,28-Jan-2013
70779,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,87.18,86.31,87.18,29-Jan-2013
70780,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,87.51,86.63,87.51,30-Jan-2013
70781,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,87.28,86.41,87.28,31-Jan-2013
70782,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,87.08,86.21,87.08,01-Feb-2013
70783,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,86.71,85.84,86.71,04-Feb-2013
70784,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,86.35,85.49,86.35,05-Feb-2013
70785,103024,SBI Magnum Multiplier Fund - REGULAR PLAN -Growth,86.35,85.49,86.35,06-Feb-2013
