,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
57686,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.799,18.611,18.799,01-Jan-2013
57687,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.955,18.765,18.955,02-Jan-2013
57688,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.973,18.783,18.973,03-Jan-2013
57689,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.989,18.799,18.989,04-Jan-2013
57690,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,19.037,18.847,19.037,07-Jan-2013
57691,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,19.044,18.854,19.044,08-Jan-2013
57692,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.998,18.808,18.998,09-Jan-2013
57693,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.968,18.778,18.968,10-Jan-2013
57694,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.825,18.637,18.825,11-Jan-2013
57695,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.961,18.771,18.961,14-Jan-2013
57696,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,19.047,18.857,19.047,15-Jan-2013
57697,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.891,18.702,18.891,16-Jan-2013
57698,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.938,18.749,18.938,17-Jan-2013
57699,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.898,18.709,18.898,18-Jan-2013
57700,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.916,18.727,18.916,21-Jan-2013
57701,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.782,18.594,18.782,22-Jan-2013
57702,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.633,18.447,18.633,23-Jan-2013
57703,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.367,18.183,18.367,24-Jan-2013
57704,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.583,18.397,18.583,25-Jan-2013
57705,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.571,18.385,18.571,28-Jan-2013
57706,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.547,18.362,18.547,29-Jan-2013
57707,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.464,18.279,18.464,30-Jan-2013
57708,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.584,18.398,18.584,31-Jan-2013
57709,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.541,18.356,18.541,01-Feb-2013
57710,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.36,18.176,18.36,04-Feb-2013
57711,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.288,18.105,18.288,05-Feb-2013
57712,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.276,18.093,18.276,06-Feb-2013
57713,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.153,17.971,18.153,07-Feb-2013
57714,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.089,17.908,18.089,08-Feb-2013
57715,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.104,17.923,18.104,11-Feb-2013
57716,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.134,17.953,18.134,12-Feb-2013
57717,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.11,17.929,18.11,13-Feb-2013
57718,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,17.94,17.761,17.94,14-Feb-2013
57719,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,17.885,17.706,17.885,15-Feb-2013
57720,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,17.909,17.73,17.909,18-Feb-2013
57721,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.084,17.903,18.084,19-Feb-2013
57722,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,18.118,17.937,18.118,20-Feb-2013
57723,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,17.87,17.691,17.87,21-Feb-2013
57724,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,17.907,17.728,17.907,22-Feb-2013
57725,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,17.784,17.606,17.784,25-Feb-2013
57726,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,17.56,17.384,17.56,26-Feb-2013
57727,105758,HDFC MID-CAP OPPORTUNITIES FUND - Growth Option,17.631,17.455,17.631,27-Feb-2013
