,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
9835,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.289,10.238,10.289,01-Jan-2013
9836,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.309,10.257,10.309,02-Jan-2013
9837,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.303,10.251,10.303,03-Jan-2013
9838,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.304,10.252,10.304,04-Jan-2013
9839,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.309,10.257,10.309,07-Jan-2013
9840,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.308,10.256,10.308,08-Jan-2013
9841,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.325,10.273,10.325,09-Jan-2013
9842,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.321,10.269,10.321,10-Jan-2013
9843,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.332,10.28,10.332,11-Jan-2013
9844,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.32,10.268,10.32,14-Jan-2013
9845,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.331,10.279,10.331,15-Jan-2013
9846,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.347,10.295,10.347,16-Jan-2013
9847,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.336,10.284,10.336,17-Jan-2013
9848,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.342,10.29,10.342,18-Jan-2013
9849,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.344,10.292,10.344,21-Jan-2013
9850,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.369,10.317,10.369,22-Jan-2013
9851,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.361,10.309,10.361,23-Jan-2013
9852,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.377,10.325,10.377,24-Jan-2013
9853,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.368,10.316,10.368,25-Jan-2013
9854,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.378,10.326,10.378,28-Jan-2013
9855,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.385,10.333,10.385,29-Jan-2013
9856,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.378,10.326,10.378,30-Jan-2013
9857,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.368,10.316,10.368,31-Jan-2013
9858,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.376,10.324,10.376,01-Feb-2013
9859,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.4,10.348,10.4,04-Feb-2013
9860,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.387,10.335,10.387,05-Feb-2013
9861,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.395,10.343,10.395,06-Feb-2013
9862,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.389,10.337,10.389,07-Feb-2013
9863,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.391,10.339,10.391,08-Feb-2013
9864,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.393,10.341,10.393,11-Feb-2013
9865,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.395,10.343,10.395,12-Feb-2013
9866,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.407,10.355,10.407,13-Feb-2013
9867,106795,HDFC ARBITRAGE FUND WHOLESALE PLAN NORMAL DIVIDEND OPTION,10.412,10.36,10.412,14-Feb-2013
