,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
45643,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.152,11.04,11.152,01-Jan-2013
45644,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.289,11.176,11.289,02-Jan-2013
45645,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.307,11.194,11.307,03-Jan-2013
45646,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.309,11.196,11.309,04-Jan-2013
45647,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.271,11.158,11.271,07-Jan-2013
45648,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.262,11.149,11.262,08-Jan-2013
45649,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.298,11.185,11.298,09-Jan-2013
45650,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.277,11.164,11.277,10-Jan-2013
45651,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.104,10.993,11.104,11-Jan-2013
45652,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.214,11.102,11.214,14-Jan-2013
45653,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.25,11.138,11.25,15-Jan-2013
45654,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.059,10.948,11.059,16-Jan-2013
45655,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.087,10.976,11.087,17-Jan-2013
45656,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.211,11.099,11.211,18-Jan-2013
45657,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.217,11.105,11.217,21-Jan-2013
45658,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.108,10.997,11.108,22-Jan-2013
45659,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,11.05,10.94,11.05,23-Jan-2013
45660,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.813,10.705,10.813,24-Jan-2013
45661,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.99,10.88,10.99,25-Jan-2013
45662,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.968,10.858,10.968,28-Jan-2013
45663,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.884,10.775,10.884,29-Jan-2013
45664,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.829,10.721,10.829,30-Jan-2013
45665,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.875,10.766,10.875,31-Jan-2013
45666,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.85,10.742,10.85,01-Feb-2013
45667,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.657,10.55,10.657,04-Feb-2013
45668,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.549,10.444,10.549,05-Feb-2013
45669,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.519,10.414,10.519,06-Feb-2013
45670,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.431,10.327,10.431,07-Feb-2013
45671,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.32,10.217,10.32,08-Feb-2013
45672,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.342,10.239,10.342,11-Feb-2013
45673,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.373,10.269,10.373,12-Feb-2013
45674,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.315,10.212,10.315,13-Feb-2013
45675,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.15,10.049,10.15,14-Feb-2013
45676,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.141,10.04,10.141,15-Feb-2013
45677,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.184,10.082,10.184,18-Feb-2013
45678,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.257,10.154,10.257,19-Feb-2013
45679,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.22,10.118,10.22,20-Feb-2013
45680,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.033,9.933,10.033,21-Feb-2013
45681,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.007,9.907,10.007,22-Feb-2013
45682,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.928,9.829,9.928,25-Feb-2013
45683,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.773,9.675,9.773,26-Feb-2013
45684,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.88,9.781,9.88,27-Feb-2013
45685,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.552,9.456,9.552,28-Feb-2013
45686,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.646,9.55,9.646,01-Mar-2013
45687,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.582,9.486,9.582,04-Mar-2013
45688,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.719,9.622,9.719,05-Mar-2013
45689,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.883,9.784,9.883,06-Mar-2013
45690,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.947,9.848,9.947,07-Mar-2013
45691,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.075,9.974,10.075,08-Mar-2013
45692,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.085,9.984,10.085,11-Mar-2013
45693,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.029,9.929,10.029,12-Mar-2013
45694,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.893,9.794,9.893,13-Mar-2013
45695,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.027,9.927,10.027,14-Mar-2013
45696,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.951,9.851,9.951,15-Mar-2013
45697,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.83,9.732,9.83,18-Mar-2013
45698,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.676,9.579,9.676,19-Mar-2013
45699,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.445,9.351,9.445,20-Mar-2013
45700,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.315,9.222,9.315,21-Mar-2013
45701,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.315,9.222,9.315,22-Mar-2013
45702,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.282,9.189,9.282,25-Mar-2013
45703,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.295,9.202,9.295,26-Mar-2013
45704,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.498,9.403,9.498,28-Mar-2013
45705,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.552,9.456,9.552,01-Apr-2013
45706,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.678,9.581,9.678,02-Apr-2013
45707,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.507,9.412,9.507,03-Apr-2013
45708,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.344,9.251,9.344,04-Apr-2013
45709,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.326,9.233,9.326,05-Apr-2013
45710,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.235,9.143,9.235,08-Apr-2013
45711,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.138,9.047,9.138,09-Apr-2013
45712,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.212,9.12,9.212,10-Apr-2013
45713,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.3,9.207,9.3,11-Apr-2013
45714,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.36,9.266,9.36,12-Apr-2013
45715,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.44,9.346,9.44,15-Apr-2013
45716,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.651,9.554,9.651,16-Apr-2013
45717,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.683,9.586,9.683,17-Apr-2013
45718,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.832,9.734,9.832,18-Apr-2013
45719,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.982,9.882,9.982,22-Apr-2013
45720,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.934,9.835,9.934,23-Apr-2013
45721,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.05,9.95,10.05,25-Apr-2013
45722,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.941,9.842,9.941,26-Apr-2013
45723,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.955,9.855,9.955,29-Apr-2013
45724,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.965,9.865,9.965,30-Apr-2013
45725,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.019,9.919,10.019,02-May-2013
45726,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.832,9.734,9.832,03-May-2013
45727,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.871,9.772,9.871,06-May-2013
45728,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.968,9.868,9.968,07-May-2013
45729,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.921,9.822,9.921,08-May-2013
45730,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.916,9.817,9.916,09-May-2013
45731,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.963,9.863,9.963,10-May-2013
45732,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.796,9.698,9.796,13-May-2013
45733,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.86,9.761,9.86,14-May-2013
45734,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.115,10.014,10.115,15-May-2013
45735,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.177,10.075,10.177,16-May-2013
45736,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.277,10.174,10.277,17-May-2013
45737,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.193,10.091,10.193,20-May-2013
45738,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,10.092,9.991,10.092,21-May-2013
45739,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.948,9.849,9.948,22-May-2013
45740,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.581,9.485,9.581,23-May-2013
45741,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.657,9.56,9.657,24-May-2013
45742,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.681,9.584,9.681,27-May-2013
45743,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.756,9.658,9.756,28-May-2013
45744,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.696,9.599,9.696,29-May-2013
45745,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.694,9.597,9.694,30-May-2013
45746,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.505,9.41,9.505,31-May-2013
45747,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.459,9.364,9.459,03-Jun-2013
45748,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.43,9.336,9.43,04-Jun-2013
45749,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.446,9.352,9.446,05-Jun-2013
45750,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.481,9.386,9.481,06-Jun-2013
45751,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.373,9.279,9.373,07-Jun-2013
45752,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.262,9.169,9.262,10-Jun-2013
45753,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.059,8.968,9.059,11-Jun-2013
45754,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.031,8.941,9.031,12-Jun-2013
45755,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.916,8.827,8.916,13-Jun-2013
45756,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.091,9.0,9.091,14-Jun-2013
45757,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.114,9.023,9.114,17-Jun-2013
45758,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.037,8.947,9.037,18-Jun-2013
45759,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,9.033,8.943,9.033,19-Jun-2013
45760,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.724,8.637,8.724,20-Jun-2013
45761,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.616,8.53,8.616,21-Jun-2013
45762,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.391,8.307,8.391,24-Jun-2013
45763,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.399,8.315,8.399,25-Jun-2013
45764,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.389,8.305,8.389,26-Jun-2013
45765,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.407,8.323,8.407,27-Jun-2013
45766,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.694,8.607,8.694,28-Jun-2013
45767,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.864,8.775,8.864,01-Jul-2013
45768,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.837,8.749,8.837,02-Jul-2013
45769,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.547,8.462,8.547,03-Jul-2013
45770,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.592,8.506,8.592,04-Jul-2013
45771,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.599,8.513,8.599,05-Jul-2013
45772,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.455,8.37,8.455,08-Jul-2013
45773,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.519,8.434,8.519,09-Jul-2013
45774,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.437,8.353,8.437,10-Jul-2013
45775,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.572,8.486,8.572,11-Jul-2013
45776,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.59,8.504,8.59,12-Jul-2013
45777,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.661,8.574,8.661,15-Jul-2013
45778,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.429,8.345,8.429,16-Jul-2013
45779,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.287,8.204,8.287,17-Jul-2013
45780,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.382,8.298,8.382,18-Jul-2013
45781,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.354,8.27,8.354,19-Jul-2013
45782,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.366,8.282,8.366,22-Jul-2013
45783,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.464,8.379,8.464,23-Jul-2013
45784,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.225,8.143,8.225,24-Jul-2013
45785,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,8.11,8.029,8.11,25-Jul-2013
45786,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.962,7.882,7.962,26-Jul-2013
45787,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.872,7.793,7.872,29-Jul-2013
45788,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.67,7.593,7.67,30-Jul-2013
45789,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.626,7.55,7.626,31-Jul-2013
45790,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.46,7.385,7.46,01-Aug-2013
45791,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.298,7.225,7.298,02-Aug-2013
45792,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.337,7.264,7.337,05-Aug-2013
45793,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.08,7.009,7.08,06-Aug-2013
45794,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.218,7.146,7.218,07-Aug-2013
45795,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.248,7.176,7.248,08-Aug-2013
45796,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.289,7.216,7.289,12-Aug-2013
45797,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.408,7.334,7.408,13-Aug-2013
45798,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.498,7.423,7.498,14-Aug-2013
45799,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.128,7.057,7.128,16-Aug-2013
45800,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,6.958,6.888,6.958,19-Aug-2013
45801,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,6.99,6.92,6.99,20-Aug-2013
45802,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,6.886,6.817,6.886,21-Aug-2013
45803,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.019,6.949,7.019,22-Aug-2013
45804,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.091,7.02,7.091,23-Aug-2013
45805,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,7.081,7.01,7.081,26-Aug-2013
45806,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,6.891,6.822,6.891,27-Aug-2013
45807,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,6.744,6.677,6.744,28-Aug-2013
45808,118978,HDFC Infrastructure Fund -Direct Plan - Dividend Option,6.819,6.751,6.819,29-Aug-2013
