,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
53112,101536,Sundaram Select Focus-Dividend,9.7749,9.6772,9.7749,01-Jan-2013
53113,101536,Sundaram Select Focus-Dividend,9.8878,9.7889,9.8878,02-Jan-2013
53114,101536,Sundaram Select Focus-Dividend,9.9089,9.8098,9.9089,03-Jan-2013
53115,101536,Sundaram Select Focus-Dividend,9.8893,9.7904,9.8893,04-Jan-2013
53116,101536,Sundaram Select Focus-Dividend,9.8342,9.7359,9.8342,07-Jan-2013
53117,101536,Sundaram Select Focus-Dividend,9.8377,9.7393,9.8377,08-Jan-2013
53118,101536,Sundaram Select Focus-Dividend,9.8226,9.7244,9.8226,09-Jan-2013
53119,101536,Sundaram Select Focus-Dividend,9.8342,9.7359,9.8342,10-Jan-2013
53120,101536,Sundaram Select Focus-Dividend,9.779,9.6812,9.779,11-Jan-2013
53121,101536,Sundaram Select Focus-Dividend,9.8832,9.7844,9.8832,14-Jan-2013
53122,101536,Sundaram Select Focus-Dividend,9.9335,9.8342,9.9335,15-Jan-2013
53123,101536,Sundaram Select Focus-Dividend,9.7942,9.6963,9.7942,16-Jan-2013
53124,101536,Sundaram Select Focus-Dividend,9.8477,9.7492,9.8477,17-Jan-2013
53125,101536,Sundaram Select Focus-Dividend,9.8414,9.743,9.8414,18-Jan-2013
53126,101536,Sundaram Select Focus-Dividend,9.8616,9.763,9.8616,21-Jan-2013
53127,101536,Sundaram Select Focus-Dividend,9.7947,9.6968,9.7947,22-Jan-2013
53128,101536,Sundaram Select Focus-Dividend,9.8357,9.7373,9.8357,23-Jan-2013
53129,101536,Sundaram Select Focus-Dividend,9.6999,9.6029,9.6999,24-Jan-2013
53130,101536,Sundaram Select Focus-Dividend,9.8428,9.7444,9.8428,25-Jan-2013
53131,101536,Sundaram Select Focus-Dividend,9.8703,9.7716,9.8703,28-Jan-2013
53132,101536,Sundaram Select Focus-Dividend,9.8151,9.7169,9.8151,29-Jan-2013
53133,101536,Sundaram Select Focus-Dividend,9.8092,9.7111,9.8092,30-Jan-2013
53134,101536,Sundaram Select Focus-Dividend,9.7989,9.7009,9.7989,31-Jan-2013
53135,101536,Sundaram Select Focus-Dividend,9.7589,9.6613,9.7589,01-Feb-2013
53136,101536,Sundaram Select Focus-Dividend,9.7207,9.6235,9.7207,04-Feb-2013
53137,101536,Sundaram Select Focus-Dividend,9.6634,9.5668,9.6634,05-Feb-2013
53138,101536,Sundaram Select Focus-Dividend,9.6767,9.5799,9.6767,06-Feb-2013
53139,101536,Sundaram Select Focus-Dividend,9.6129,9.5168,9.6129,07-Feb-2013
53140,101536,Sundaram Select Focus-Dividend,9.5372,9.4418,9.5372,08-Feb-2013
53141,101536,Sundaram Select Focus-Dividend,9.5255,9.4302,9.5255,11-Feb-2013
53142,101536,Sundaram Select Focus-Dividend,9.5505,9.455,9.5505,12-Feb-2013
53143,101536,Sundaram Select Focus-Dividend,9.575,9.4793,9.575,13-Feb-2013
53144,101536,Sundaram Select Focus-Dividend,9.462,9.3674,9.462,14-Feb-2013
53145,101536,Sundaram Select Focus-Dividend,9.4352,9.3408,9.4352,15-Feb-2013
53146,101536,Sundaram Select Focus-Dividend,9.4349,9.3406,9.4349,18-Feb-2013
53147,101536,Sundaram Select Focus-Dividend,9.5247,9.4295,9.5247,19-Feb-2013
53148,101536,Sundaram Select Focus-Dividend,9.5288,9.4335,9.5288,20-Feb-2013
53149,101536,Sundaram Select Focus-Dividend,9.3598,9.2662,9.3598,21-Feb-2013
53150,101536,Sundaram Select Focus-Dividend,9.3822,9.2884,9.3822,22-Feb-2013
53151,101536,Sundaram Select Focus-Dividend,9.3573,9.2637,9.3573,25-Feb-2013
53152,101536,Sundaram Select Focus-Dividend,9.1976,9.1056,9.1976,26-Feb-2013
53153,101536,Sundaram Select Focus-Dividend,9.2878,9.1949,9.2878,27-Feb-2013
53154,101536,Sundaram Select Focus-Dividend,9.0958,9.0048,9.0958,28-Feb-2013
53155,101536,Sundaram Select Focus-Dividend,9.1663,9.0746,9.1663,01-Mar-2013
53156,101536,Sundaram Select Focus-Dividend,9.1257,9.0344,9.1257,04-Mar-2013
53157,101536,Sundaram Select Focus-Dividend,9.2485,9.156,9.2485,05-Mar-2013
53158,101536,Sundaram Select Focus-Dividend,9.3228,9.2296,9.3228,06-Mar-2013
53159,101536,Sundaram Select Focus-Dividend,9.3931,9.2992,9.3931,07-Mar-2013
53160,101536,Sundaram Select Focus-Dividend,9.5094,9.4143,9.5094,08-Mar-2013
53161,101536,Sundaram Select Focus-Dividend,9.509,9.4139,9.509,11-Mar-2013
53162,101536,Sundaram Select Focus-Dividend,9.4618,9.3672,9.4618,12-Mar-2013
53163,101536,Sundaram Select Focus-Dividend,9.3461,9.2526,9.3461,13-Mar-2013
53164,101536,Sundaram Select Focus-Dividend,9.4679,9.3732,9.4679,14-Mar-2013
53165,101536,Sundaram Select Focus-Dividend,9.4077,9.3136,9.4077,15-Mar-2013
53166,101536,Sundaram Select Focus-Dividend,9.3597,9.2661,9.3597,18-Mar-2013
53167,101536,Sundaram Select Focus-Dividend,9.2005,9.1085,9.2005,19-Mar-2013
53168,101536,Sundaram Select Focus-Dividend,9.0488,8.9583,9.0488,20-Mar-2013
53169,101536,Sundaram Select Focus-Dividend,9.0275,8.9372,9.0275,21-Mar-2013
53170,101536,Sundaram Select Focus-Dividend,9.011,8.9209,9.011,22-Mar-2013
53171,101536,Sundaram Select Focus-Dividend,8.9625,8.8729,8.9625,25-Mar-2013
53172,101536,Sundaram Select Focus-Dividend,8.969,8.8793,8.969,26-Mar-2013
53173,101536,Sundaram Select Focus-Dividend,9.044,8.9536,9.044,28-Mar-2013
53174,101536,Sundaram Select Focus-Dividend,9.0833,8.9925,9.0833,01-Apr-2013
53175,101536,Sundaram Select Focus-Dividend,9.1286,9.0373,9.1286,02-Apr-2013
53176,101536,Sundaram Select Focus-Dividend,8.9997,8.9097,8.9997,03-Apr-2013
53177,101536,Sundaram Select Focus-Dividend,8.837,8.7486,8.837,04-Apr-2013
53178,101536,Sundaram Select Focus-Dividend,8.808,8.7199,8.808,05-Apr-2013
53179,101536,Sundaram Select Focus-Dividend,8.803,8.715,8.803,08-Apr-2013
53180,101536,Sundaram Select Focus-Dividend,8.7195,8.6323,8.7195,09-Apr-2013
53181,101536,Sundaram Select Focus-Dividend,8.8347,8.7464,8.8347,10-Apr-2013
53182,101536,Sundaram Select Focus-Dividend,8.9038,8.8148,8.9038,11-Apr-2013
53183,101536,Sundaram Select Focus-Dividend,8.7658,8.6781,8.7658,12-Apr-2013
53184,101536,Sundaram Select Focus-Dividend,8.8443,8.7559,8.8443,15-Apr-2013
