,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
70541,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0282,9.9279,10.0282,29-Dec-2015
70542,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0256,9.9253,10.0256,30-Dec-2015
70543,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0415,9.9411,10.0415,31-Dec-2015
70544,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0756,9.9748,10.0756,01-Jan-2016
70545,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0138,9.9137,10.0138,04-Jan-2016
70546,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0451,9.9446,10.0451,05-Jan-2016
70547,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0191,9.9189,10.0191,06-Jan-2016
70548,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.9121,9.813,9.9121,07-Jan-2016
70549,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.9448,9.8454,9.9448,08-Jan-2016
70550,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.9684,9.8687,9.9684,11-Jan-2016
70551,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.9225,9.8233,9.9225,12-Jan-2016
70552,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.9355,9.8361,9.9355,13-Jan-2016
70553,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.9101,9.811,9.9101,14-Jan-2016
70554,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.8304,9.7321,9.8304,15-Jan-2016
70555,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7226,9.6254,9.7226,18-Jan-2016
70556,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7428,9.6454,9.7428,19-Jan-2016
70557,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.5645,9.4689,9.5645,20-Jan-2016
70558,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.5104,9.4153,9.5104,21-Jan-2016
70559,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.6864,9.5895,9.6864,22-Jan-2016
70560,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7382,9.6408,9.7382,25-Jan-2016
70561,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7858,9.6879,9.7858,27-Jan-2016
70562,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.8391,9.7407,9.8391,28-Jan-2016
70563,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0024,9.9024,10.0024,29-Jan-2016
70564,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0178,9.9176,10.0178,01-Feb-2016
70565,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.8506,9.7521,9.8506,02-Feb-2016
70566,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7248,9.6276,9.7248,03-Feb-2016
70567,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7973,9.6993,9.7973,04-Feb-2016
70568,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.898,9.799,9.898,05-Feb-2016
70569,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.8135,9.7154,9.8135,08-Feb-2016
70570,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7094,9.6123,9.7094,09-Feb-2016
70571,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7163,9.6191,9.7163,10-Feb-2016
70572,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.4494,9.3549,9.4494,11-Feb-2016
70573,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.4104,9.3163,9.4104,12-Feb-2016
70574,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.6919,9.595,9.6919,15-Feb-2016
70575,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.6004,9.5044,9.6004,16-Feb-2016
70576,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.6257,9.5294,9.6257,17-Feb-2016
70577,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7182,9.621,9.7182,18-Feb-2016
70578,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7158,9.6186,9.7158,19-Feb-2016
70579,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7941,9.6962,9.7941,22-Feb-2016
70580,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.6252,9.5289,9.6252,23-Feb-2016
70581,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.5653,9.4696,9.5653,24-Feb-2016
70582,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.4944,9.3995,9.4944,25-Feb-2016
70583,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.5326,9.4373,9.5326,26-Feb-2016
70584,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.4369,9.3425,9.4369,29-Feb-2016
70585,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.6297,9.5334,9.6297,01-Mar-2016
70586,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.7579,9.6603,9.7579,02-Mar-2016
70587,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.8842,9.7854,9.8842,03-Mar-2016
70588,135813,Tata Resources & Energy Fund-Direct Plan-Growth,9.9463,9.8468,9.9463,04-Mar-2016
70589,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0353,9.9349,10.0353,08-Mar-2016
70590,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0752,9.9744,10.0752,09-Mar-2016
70591,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0605,9.9599,10.0605,10-Mar-2016
70592,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0393,9.9389,10.0393,11-Mar-2016
70593,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0955,9.9945,10.0955,14-Mar-2016
70594,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0824,9.9816,10.0824,15-Mar-2016
70595,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.0571,9.9565,10.0571,16-Mar-2016
70596,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.1527,10.0512,10.1527,17-Mar-2016
70597,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.2576,10.155,10.2576,18-Mar-2016
70598,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.3892,10.2853,10.3892,21-Mar-2016
70599,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.395,10.2911,10.395,22-Mar-2016
70600,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.3815,10.2777,10.3815,23-Mar-2016
70601,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.3016,10.1986,10.3016,28-Mar-2016
70602,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.3036,10.2006,10.3036,29-Mar-2016
70603,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.4471,10.3426,10.4471,30-Mar-2016
70604,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.4328,10.3285,10.4328,31-Mar-2016
70605,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.3753,10.2715,10.3753,01-Apr-2016
70606,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.3764,10.2726,10.3764,04-Apr-2016
70607,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.2436,10.1412,10.2436,05-Apr-2016
70608,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.3201,10.2169,10.3201,06-Apr-2016
70609,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.3135,10.2104,10.3135,07-Apr-2016
70610,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.3565,10.2529,10.3565,08-Apr-2016
70611,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.417,10.3128,10.417,11-Apr-2016
70612,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.4503,10.3458,10.4503,12-Apr-2016
70613,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6117,10.5056,10.6117,13-Apr-2016
70614,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6615,10.5549,10.6615,18-Apr-2016
70615,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7044,10.5974,10.7044,20-Apr-2016
70616,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6665,10.5598,10.6665,21-Apr-2016
70617,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7074,10.6003,10.7074,22-Apr-2016
70618,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.644,10.5376,10.644,25-Apr-2016
70619,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7034,10.5964,10.7034,26-Apr-2016
70620,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7454,10.6379,10.7454,27-Apr-2016
70621,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6062,10.5001,10.6062,28-Apr-2016
70622,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6524,10.5459,10.6524,29-Apr-2016
70623,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7529,10.6454,10.7529,02-May-2016
70624,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6922,10.5853,10.6922,03-May-2016
70625,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.5925,10.4866,10.5925,04-May-2016
70626,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6156,10.5094,10.6156,05-May-2016
70627,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6,10.494,10.6,06-May-2016
70628,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7112,10.6041,10.7112,09-May-2016
70629,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6895,10.5826,10.6895,10-May-2016
70630,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7299,10.6226,10.7299,11-May-2016
70631,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.8615,10.7529,10.8615,12-May-2016
70632,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7679,10.6602,10.7679,13-May-2016
70633,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7312,10.6239,10.7312,16-May-2016
70634,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7729,10.6652,10.7729,17-May-2016
70635,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7402,10.6328,10.7402,18-May-2016
70636,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6368,10.5304,10.6368,19-May-2016
70637,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6048,10.4988,10.6048,20-May-2016
70638,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.5858,10.4799,10.5858,23-May-2016
70639,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.6055,10.4994,10.6055,24-May-2016
70640,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.7534,10.6459,10.7534,25-May-2016
70641,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.8212,10.713,10.8212,26-May-2016
70642,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.9021,10.7931,10.9021,27-May-2016
70643,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.9601,10.8505,10.9601,30-May-2016
70644,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.935,10.8257,10.935,31-May-2016
70645,135813,Tata Resources & Energy Fund-Direct Plan-Growth,10.9523,10.8428,10.9523,01-Jun-2016
70646,135813,Tata Resources & Energy Fund-Direct Plan-Growth,11.0339,10.9236,11.0339,02-Jun-2016
70647,135813,Tata Resources & Energy Fund-Direct Plan-Growth,11.0203,10.9101,11.0203,03-Jun-2016
