,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
69705,131163,UTI Multi Cap Fund - Growth Option,9.9746,9.9746,0.0,25-Aug-2014
69706,131163,UTI Multi Cap Fund - Growth Option,9.9365,9.9365,0.0,26-Aug-2014
69707,131163,UTI Multi Cap Fund - Growth Option,9.963,9.963,0.0,27-Aug-2014
69708,131163,UTI Multi Cap Fund - Growth Option,9.9533,9.9533,0.0,28-Aug-2014
69709,131163,UTI Multi Cap Fund - Growth Option,10.0562,10.0562,0.0,01-Sep-2014
69710,131163,UTI Multi Cap Fund - Growth Option,10.1021,10.1021,0.0,02-Sep-2014
69711,131163,UTI Multi Cap Fund - Growth Option,10.1625,10.1625,0.0,03-Sep-2014
69712,131163,UTI Multi Cap Fund - Growth Option,10.1236,10.1236,0.0,04-Sep-2014
69713,131163,UTI Multi Cap Fund - Growth Option,10.1115,10.1115,0.0,05-Sep-2014
69714,131163,UTI Multi Cap Fund - Growth Option,10.2226,10.2226,0.0,08-Sep-2014
69715,131163,UTI Multi Cap Fund - Growth Option,10.2194,10.2194,0.0,09-Sep-2014
69716,131163,UTI Multi Cap Fund - Growth Option,10.166,10.166,0.0,10-Sep-2014
69717,131163,UTI Multi Cap Fund - Growth Option,10.1669,10.1669,0.0,11-Sep-2014
69718,131163,UTI Multi Cap Fund - Growth Option,10.1835,10.1835,10.1835,12-Sep-2014
69719,131163,UTI Multi Cap Fund - Growth Option,10.1463,10.1463,10.1463,15-Sep-2014
69720,131163,UTI Multi Cap Fund - Growth Option,9.9819,9.9819,9.9819,16-Sep-2014
69721,131163,UTI Multi Cap Fund - Growth Option,10.0371,10.0371,10.0371,17-Sep-2014
69722,131163,UTI Multi Cap Fund - Growth Option,10.2626,10.2626,10.2626,18-Sep-2014
69723,131163,UTI Multi Cap Fund - Growth Option,10.2553,10.2553,10.2553,19-Sep-2014
69724,131163,UTI Multi Cap Fund - Growth Option,10.2965,10.2965,10.2965,22-Sep-2014
69725,131163,UTI Multi Cap Fund - Growth Option,10.1305,10.1305,10.1305,23-Sep-2014
69726,131163,UTI Multi Cap Fund - Growth Option,10.0783,10.0783,10.0783,24-Sep-2014
69727,131163,UTI Multi Cap Fund - Growth Option,9.9341,9.9341,9.9341,25-Sep-2014
69728,131163,UTI Multi Cap Fund - Growth Option,10.0008,10.0008,10.0008,26-Sep-2014
69729,131163,UTI Multi Cap Fund - Growth Option,10.0182,10.0182,10.0182,29-Sep-2014
69730,131163,UTI Multi Cap Fund - Growth Option,10.0361,10.0361,10.0361,30-Sep-2014
69731,131163,UTI Multi Cap Fund - Growth Option,10.0073,10.0073,10.0073,01-Oct-2014
69732,131163,UTI Multi Cap Fund - Growth Option,9.8913,9.8913,9.8913,07-Oct-2014
69733,131163,UTI Multi Cap Fund - Growth Option,9.8848,9.8848,9.8848,08-Oct-2014
69734,131163,UTI Multi Cap Fund - Growth Option,10.0333,10.0333,10.0333,09-Oct-2014
69735,131163,UTI Multi Cap Fund - Growth Option,9.9274,9.9274,9.9274,10-Oct-2014
69736,131163,UTI Multi Cap Fund - Growth Option,9.9776,9.9776,9.9776,13-Oct-2014
69737,131163,UTI Multi Cap Fund - Growth Option,9.9361,9.9361,9.9361,14-Oct-2014
69738,131163,UTI Multi Cap Fund - Growth Option,9.7829,9.7829,9.7829,16-Oct-2014
69739,131163,UTI Multi Cap Fund - Growth Option,9.8413,9.8413,9.8413,17-Oct-2014
69740,131163,UTI Multi Cap Fund - Growth Option,9.984,9.984,9.984,20-Oct-2014
69741,131163,UTI Multi Cap Fund - Growth Option,10.0504,10.0504,10.0504,21-Oct-2014
69742,131163,UTI Multi Cap Fund - Growth Option,10.1133,10.1133,10.1133,22-Oct-2014
69743,131163,UTI Multi Cap Fund - Growth Option,10.1232,10.1232,10.1232,27-Oct-2014
69744,131163,UTI Multi Cap Fund - Growth Option,10.1666,10.1666,10.1666,28-Oct-2014
69745,131163,UTI Multi Cap Fund - Growth Option,10.2323,10.2323,10.2323,29-Oct-2014
69746,131163,UTI Multi Cap Fund - Growth Option,10.313,10.313,10.313,30-Oct-2014
69747,131163,UTI Multi Cap Fund - Growth Option,10.4829,10.4829,10.4829,31-Oct-2014
69748,131163,UTI Multi Cap Fund - Growth Option,10.4996,10.4996,10.4996,03-Nov-2014
69749,131163,UTI Multi Cap Fund - Growth Option,10.5181,10.5181,10.5181,05-Nov-2014
69750,131163,UTI Multi Cap Fund - Growth Option,10.5087,10.5087,10.5087,07-Nov-2014
69751,131163,UTI Multi Cap Fund - Growth Option,10.5043,10.5043,10.5043,10-Nov-2014
69752,131163,UTI Multi Cap Fund - Growth Option,10.548,10.548,10.548,11-Nov-2014
69753,131163,UTI Multi Cap Fund - Growth Option,10.5846,10.5846,10.5846,12-Nov-2014
69754,131163,UTI Multi Cap Fund - Growth Option,10.5424,10.5424,10.5424,13-Nov-2014
69755,131163,UTI Multi Cap Fund - Growth Option,10.609,10.609,10.609,14-Nov-2014
69756,131163,UTI Multi Cap Fund - Growth Option,10.6697,10.6697,10.6697,17-Nov-2014
69757,131163,UTI Multi Cap Fund - Growth Option,10.6737,10.6737,10.6737,18-Nov-2014
