,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
63147,102394,UTI Mid Cap Fund-Growth Option,36.34,36.34,36.34,01-Jan-2013
63148,102394,UTI Mid Cap Fund-Growth Option,36.45,36.45,36.45,02-Jan-2013
63149,102394,UTI Mid Cap Fund-Growth Option,36.64,36.64,36.64,03-Jan-2013
63150,102394,UTI Mid Cap Fund-Growth Option,36.67,36.67,36.67,04-Jan-2013
63151,102394,UTI Mid Cap Fund-Growth Option,36.7,36.7,36.7,07-Jan-2013
63152,102394,UTI Mid Cap Fund-Growth Option,36.62,36.62,36.62,08-Jan-2013
63153,102394,UTI Mid Cap Fund-Growth Option,36.47,36.47,36.47,09-Jan-2013
63154,102394,UTI Mid Cap Fund-Growth Option,36.43,36.43,36.43,10-Jan-2013
63155,102394,UTI Mid Cap Fund-Growth Option,36.01,36.01,36.01,11-Jan-2013
63156,102394,UTI Mid Cap Fund-Growth Option,36.22,36.22,36.22,14-Jan-2013
63157,102394,UTI Mid Cap Fund-Growth Option,36.35,36.35,36.35,15-Jan-2013
63158,102394,UTI Mid Cap Fund-Growth Option,35.99,35.99,35.99,16-Jan-2013
63159,102394,UTI Mid Cap Fund-Growth Option,35.88,35.88,35.88,17-Jan-2013
63160,102394,UTI Mid Cap Fund-Growth Option,35.79,35.79,35.79,18-Jan-2013
63161,102394,UTI Mid Cap Fund-Growth Option,35.51,35.51,35.51,21-Jan-2013
63162,102394,UTI Mid Cap Fund-Growth Option,35.4312,35.4312,35.43,22-Jan-2013
63163,102394,UTI Mid Cap Fund-Growth Option,35.2041,35.2041,35.2,23-Jan-2013
63164,102394,UTI Mid Cap Fund-Growth Option,34.6233,34.6233,34.62,24-Jan-2013
63165,102394,UTI Mid Cap Fund-Growth Option,34.8806,34.8806,34.88,25-Jan-2013
63166,102394,UTI Mid Cap Fund-Growth Option,34.7159,34.7159,34.72,28-Jan-2013
63167,102394,UTI Mid Cap Fund-Growth Option,34.605,34.605,34.61,29-Jan-2013
63168,102394,UTI Mid Cap Fund-Growth Option,34.6839,34.6839,34.68,30-Jan-2013
63169,102394,UTI Mid Cap Fund-Growth Option,34.9315,34.9315,34.93,31-Jan-2013
63170,102394,UTI Mid Cap Fund-Growth Option,34.9294,34.9294,34.93,01-Feb-2013
63171,102394,UTI Mid Cap Fund-Growth Option,34.6742,34.6742,34.67,04-Feb-2013
63172,102394,UTI Mid Cap Fund-Growth Option,34.4491,34.4491,34.45,05-Feb-2013
63173,102394,UTI Mid Cap Fund-Growth Option,34.433,34.433,34.43,06-Feb-2013
63174,102394,UTI Mid Cap Fund-Growth Option,34.1983,34.1983,34.2,07-Feb-2013
63175,102394,UTI Mid Cap Fund-Growth Option,33.866,33.866,33.87,08-Feb-2013
63176,102394,UTI Mid Cap Fund-Growth Option,33.844,33.844,33.84,11-Feb-2013
63177,102394,UTI Mid Cap Fund-Growth Option,33.9001,33.9001,33.9,12-Feb-2013
63178,102394,UTI Mid Cap Fund-Growth Option,33.8002,33.8002,33.8,13-Feb-2013
63179,102394,UTI Mid Cap Fund-Growth Option,33.2518,33.2518,33.25,14-Feb-2013
63180,102394,UTI Mid Cap Fund-Growth Option,33.2034,33.2034,33.2,15-Feb-2013
63181,102394,UTI Mid Cap Fund-Growth Option,33.2833,33.2833,33.28,18-Feb-2013
63182,102394,UTI Mid Cap Fund-Growth Option,33.7001,33.7001,33.7,19-Feb-2013
63183,102394,UTI Mid Cap Fund-Growth Option,33.7536,33.7536,33.75,20-Feb-2013
63184,102394,UTI Mid Cap Fund-Growth Option,33.2929,33.2929,33.29,21-Feb-2013
63185,102394,UTI Mid Cap Fund-Growth Option,33.3592,33.3592,33.36,22-Feb-2013
63186,102394,UTI Mid Cap Fund-Growth Option,33.1097,33.1097,33.11,25-Feb-2013
63187,102394,UTI Mid Cap Fund-Growth Option,32.6359,32.6359,32.64,26-Feb-2013
63188,102394,UTI Mid Cap Fund-Growth Option,32.8523,32.8523,32.85,27-Feb-2013
63189,102394,UTI Mid Cap Fund-Growth Option,32.2806,32.2806,32.28,28-Feb-2013
63190,102394,UTI Mid Cap Fund-Growth Option,32.355,32.355,32.36,01-Mar-2013
63191,102394,UTI Mid Cap Fund-Growth Option,31.9982,31.9982,32.0,04-Mar-2013
63192,102394,UTI Mid Cap Fund-Growth Option,32.4259,32.4259,32.43,05-Mar-2013
