,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
8913,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,27-Mar-2014
8914,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,28-Mar-2014
8915,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,31-Mar-2014
8916,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,01-Apr-2014
8917,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,02-Apr-2014
8918,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,03-Apr-2014
8919,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,04-Apr-2014
8920,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,07-Apr-2014
8921,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,09-Apr-2014
8922,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,10-Apr-2014
8923,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,11-Apr-2014
8924,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,15-Apr-2014
8925,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,16-Apr-2014
8926,129054,HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION DIRECT PLAN,10.0,9.95,10.0,17-Apr-2014
