,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
118502,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.6399,22.4135,22.6399,02-Jan-2013
118503,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.6736,22.4469,22.6736,03-Jan-2013
118504,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.666,22.4393,22.666,04-Jan-2013
118505,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.6019,22.3759,22.6019,07-Jan-2013
118506,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.5683,22.3426,22.5683,08-Jan-2013
118507,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.511,22.2859,22.511,09-Jan-2013
118508,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.4556,22.231,22.4556,10-Jan-2013
118509,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.2908,22.0679,22.2908,11-Jan-2013
118510,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.4352,22.2108,22.4352,14-Jan-2013
118511,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.5125,22.2874,22.5125,15-Jan-2013
118512,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.2157,21.9935,22.2157,16-Jan-2013
118513,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.2109,21.9888,22.2109,17-Jan-2013
118514,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.1941,21.9722,22.1941,18-Jan-2013
118515,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.2493,22.0268,22.2493,21-Jan-2013
118516,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.1111,21.89,22.1111,22-Jan-2013
118517,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.0816,21.8608,22.0816,23-Jan-2013
118518,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,21.6729,21.4562,21.6729,24-Jan-2013
118519,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,21.9713,21.7516,21.9713,25-Jan-2013
118520,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,22.0582,21.8376,22.0582,28-Jan-2013
118521,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,21.9492,21.7297,21.9492,29-Jan-2013
118522,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,21.9033,21.6843,21.9033,30-Jan-2013
118523,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,21.9135,21.6944,21.9135,31-Jan-2013
118524,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,21.8657,21.647,21.8657,01-Feb-2013
118525,118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,21.6584,21.4418,21.6584,04-Feb-2013
