,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
36807,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,100.83,99.82,100.83,02-Jan-2013
36808,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.29,100.28,101.29,03-Jan-2013
36809,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.6,100.58,101.6,04-Jan-2013
36810,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.37,100.36,101.37,07-Jan-2013
36811,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.38,100.37,101.38,08-Jan-2013
36812,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.16,100.15,101.16,09-Jan-2013
36813,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.28,100.27,101.28,10-Jan-2013
36814,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,100.71,99.7,100.71,11-Jan-2013
36815,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.93,100.91,101.93,14-Jan-2013
36816,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,102.36,101.34,102.36,15-Jan-2013
36817,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.26,100.25,101.26,16-Jan-2013
36818,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.84,100.82,101.84,17-Jan-2013
36819,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.81,100.79,101.81,18-Jan-2013
36820,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,102.01,100.99,102.01,21-Jan-2013
36821,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.32,100.31,101.32,22-Jan-2013
36822,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.51,100.49,101.51,23-Jan-2013
36823,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,100.77,99.76,100.77,24-Jan-2013
36824,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.64,100.62,101.64,25-Jan-2013
36825,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.89,100.87,101.89,28-Jan-2013
36826,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.46,100.45,101.46,29-Jan-2013
36827,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.46,100.45,101.46,30-Jan-2013
36828,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.36,100.35,101.36,31-Jan-2013
36829,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,101.22,100.21,101.22,01-Feb-2013
36830,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,100.81,99.8,100.81,04-Feb-2013
36831,119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,100.09,99.09,100.09,05-Feb-2013
