,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
86913,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,90.4,89.5,90.4,01-Jan-2013
86914,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,90.29,89.39,90.29,02-Jan-2013
86915,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,90.08,89.18,90.08,03-Jan-2013
86916,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,90.23,89.33,90.23,04-Jan-2013
86917,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,90.24,89.34,90.24,07-Jan-2013
86918,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,90.25,89.35,90.25,08-Jan-2013
86919,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,89.85,88.95,89.85,09-Jan-2013
86920,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,89.59,88.69,89.59,10-Jan-2013
86921,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,88.46,87.58,88.46,11-Jan-2013
86922,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,88.82,87.93,88.82,14-Jan-2013
86923,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,89.04,88.15,89.04,15-Jan-2013
86924,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,88.39,87.51,88.39,16-Jan-2013
86925,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,88.49,87.61,88.49,17-Jan-2013
86926,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,88.25,87.37,88.25,18-Jan-2013
86927,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,88.26,87.38,88.26,21-Jan-2013
86928,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,87.87,86.99,87.87,22-Jan-2013
86929,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,87.22,86.35,87.22,23-Jan-2013
86930,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,86.73,85.86,86.73,24-Jan-2013
86931,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,87.19,86.32,87.19,25-Jan-2013
86932,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,86.78,85.91,86.78,28-Jan-2013
86933,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,86.56,85.69,86.56,29-Jan-2013
86934,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,86.59,85.72,86.59,30-Jan-2013
86935,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,86.88,86.01,86.88,31-Jan-2013
86936,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,86.5,85.64,86.5,01-Feb-2013
86937,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,86.47,85.61,86.47,04-Feb-2013
86938,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,86.2,85.34,86.2,05-Feb-2013
86939,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,86.15,85.29,86.15,06-Feb-2013
86940,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,85.76,84.9,85.76,07-Feb-2013
86941,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,85.44,84.59,85.44,08-Feb-2013
86942,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,85.05,84.2,85.05,11-Feb-2013
86943,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,85.03,84.18,85.03,12-Feb-2013
86944,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,84.79,83.94,84.79,13-Feb-2013
86945,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,84.07,83.23,84.07,14-Feb-2013
86946,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,84.03,83.19,84.03,15-Feb-2013
86947,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,84.27,83.43,84.27,18-Feb-2013
86948,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,84.97,84.12,84.97,19-Feb-2013
86949,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,85.22,84.37,85.22,20-Feb-2013
86950,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,84.47,83.63,84.47,21-Feb-2013
86951,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,83.91,83.07,83.91,22-Feb-2013
86952,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,83.67,82.83,83.67,25-Feb-2013
86953,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,83.04,82.21,83.04,26-Feb-2013
86954,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,83.31,82.48,83.31,27-Feb-2013
86955,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,82.14,81.32,82.14,28-Feb-2013
