,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
88142,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,266.38,263.72,266.38,02-Jan-2013
88143,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,265.74,263.08,265.74,03-Jan-2013
88144,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,266.21,263.55,266.21,04-Jan-2013
88145,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,266.24,263.58,266.24,07-Jan-2013
88146,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,266.26,263.6,266.26,08-Jan-2013
88147,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,265.09,262.44,265.09,09-Jan-2013
88148,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,264.34,261.7,264.34,10-Jan-2013
88149,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,261.0,258.39,261.0,11-Jan-2013
88150,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,262.08,259.46,262.08,14-Jan-2013
88151,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,262.72,260.09,262.72,15-Jan-2013
88152,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,260.8,258.19,260.8,16-Jan-2013
88153,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,261.1,258.49,261.1,17-Jan-2013
88154,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,260.4,257.8,260.4,18-Jan-2013
88155,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,260.45,257.85,260.45,21-Jan-2013
88156,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,259.28,256.69,259.28,22-Jan-2013
88157,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,257.38,254.81,257.38,23-Jan-2013
88158,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,255.92,253.36,255.92,24-Jan-2013
88159,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,257.29,254.72,257.29,25-Jan-2013
88160,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,256.09,253.53,256.09,28-Jan-2013
88161,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,255.45,252.9,255.45,29-Jan-2013
88162,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,255.55,252.99,255.55,30-Jan-2013
88163,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,256.4,253.84,256.4,31-Jan-2013
88164,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,255.27,252.72,255.27,01-Feb-2013
88165,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,255.19,252.64,255.19,04-Feb-2013
88166,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,254.42,251.88,254.42,05-Feb-2013
88167,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,254.25,251.71,254.25,06-Feb-2013
88168,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,253.11,250.58,253.11,07-Feb-2013
88169,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,252.18,249.66,252.18,08-Feb-2013
88170,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,251.02,248.51,251.02,11-Feb-2013
88171,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,250.99,248.48,250.99,12-Feb-2013
88172,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,250.27,247.77,250.27,13-Feb-2013
88173,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,248.15,245.67,248.15,14-Feb-2013
88174,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,248.04,245.56,248.04,15-Feb-2013
88175,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,248.75,246.26,248.75,18-Feb-2013
88176,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,250.82,248.31,250.82,19-Feb-2013
88177,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,251.54,249.02,251.54,20-Feb-2013
88178,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,249.35,246.86,249.35,21-Feb-2013
88179,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,247.69,245.21,247.69,22-Feb-2013
88180,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,247.0,244.53,247.0,25-Feb-2013
88181,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,245.14,242.69,245.14,26-Feb-2013
88182,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,245.93,243.47,245.93,27-Feb-2013
88183,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,242.48,240.06,242.48,28-Feb-2013
88184,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,243.1,240.67,243.1,01-Mar-2013
88185,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,240.73,238.32,240.73,04-Mar-2013
88186,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,242.2,239.78,242.2,05-Mar-2013
88187,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,241.44,239.03,241.44,06-Mar-2013
88188,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,241.52,239.1,241.52,07-Mar-2013
88189,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,242.38,239.96,242.38,08-Mar-2013
