,ID,Name
81,119620,Aditya Birla Sun Life Midcap Fund - Growth - Direct Plan
82,101591,Aditya Birla Sun Life MIDCAP Fund-Dividend
83,101592,Aditya Birla Sun Life MIDCAP Fund-Growth
84,119647,Aditya Birla Sun Life MNC Fund - Dividend - Direct Plan
85,100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan
86,119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan
87,100064,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan
88,103167,Aditya Birla Sun Life New Millenium Fund - Dividend - Regular Plan
89,103168,Aditya Birla Sun Life New Millenium Fund - Growth - Regular Plan
90,120538,Aditya Birla Sun Life New Millennium Fund - Dividend - Direct Plan
91,120539,Aditya Birla Sun Life New Millennium Fund - Growth - Direct Plan
92,119658,Aditya Birla Sun Life Pure Value Fund - Dividend - Direct Plan
93,108166,Aditya Birla Sun Life Pure Value Fund - Dividend Option
94,119659,Aditya Birla Sun Life Pure Value Fund - Growth - Direct Plan
95,108167,Aditya Birla Sun Life Pure Value Fund - Growth Option
96,105805,Aditya Birla Sun Life Small & Midcap Fund - DIVIDEND
97,105804,Aditya Birla Sun Life Small & Midcap Fund - GROWTH
98,119557,Aditya Birla Sun Life Small And Midcap Fund - Dividend - Direct Plan
99,119556,Aditya Birla Sun Life Small And Midcap Fund - Growth - Direct Plan
100,107505,Aditya Birla Sun Life Special Situations Fund - Dividend
101,119547,Aditya Birla Sun Life Special Situations Fund - Dividend - Direct Plan
102,107504,Aditya Birla Sun Life Special Situations Fund - Growth
103,119546,Aditya Birla Sun Life Special Situations Fund - Growth - Direct Plan
104,119563,Aditya Birla Sun Life Top 100 Fund - Dividend - Direct Plan
105,119564,Aditya Birla Sun Life Top 100 Fund - Growth - Direct Plan
106,103308,Aditya Birla Sun Life Top 100 Fund -Dividend Option
107,103309,Aditya Birla Sun Life Top 100 Fund -Growth Option
