,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
74280,102529,ICICI Prudential MidCap Fund - Dividend,16.98,16.81,16.98,01-Jan-2013
74281,102529,ICICI Prudential MidCap Fund - Dividend,17.16,16.99,17.16,02-Jan-2013
74282,102529,ICICI Prudential MidCap Fund - Dividend,17.29,17.12,17.29,03-Jan-2013
74283,102529,ICICI Prudential MidCap Fund - Dividend,17.36,17.19,17.36,04-Jan-2013
74284,102529,ICICI Prudential MidCap Fund - Dividend,17.44,17.27,17.44,07-Jan-2013
74285,102529,ICICI Prudential MidCap Fund - Dividend,17.38,17.21,17.38,08-Jan-2013
74286,102529,ICICI Prudential MidCap Fund - Dividend,17.4,17.23,17.4,09-Jan-2013
74287,102529,ICICI Prudential MidCap Fund - Dividend,17.33,17.16,17.33,10-Jan-2013
74288,102529,ICICI Prudential MidCap Fund - Dividend,17.15,16.98,17.15,11-Jan-2013
74289,102529,ICICI Prudential MidCap Fund - Dividend,17.35,17.18,17.35,14-Jan-2013
74290,102529,ICICI Prudential MidCap Fund - Dividend,17.38,17.21,17.38,15-Jan-2013
74291,102529,ICICI Prudential MidCap Fund - Dividend,17.27,17.1,17.27,16-Jan-2013
74292,102529,ICICI Prudential MidCap Fund - Dividend,17.24,17.07,17.24,17-Jan-2013
74293,102529,ICICI Prudential MidCap Fund - Dividend,17.17,17.0,17.17,18-Jan-2013
74294,102529,ICICI Prudential MidCap Fund - Dividend,15.28,15.13,15.28,21-Jan-2013
74295,102529,ICICI Prudential MidCap Fund - Dividend,15.16,15.01,15.16,22-Jan-2013
74296,102529,ICICI Prudential MidCap Fund - Dividend,15.06,14.91,15.06,23-Jan-2013
74297,102529,ICICI Prudential MidCap Fund - Dividend,14.77,14.62,14.77,24-Jan-2013
74298,102529,ICICI Prudential MidCap Fund - Dividend,14.88,14.73,14.88,25-Jan-2013
74299,102529,ICICI Prudential MidCap Fund - Dividend,14.87,14.72,14.87,28-Jan-2013
