,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
14845,103027,ICICI Prudential Blended Plan A - Growth,17.5156,17.3842,17.5156,01-Jan-2013
14846,103027,ICICI Prudential Blended Plan A - Growth,17.5493,17.4177,17.5493,02-Jan-2013
14847,103027,ICICI Prudential Blended Plan A - Growth,17.5425,17.4109,17.5425,03-Jan-2013
14848,103027,ICICI Prudential Blended Plan A - Growth,17.5475,17.4159,17.5475,04-Jan-2013
14849,103027,ICICI Prudential Blended Plan A - Growth,17.5488,17.4172,17.5488,07-Jan-2013
14850,103027,ICICI Prudential Blended Plan A - Growth,17.5489,17.4173,17.5489,08-Jan-2013
14851,103027,ICICI Prudential Blended Plan A - Growth,17.5773,17.4455,17.5773,09-Jan-2013
14852,103027,ICICI Prudential Blended Plan A - Growth,17.5682,17.4364,17.5682,10-Jan-2013
14853,103027,ICICI Prudential Blended Plan A - Growth,17.5907,17.4588,17.5907,11-Jan-2013
14854,103027,ICICI Prudential Blended Plan A - Growth,17.5697,17.4379,17.5697,14-Jan-2013
14855,103027,ICICI Prudential Blended Plan A - Growth,17.5885,17.4566,17.5885,15-Jan-2013
14856,103027,ICICI Prudential Blended Plan A - Growth,17.6072,17.4751,17.6072,16-Jan-2013
14857,103027,ICICI Prudential Blended Plan A - Growth,17.5981,17.4661,17.5981,17-Jan-2013
14858,103027,ICICI Prudential Blended Plan A - Growth,17.6052,17.4732,17.6052,18-Jan-2013
14859,103027,ICICI Prudential Blended Plan A - Growth,17.6082,17.4761,17.6082,21-Jan-2013
14860,103027,ICICI Prudential Blended Plan A - Growth,17.6474,17.515,17.6474,22-Jan-2013
14861,103027,ICICI Prudential Blended Plan A - Growth,17.637,17.5047,17.637,23-Jan-2013
14862,103027,ICICI Prudential Blended Plan A - Growth,17.6657,17.5332,17.6657,24-Jan-2013
14863,103027,ICICI Prudential Blended Plan A - Growth,17.6486,17.5162,17.6486,25-Jan-2013
14864,103027,ICICI Prudential Blended Plan A - Growth,17.6629,17.5304,17.6629,28-Jan-2013
14865,103027,ICICI Prudential Blended Plan A - Growth,17.6786,17.546,17.6786,29-Jan-2013
14866,103027,ICICI Prudential Blended Plan A - Growth,17.6638,17.5313,17.6638,30-Jan-2013
14867,103027,ICICI Prudential Blended Plan A - Growth,17.683,17.5504,17.683,31-Jan-2013
14868,103027,ICICI Prudential Blended Plan A - Growth,17.6834,17.5508,17.6834,01-Feb-2013
14869,103027,ICICI Prudential Blended Plan A - Growth,17.7184,17.5855,17.7184,04-Feb-2013
14870,103027,ICICI Prudential Blended Plan A - Growth,17.7077,17.5749,17.7077,05-Feb-2013
14871,103027,ICICI Prudential Blended Plan A - Growth,17.7145,17.5816,17.7145,06-Feb-2013
14872,103027,ICICI Prudential Blended Plan A - Growth,17.7152,17.5823,17.7152,07-Feb-2013
14873,103027,ICICI Prudential Blended Plan A - Growth,17.7178,17.5849,17.7178,08-Feb-2013
14874,103027,ICICI Prudential Blended Plan A - Growth,17.7195,17.5866,17.7195,11-Feb-2013
14875,103027,ICICI Prudential Blended Plan A - Growth,17.723,17.5901,17.723,12-Feb-2013
14876,103027,ICICI Prudential Blended Plan A - Growth,17.7445,17.6114,17.7445,13-Feb-2013
14877,103027,ICICI Prudential Blended Plan A - Growth,17.7539,17.6207,17.7539,14-Feb-2013
14878,103027,ICICI Prudential Blended Plan A - Growth,17.742,17.6089,17.742,15-Feb-2013
14879,103027,ICICI Prudential Blended Plan A - Growth,17.7474,17.6143,17.7474,18-Feb-2013
14880,103027,ICICI Prudential Blended Plan A - Growth,17.7513,17.6182,17.7513,19-Feb-2013
