,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
17217,101127,ICICI Prudential Child Care Plan Gift - Cumulative,64.81,64.16,64.81,01-Jan-2013
17218,101127,ICICI Prudential Child Care Plan Gift - Cumulative,65.21,64.56,65.21,02-Jan-2013
17219,101127,ICICI Prudential Child Care Plan Gift - Cumulative,65.63,64.97,65.63,03-Jan-2013
17220,101127,ICICI Prudential Child Care Plan Gift - Cumulative,66.07,65.41,66.07,04-Jan-2013
17221,101127,ICICI Prudential Child Care Plan Gift - Cumulative,66.24,65.58,66.24,07-Jan-2013
17222,101127,ICICI Prudential Child Care Plan Gift - Cumulative,66.07,65.41,66.07,08-Jan-2013
17223,101127,ICICI Prudential Child Care Plan Gift - Cumulative,66.03,65.37,66.03,09-Jan-2013
17224,101127,ICICI Prudential Child Care Plan Gift - Cumulative,65.67,65.01,65.67,10-Jan-2013
17225,101127,ICICI Prudential Child Care Plan Gift - Cumulative,65.52,64.86,65.52,11-Jan-2013
17226,101127,ICICI Prudential Child Care Plan Gift - Cumulative,66.0,65.34,66.0,14-Jan-2013
17227,101127,ICICI Prudential Child Care Plan Gift - Cumulative,66.23,65.57,66.23,15-Jan-2013
17228,101127,ICICI Prudential Child Care Plan Gift - Cumulative,65.68,65.02,65.68,16-Jan-2013
17229,101127,ICICI Prudential Child Care Plan Gift - Cumulative,65.79,65.13,65.79,17-Jan-2013
17230,101127,ICICI Prudential Child Care Plan Gift - Cumulative,65.58,64.92,65.58,18-Jan-2013
17231,101127,ICICI Prudential Child Care Plan Gift - Cumulative,65.59,64.93,65.59,21-Jan-2013
17232,101127,ICICI Prudential Child Care Plan Gift - Cumulative,65.14,64.49,65.14,22-Jan-2013
17233,101127,ICICI Prudential Child Care Plan Gift - Cumulative,64.66,64.01,64.66,23-Jan-2013
17234,101127,ICICI Prudential Child Care Plan Gift - Cumulative,63.93,63.29,63.93,24-Jan-2013
17235,101127,ICICI Prudential Child Care Plan Gift - Cumulative,64.34,63.7,64.34,25-Jan-2013
17236,101127,ICICI Prudential Child Care Plan Gift - Cumulative,64.35,63.71,64.35,28-Jan-2013
17237,101127,ICICI Prudential Child Care Plan Gift - Cumulative,64.03,63.39,64.03,29-Jan-2013
17238,101127,ICICI Prudential Child Care Plan Gift - Cumulative,63.73,63.09,63.73,30-Jan-2013
17239,101127,ICICI Prudential Child Care Plan Gift - Cumulative,63.84,63.2,63.84,31-Jan-2013
17240,101127,ICICI Prudential Child Care Plan Gift - Cumulative,63.82,63.18,63.82,01-Feb-2013
17241,101127,ICICI Prudential Child Care Plan Gift - Cumulative,63.45,62.82,63.45,04-Feb-2013
17242,101127,ICICI Prudential Child Care Plan Gift - Cumulative,63.1,62.47,63.1,05-Feb-2013
17243,101127,ICICI Prudential Child Care Plan Gift - Cumulative,63.28,62.65,63.28,06-Feb-2013
17244,101127,ICICI Prudential Child Care Plan Gift - Cumulative,63.13,62.5,63.13,07-Feb-2013
17245,101127,ICICI Prudential Child Care Plan Gift - Cumulative,62.9,62.27,62.9,08-Feb-2013
17246,101127,ICICI Prudential Child Care Plan Gift - Cumulative,62.73,62.1,62.73,11-Feb-2013
17247,101127,ICICI Prudential Child Care Plan Gift - Cumulative,62.67,62.04,62.67,12-Feb-2013
17248,101127,ICICI Prudential Child Care Plan Gift - Cumulative,62.47,61.85,62.47,13-Feb-2013
17249,101127,ICICI Prudential Child Care Plan Gift - Cumulative,61.92,61.3,61.92,14-Feb-2013
17250,101127,ICICI Prudential Child Care Plan Gift - Cumulative,61.78,61.16,61.78,15-Feb-2013
17251,101127,ICICI Prudential Child Care Plan Gift - Cumulative,62.08,61.46,62.08,18-Feb-2013
17252,101127,ICICI Prudential Child Care Plan Gift - Cumulative,62.51,61.88,62.51,19-Feb-2013
17253,101127,ICICI Prudential Child Care Plan Gift - Cumulative,62.63,62.0,62.63,20-Feb-2013
17254,101127,ICICI Prudential Child Care Plan Gift - Cumulative,62.06,61.44,62.06,21-Feb-2013
17255,101127,ICICI Prudential Child Care Plan Gift - Cumulative,62.13,61.51,62.13,22-Feb-2013
