,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
62066,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.8466,9.7481,9.8466,01-Jan-2013
62067,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.9169,9.8177,9.9169,02-Jan-2013
62068,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.9431,9.8437,9.9431,03-Jan-2013
62069,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.9529,9.8534,9.9529,04-Jan-2013
62070,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.905,9.806,9.905,07-Jan-2013
62071,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.9267,9.8274,9.9267,08-Jan-2013
62072,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.8762,9.7774,9.8762,09-Jan-2013
62073,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.8714,9.7727,9.8714,10-Jan-2013
62074,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.8425,9.7441,9.8425,11-Jan-2013
62075,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.9635,9.8639,9.9635,14-Jan-2013
62076,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,10.0164,9.9162,10.0164,15-Jan-2013
62077,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.9241,9.8249,9.9241,16-Jan-2013
62078,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.9858,9.8859,9.9858,17-Jan-2013
62079,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,10.028,9.9277,10.028,18-Jan-2013
62080,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,10.0569,9.9563,10.0569,21-Jan-2013
62081,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,9.9952,9.8952,9.9952,22-Jan-2013
62082,113298,Reliance Index Fund - Nifty Plan - Quarterly Dividend Plan,10.0062,9.9061,10.0062,23-Jan-2013
