,Quarter,Sharpe,ID
4,2014Q1,0.073762038032,103616
5,2014Q2,-0.0324083491269,103616
6,2014Q3,0.712313692482,103616
7,2014Q4,0.343083510251,103616
8,2015Q1,0.404747362208,103616
9,2015Q2,-0.0504050184739,103616
10,2015Q3,-0.605772241741,103616
11,2015Q4,-0.276163999562,103616
12,2016Q1,-0.328719361773,103616
13,2016Q2,0.335289556437,103616
14,2016Q3,0.384244286145,103616
15,2016Q4,-0.483158738515,103616
16,2017Q1,0.0874264428345,103616
17,2017Q2,0.360648010369,103616
18,2017Q3,0.190947419292,103616
19,2017Q4,0.100265145764,103616
0,2013Q1,-0.103703431036,104523
1,2013Q2,-0.180060213637,104523
2,2013Q3,-0.312323166742,104523
3,2013Q4,0.357044933454,104523
4,2014Q1,0.0660238902696,104523
5,2014Q2,0.699254015383,104523
6,2014Q3,0.64661701257,104523
7,2014Q4,0.363283656364,104523
8,2015Q1,0.386304071635,104523
9,2015Q2,-0.213407002754,104523
10,2015Q3,-0.0516154907633,104523
11,2015Q4,-0.159246787762,104523
12,2016Q1,-0.462876608708,104523
13,2016Q2,0.350361138867,104523
14,2016Q3,0.510109981131,104523
15,2016Q4,-0.228574617454,104523
16,2017Q1,-0.00886878084573,104523
17,2017Q2,0.359543691901,104523
18,2017Q3,0.15727819885,104523
19,2017Q4,0.0712746862908,104523
0,2013Q1,0.0,135810
1,2013Q2,0.0,135810
2,2013Q3,0.0,135810
3,2013Q4,0.0,135810
4,2014Q1,0.0,135810
5,2014Q2,0.0,135810
6,2014Q3,0.0,135810
7,2014Q4,0.0,135810
8,2015Q1,0.0,135810
9,2015Q2,0.0,135810
10,2015Q3,0.0,135810
11,2015Q4,-0.017433239476,135810
12,2016Q1,-0.244629593395,135810
13,2016Q2,-0.344461540859,135810
14,2016Q3,0.158834058852,135810
15,2016Q4,-0.425394722028,135810
16,2017Q1,-0.280128883532,135810
17,2017Q2,-0.0150756674091,135810
18,2017Q3,-0.444388516248,135810
